t,T4,T5,T6,T7,T8,Tin,Tin_amb,Tout,note,duty
2021-05-21 11:49:21,24.634197676704773,25.766919404189796,23.95670204034539,24.599313921611184,23.851576513137847,23.33642578125,24.26125110599525,23.282792786228583,Started logging,0.0
2021-05-21 11:49:24,24.63465733042094,25.7674138398208,23.949793712332564,24.599803903018334,23.855766982230076,23.336883544921875,24.265449676441733,23.27956509834561,,
2021-05-21 11:49:24,24.63465733042094,25.787323114562664,23.964527403050184,24.611628787644268,23.855766982230076,23.351593017578125,24.276625283071343,23.29058795696482,,
2021-05-21 11:49:25,24.657302936837485,25.78778458781827,23.965016488219234,24.61211876905142,23.859896276591034,23.36309814453125,24.277088360694115,23.298383127701058,,
2021-05-21 11:49:26,24.635270202042495,25.776049982175717,23.957771914152687,24.612282096187137,23.85637872954281,23.3485107421875,24.266067113272097,23.29119695467859,,
2021-05-21 11:49:27,24.646700257784545,25.772424120881666,23.958108160206407,24.604769047944142,23.864086745683263,23.3525390625,24.2738468173347,23.29153190342116,,
2021-05-21 11:49:28,24.639621590555553,25.772753744635672,23.958413838437064,24.60901555347279,23.85331999297914,23.345489501953125,24.259275308138083,23.284497979827133,,
2021-05-21 11:49:29,24.639774808460945,25.772918556512675,23.96226538414333,24.613131397292868,23.857174001049366,23.356658935546875,24.266869781151573,23.288304215538187,,
2021-05-21 11:49:30,24.6363733709613,25.769259732843224,23.951505510424237,24.597713315681155,23.857449287340096,23.353302001953125,24.256002892937147,23.28860871439507,,
2021-05-21 11:49:31,24.640418323663578,25.76962231897263,23.955540463068896,24.609897520005664,23.85414585185133,23.3536376953125,24.256342483193848,23.288974113023333,,
2021-05-21 11:49:32,24.63879421386645,25.77583572673561,23.964970636484637,24.60618999402488,23.852509427789766,23.355697631835938,24.25844176841709,23.289202487165998,,
2021-05-21 11:49:33,24.637323321974716,25.782213946375595,23.95981995829808,24.61447067980575,23.862098566916877,23.354248046875,24.249519806218313,23.296891083302324,,
2021-05-21 11:49:34,24.63766040136657,25.782576532505,23.956457497760866,24.61087748281997,23.851392988944028,23.358245849609375,24.257299510280912,23.289887609593986,,
2021-05-21 11:49:35,24.630581734137582,25.763029843892543,23.956793743814586,24.60336443457697,23.84802837872399,23.354888916015625,24.250168114890197,23.28653812216826,,
2021-05-21 11:49:36,24.634412181772316,25.775127035664504,23.95691601510685,24.607447612969906,23.851851799428577,23.351348876953125,24.254057966921497,23.286690371596702,,
