t,Tin,Tin_amb,Tout,T4,T5,T6,T7,T8,note,Tset,duty
2023-09-28 17:53:08,21.290663719177246,21.689290011502944,21.300306352096236,23.027036652749324,23.567217514885193,22.37377406973836,21.872012078549155,21.349436330247244,,40.0,75.0
2023-09-28 17:53:09,21.31842803955078,21.691324658808007,21.29864207553158,23.029056256264735,23.567401898172587,22.373946013743105,21.87219377998764,21.34960838417895,Duty manually set to 10.0,40.0,100.0
2023-09-28 17:53:09,21.31842803955078,21.691324658808007,21.29864207553158,23.029056256264735,23.567401898172587,22.373946013743105,21.87219377998764,21.34960838417895,PID is on,40.0,100.0
2023-09-28 17:53:10,21.35165786743164,21.695160485116652,21.30976960563284,23.02547478772626,23.55957745431191,22.381431309416293,21.872318316928627,21.34972308680009,,40.0,100.0
2023-09-28 17:53:11,21.377567291259766,21.691594787421295,21.291568186462584,23.018240987368063,23.559744326337373,22.38158414853162,21.872481644064344,21.34250064508912,,40.0,100.0
2023-09-28 17:53:12,21.421985626220703,21.69186491603458,21.302847965992292,23.0258980521899,23.564006773506343,22.381853527472387,21.872769508141044,21.350143663077596,,40.0,100.0
2023-09-28 17:53:13,21.473495483398438,21.69186491603458,21.302847965992292,23.018509118702497,23.56798286003902,22.396594860145772,21.868829240991865,21.342770196248793,,40.0,100.0
2023-09-28 17:53:14,21.536367416381836,21.68474895656462,21.306842610371042,23.029918106982553,23.572305051513403,22.40060497643419,21.87705276227523,21.34678096456791,,40.0,100.0
2023-09-28 17:53:15,21.60259437561035,21.69219292935071,21.299498478566566,23.02622364023885,23.568331025129186,22.407973732281942,21.87705276227523,21.34678096456791,,40.0,100.0
2023-09-28 17:53:16,21.650537490844727,21.692306769266306,21.295941551294586,23.02633855366789,23.56447854750426,22.411773694786785,21.873237032067035,21.354271045728197,,40.0,100.0
2023-09-28 17:53:17,21.7666654586792,21.696261259215788,21.305346759736597,23.03210912302962,23.570687834970318,22.43042961930151,21.877420248330594,21.352656606335685,,40.0,100.0
2023-09-28 17:53:18,21.926904678344727,21.700175229873274,21.303702465909424,23.030454369651416,23.572879832934447,22.45273266720575,21.877622365661047,21.354691622005703,,40.0,100.0
2023-09-28 17:53:19,22.01168441772461,21.70033151857096,21.30752773279903,23.037996521044207,23.573046704959914,22.460258083146716,21.869913324855187,21.35115686956431,,40.0,100.0
2023-09-28 17:53:20,22.10015869140625,21.696783186286456,21.300354881601553,23.027085490956665,23.573232118321542,22.48254202616154,21.881909702973626,21.351328923496016,,40.0,100.0
2023-09-28 17:53:21,22.199613571166992,21.704342928478237,21.307811297359503,23.03828380461681,23.57732975361351,22.482656655498033,21.874155747205446,21.351445537827505,,40.0,100.0
2023-09-28 17:53:22,22.30278778076172,21.700775301292783,21.311634661131258,23.027355537514914,23.573520539106294,22.497550827286748,21.87825934149034,21.355286163925268,,40.0,100.0
2023-09-28 17:53:23,22.424205780029297,21.708221203568968,21.304294335562492,23.0347425557785,23.577494565490507,22.52703349263352,21.874319074341162,21.35159656294534,,40.0,100.0
2023-09-28 17:53:24,22.545886993408203,21.712211389085205,21.300889657718955,23.038705153856633,23.56586090712262,22.53467162742204,21.866728445708702,21.355551891664234,,40.0,100.0
2023-09-28 17:53:25,22.674816131591797,21.708641832409654,21.29736888968623,23.038856456538202,23.577947798152266,22.556936465547448,21.878704407935174,21.35201713922284,,40.0,100.0
2023-09-28 17:53:26,22.88841438293457,21.716290331145803,21.303075388576026,23.031669579163534,23.576177100548723,22.582934399064744,21.873012457255424,21.354062669299797,,40.0,100.0
2023-09-28 17:53:27,23.11309051513672,21.716531517407663,21.301475818018456,23.039296958016198,23.570471519381755,22.616341208697563,21.875237789479574,21.348767231623942,,40.0,100.0
2023-09-28 17:53:28,23.256696701049805,21.71292337093022,21.297920793864332,23.032024853181657,23.57456915467372,22.63856783704414,21.87536028483136,21.352571535225007,,40.0,100.0
2023-09-28 17:53:29,23.426231384277344,21.72438068311368,21.29820816466052,23.039701070241662,23.566932184323132,22.657282986716055,21.879604748770813,21.3454829132387,,40.0,100.0
2023-09-28 17:53:30,23.591934204101562,21.73195972020641,21.30568170847917,23.039835135908877,23.582972500252367,22.68321405312039,21.88762615272373,21.35668171248244,,40.0,100.0
2023-09-28 17:53:31,23.77239227294922,21.728413317412002,21.305854892204025,23.043701972796143,23.57918388722978,22.705497996135215,21.887809895751413,21.35316416543422,,40.0,100.0
2023-09-28 17:53:32,23.934432983398438,21.73600971991559,21.309678255975776,23.04385519070153,23.579348699106784,22.72039216792393,21.87615650461798,21.3533171022624,,40.0,100.0
2023-09-28 17:53:33,24.10747528076172,21.739847475714328,21.302450214360487,23.043970104130572,23.579472308014534,22.742618796270506,21.872340774409786,21.35343180488354,,40.0,100.0
2023-09-28 17:53:34,24.291706085205078,21.73639561793457,21.30271665086026,23.047932702208705,23.57181267603086,22.761312930564063,21.87262659689729,21.35369944433286,,40.0,100.0
2023-09-28 17:53:35,24.57339096069336,21.740339495688524,21.304770115026372,23.048151995335793,23.581983628990358,22.792857013478823,21.87680062600947,21.35207544638859,,40.0,100.0
2023-09-28 17:53:36,24.855060577392578,21.744264078541534,21.303135336788475,23.048355966672343,23.572265908692614,22.820698568824763,21.87307778810971,21.350434243051144,,40.0,100.0
2023-09-28 17:53:37,25.054046630859375,21.737128824170625,21.307110949988672,23.052354954003007,23.58054358521505,22.850486912402193,21.87734266794113,21.350738204997157,,40.0,100.0
2023-09-28 17:53:38,25.263900756835938,21.744707861263358,21.307242265120703,23.052489019670222,23.588635848375855,22.872732645638184,21.881421763155668,21.35824740326097,,40.0,100.0
2023-09-28 17:53:39,25.4665470123291,21.756163243956728,21.318541075828964,23.06385970347393,23.58894281049677,22.906185307005604,21.885666227095122,21.362221849083394,,40.0,100.0
2023-09-28 17:53:40,25.676403045654297,21.75257439238023,21.31500317973554,23.063993769141145,23.593063107421827,22.921062284393845,21.881870912778894,21.369731047347205,,40.0,100.0
2023-09-28 17:53:41,25.882749557495117,21.745441067499417,21.31898069605359,23.064300204951923,23.589418704791616,22.936111205786826,21.882197567050326,21.370036921003575,,40.0,100.0
2023-09-28 17:53:42,26.07052230834961,21.756742090985192,21.311769782499,23.071821288882724,23.589560855035533,22.962040361702226,21.88234047829408,21.36279345047873,,40.0,100.0
2023-09-28 17:53:43,26.265811920166016,21.757031514499428,21.308384135834018,23.072110487679147,23.597819990221804,22.98075551137414,21.870832039993598,21.35939442947235,,40.0,100.0
2023-09-28 17:53:44,26.529226303100586,21.749935814675464,21.314234320121905,23.076149694709976,23.600177830137167,23.012424731314574,21.884984336303503,21.36895871636488,,40.0,100.0
2023-09-28 17:53:45,26.641809463500977,21.754021509951396,21.309088289440563,23.083902520722674,23.590634192384506,23.040425812487136,21.887340330236224,21.371162918401076,,40.0,100.0
2023-09-28 17:53:46,26.836965560913086,21.754179728139178,21.30557132764355,23.08036318710818,23.598749117178404,23.066377894269834,21.879627206251975,21.371319678649964,,40.0,100.0
2023-09-28 17:53:47,26.98073959350586,21.75074523577027,21.313197120890646,23.08064664023315,23.607002071919286,23.077718556627172,21.883869628602234,21.382667591301185,,40.0,100.0
2023-09-28 17:53:48,27.348804473876953,21.754600356979864,21.31333033914053,23.084477087867885,23.607148342460125,23.107336866688797,21.88401458143518,21.38648910029542,,40.0,83.17783424779321
2023-09-28 17:53:49,27.614002227783203,21.754891709984193,21.313617709936715,23.095847771671593,23.61937944388215,23.133420772208467,21.888259045374635,21.386775856848267,,40.0,100.0
2023-09-28 17:53:50,27.695213317871094,21.758883824990523,21.31021112897532,23.096115903006027,23.62364189105112,23.15580023967037,21.892483093422126,21.39441887483674,,40.0,100.0
2023-09-28 17:53:51,27.956748962402344,21.774080488977884,21.31418674217552,23.100116805560504,23.627943481040877,23.178217916911105,21.892807706104364,21.405787816301835,,40.0,100.0
2023-09-28 17:53:52,28.133638381958008,21.770645996608977,21.318141421079304,23.111485574140396,23.63620261622715,23.196931156094077,21.900992437192997,21.40607457285468,,40.0,100.0
2023-09-28 17:53:53,28.809202194213867,21.778505774510517,21.31671693736444,23.113746495856798,23.644593600915023,23.232352576315815,21.905368583635624,21.423081148148693,,40.0,0.0
2023-09-28 17:53:54,29.252967834472656,21.77147953632997,21.3226346823362,23.1197018843169,23.65298664575136,23.264090573858148,21.90974881325664,21.44008772344271,,40.0,40.173608839327756
2023-09-28 17:53:55,29.496105194091797,21.78295228443419,21.319266163731918,23.134784271878665,23.66126226212533,23.29019167377829,21.91794987705885,21.451454753197453,,40.0,100.0
2023-09-28 17:53:56,29.739225387573242,21.78696369434147,21.33056497444018,23.13137708870757,23.673493363547355,23.30153615711351,21.918258157027513,21.448055732191072,,40.0,100.0
2023-09-28 17:53:57,29.993362426757812,21.7909558093478,21.31981806791002,23.1390341535294,23.669807757947893,23.316543047749782,21.918541937925824,21.466761817988278,,40.0,100.0
2023-09-28 17:53:58,29.934803009033203,21.78009856858385,21.323793681110217,23.139342504564,23.670137381701895,23.335277302311113,21.918870633786455,21.478130759453375,,40.0,100.0
2023-09-28 17:53:59,30.238100051879883,21.78781266998322,21.32406011760999,23.143303187418315,23.674399828870865,23.357656769773016,21.930969091364712,21.489461466711425,,40.0,83.91808944629658
2023-09-28 17:54:00,30.55170440673828,21.780656191221272,21.313332242258387,23.15097940447832,23.674708851140245,23.380053431635396,21.923398878624216,21.504497068632222,,40.0,77.39153205395493
2023-09-28 17:54:01,30.85451889038086,21.792250497201472,21.32476617433439,23.15509713568566,23.69106024948732,23.40258764870157,21.92778829539662,21.51598262442881,,40.0,78.55668894438338
2023-09-28 17:54:02,31.27030849456787,21.796433631727197,21.327056576673517,23.166638274409113,23.691552624969866,23.43068616481015,21.938122819909132,21.54963063833955,,40.0,33.82799793521232
2023-09-28 17:54:03,31.638811111450195,21.80441593224976,21.32942500684472,23.174563470565378,23.70405154569202,23.455175767308052,21.936724331309552,21.57229205285565,,40.0,47.243289454405186
2023-09-28 17:54:04,31.861356735229492,21.80100459376199,21.32605839135829,23.18595330660726,23.704381169446023,23.47759344454879,21.944927436700954,21.5910363728599,,40.0,97.862270306046
2023-09-28 17:54:05,32.091148376464844,21.80499670876832,21.326324827858066,23.189915904685392,23.708643616614992,23.499972912010694,21.937336808068494,21.61343014792668,,40.0,93.29278423511157
2023-09-28 17:54:06,32.324737548828125,21.809143182982243,21.326743513786283,23.190337253925215,23.70114879650832,23.511449219082884,21.949600634371667,21.624913792012915,,40.0,89.89523188468151
2023-09-28 17:54:07,32.52906799316406,21.80572991500438,21.327048012643168,23.19433815647969,23.69750439387811,23.522812807307524,21.93811261196315,21.639970422747588,,40.0,98.71244170636085
2023-09-28 17:54:08,32.74077224731445,21.817301067103443,21.331118781736137,23.209520135679963,23.709859104207883,23.552694764843093,21.93460516172362,21.677248774617336,,40.0,94.24772935337464
2023-09-28 17:54:09,32.959808349609375,21.8289108090044,21.33155649884291,23.21365318867784,23.718280991122697,23.57156084314139,21.942949136769577,21.685063846537517,,40.0,89.68937059670215
2023-09-28 17:54:10,33.156829833984375,21.82547824612559,21.335513080864548,23.225023872481547,23.72256403977629,23.57553274965098,21.951131826269016,21.692725981629515,,40.0,95.92308710614374
2023-09-28 17:54:11,33.461612701416016,21.833501065940148,21.33424845904955,23.242224497585322,23.725170127581386,23.603747805585,21.94977621104256,21.715426586207837,,40.0,54.1739148251888
2023-09-28 17:54:12,33.740875244140625,21.841504590853756,21.340308937860478,23.25201703696352,23.731727580137612,23.63562717930901,21.948398138334948,21.745481540511438,,40.0,60.627355448877
2023-09-28 17:54:13,33.901615142822266,21.84194837357558,21.33340252316277,23.259844556705097,23.740149467052422,23.64712259127062,21.956744154970103,21.7717350587795,,40.0,100.0
2023-09-28 17:54:14,34.06962585449219,21.849816834182548,21.337494226552153,23.263962287912438,23.736630733478425,23.658600808831753,21.957193304593325,21.775845236036936,,40.0,97.88520894981582
2023-09-28 17:54:15,34.164615631103516,21.85008696279583,21.341431777395236,23.26792488599057,23.732943067730503,23.669922366299676,21.96141939423001,21.790863632564562,,40.0,100.0
2023-09-28 17:54:16,34.296356201171875,21.861851063904382,21.32733538343935,23.279600090381237,23.74550379290653,23.68156870688767,21.95417379417175,21.81726817595046,,40.0,100.0
2023-09-28 17:54:17,34.424137115478516,21.8732871516968,21.334942145507892,23.294646088690474,23.745792213691285,23.703948174349573,21.966272251750013,21.832286572478086,,40.0,100.0
2023-09-28 17:54:18,34.439144134521484,21.86628503214244,21.32436651958473,23.29878105691217,23.738315934920774,23.711758253142836,21.95099095661446,21.83641395512869,,40.0,100.0
2023-09-28 17:54:19,34.36305236816406,21.8741554222395,21.328458222974113,23.29920240615199,23.738771227730993,23.72323647070397,21.963254782917634,21.86633795727316,,40.0,100.0
2023-09-28 17:54:20,35.008562088012695,21.893422345582035,21.334611954559957,23.318327831192217,23.743445704592467,23.74968336912254,21.963948923244434,21.90017714221913,,40.0,0.0
2023-09-28 17:54:21,35.213233947753906,21.908967282531524,21.329754246233726,23.333756874264925,23.740174188833972,23.772446844861705,21.96858333072041,21.926640948625945,,40.0,74.79504064370319
2023-09-28 17:54:22,35.213645935058594,21.92055580004144,21.330171029044084,23.348954175255734,23.75254744049991,23.783921241444958,21.969030438754437,21.945499971251333,,40.0,100.0
2023-09-28 17:54:23,35.37074279785156,21.9321655419424,21.334279860494167,23.35678361022113,23.749047248262077,23.802787319743256,21.96556177870964,21.971753489519397,,40.0,90.9503535451293
2023-09-28 17:54:24,35.70268249511719,21.940014707648416,21.33100840090052,23.364576655933995,23.745505853054993,23.81056109924663,21.95417583576095,21.97953032723253,,40.0,24.535755331153993
2023-09-28 17:54:25,35.98363494873047,21.955325211551376,21.342440429858666,23.390859272379725,23.757881164869396,23.836776828503265,21.958563210944153,22.009452417666648,,40.0,39.89248455627033
2023-09-28 17:54:26,36.231788635253906,21.974363490317668,21.33551688710026,23.394975088363246,23.75038634476272,23.844567802407113,21.959012360567378,22.039374508100764,,40.0,49.08350613477518
2023-09-28 17:54:27,36.43260955810547,21.985973232218626,21.335954604207032,23.40280452332864,23.7508601789091,23.859750458026006,21.94372902384263,22.065628026368827,,40.0,64.05545065574987
2023-09-28 17:54:28,36.64082717895508,22.00514271631137,21.343848737071756,23.41813780521048,23.759405674731664,23.886101831997497,21.936444633589637,22.084620868718876,,40.0,59.23106967280475
2023-09-28 17:54:29,36.94387245178223,22.037444309989937,21.35001388736473,23.44465982463338,23.787935640714974,23.921770660537174,21.946994545762376,22.135066125640055,,40.0,21.807589596484647
2023-09-28 17:54:30,37.261474609375,22.0734505246507,21.356156200243444,23.460079291587004,23.804520865912547,23.95005162833968,21.949647590923185,22.18917804301693,,40.0,13.042799719996012
2023-09-28 17:54:31,37.4369010925293,22.096341995136488,21.349365875734925,23.47171810672514,23.80511830896668,23.972715758653884,21.95023965179016,22.20817088536698,,40.0,62.30540198474127
2023-09-28 17:54:32,37.65593338012695,22.122839682609627,21.3498035928417,23.48324200843424,23.825462275034138,24.00632508011451,21.97040034510527,22.230736714365467,,40.0,44.23157391838326
2023-09-28 17:54:33,37.80570602416992,22.13813282110173,21.35387436193467,23.502116539154393,23.817946853442837,24.01409694912894,21.959014402156573,22.253264309156908,,40.0,67.56052726388808
2023-09-28 17:54:34,37.981170654296875,22.146174935817236,21.350793214126572,23.510099192025177,23.822559525850437,24.029430533374224,21.95177084368751,22.290733832061886,,40.0,56.42259513404287
2023-09-28 17:54:35,38.16010665893555,22.19126326035465,21.343869671368164,23.536383723694723,23.830960811280622,24.044592173614763,21.97191316269985,22.320655922496,,40.0,53.21034260289305
2023-09-28 17:54:36,38.32460403442383,22.202990701151396,21.373790490292755,23.548020623609045,23.81566420894636,24.06357288124956,21.98431785865758,22.35440143363471,,40.0,56.593562519902825
2023-09-28 17:54:37,38.47075653076172,22.210859161758364,21.366866947534348,23.56321983982367,23.832013547144975,24.082419854658447,21.9847670082808,22.3880112133384,,40.0,61.58963928349705
2023-09-28 17:54:38,38.71740531921387,22.23579396225464,21.37310631942369,23.58982038342308,23.856650862608337,24.11079539166356,21.991460358461417,22.45143698355166,,40.0,22.625580045708574
2023-09-28 17:54:39,38.920318603515625,22.25326549506388,21.368313317104548,23.61270347759298,23.869343437285966,24.135466490610916,22.00994796943002,22.496405190313514,,40.0,36.02374732868263
2023-09-28 17:54:40,39.099369049072266,22.268693697862627,21.379859533134027,23.628019522460466,23.873896365388152,24.15074276018795,22.01445783996501,22.541194652157426,,40.0,42.54237768890363
2023-09-28 17:54:41,39.205745697021484,22.276872806374868,21.380584621036984,23.65461048994079,23.88660130095656,24.17358265548478,22.01917391100885,22.586173373326215,,40.0,67.47558050163303
2023-09-28 17:54:42,39.344757080078125,22.296061585368562,21.388497785080265,23.666268457317102,23.90311545103218,24.192582468008993,22.039477515567707,22.623625690838022,,40.0,54.13857960671201
2023-09-28 17:54:43,39.480140686035156,22.27432780893971,21.389085848497622,23.689027061938873,23.915676176208205,24.204230719085928,22.05192304330937,22.65740561276307,,40.0,53.87284976709962
2023-09-28 17:54:44,39.59699630737305,22.30064991281421,21.370996713280842,23.696684126760708,23.92391264976139,24.208181610217157,22.06796176803681,22.709300901986463,,40.0,59.172405686102586
2023-09-28 17:54:45,39.72507858276367,22.316118634904953,21.393594334697365,23.71573102762442,23.936452773452793,24.238239332735354,22.080390963064897,22.739377840959115,,40.0,53.62637237780744
2023-09-28 17:54:46,39.856651306152344,22.323987095511917,21.39034190628227,23.727235777095345,23.9408779723503,24.282883638322666,22.084776296658905,22.791426067010693,,40.0,50.80569990177966
2023-09-28 17:54:47,40.03396224975586,22.339732699431277,21.394860859630217,23.755796552271832,23.911989540534513,24.294787894917775,22.052211928180668,22.853123651065477,,40.0,32.228397766358746
2023-09-28 17:54:48,40.2107048034668,22.336870300875507,21.42507761338134,23.780662860704616,23.90297330078826,24.30669597249077,22.027519927644004,22.91851083610019,,40.0,30.290473199287952
2023-09-28 17:54:49,40.32366180419922,22.3560571503791,21.4109621882469,23.799709761568334,23.907565371711236,24.325693874526042,22.02419417884296,22.95595933019129,,40.0,51.839641149578306
2023-09-28 17:54:50,40.4329948425293,22.34547196771853,21.426219484094656,23.811367728944646,23.908183416249994,24.337324931202502,22.02086843004192,22.99709742526232,,40.0,51.78685280271252
2023-09-28 17:54:51,40.531429290771484,22.349751576748996,21.419427256468282,23.837784411057587,23.896858780151483,24.348934972500608,22.013584039788924,23.034528713960253,,40.0,54.47121858698404
2023-09-28 17:54:52,40.6407585144043,22.320556462123204,21.420000094942793,23.85313876040142,23.909398903842884,24.367934785024822,22.01025829098788,23.083044099280787,,40.0,49.177780378284154
2023-09-28 17:54:53,40.753700256347656,22.354613891788123,21.409538656090966,23.87216650902696,23.898074267744374,24.379544826322924,21.999035675174905,23.131538455787446,,40.0,46.44822798505076
2023-09-28 17:54:54,40.8521728515625,22.358934020110585,21.428484194342733,23.89492702887255,23.914609019304617,24.398565654225497,22.007545018945777,23.18744833675066,,40.0,50.38322340359816
2023-09-28 17:54:55,40.93608474731445,22.34830831815802,21.432688181685588,23.910241158516218,23.91915988725834,24.41384192380253,22.027809833309902,23.217483218095563,,40.0,54.51790840719883
2023-09-28 17:54:56,41.0893669128418,22.353062581751832,21.433706349738298,23.931585370348866,23.946093238183188,24.436975079151896,22.058437754435293,23.279353811937227,,40.0,27.626457213372518
2023-09-28 17:54:57,41.238853454589844,22.33903325927188,21.441895465870626,23.96753507901275,23.952971043825336,24.44519495782313,22.069192846322277,23.34105235184719,,40.0,27.076746669657368
2023-09-28 17:54:58,41.34818649291992,22.3358901199073,21.446137515570594,23.982887513132766,23.96551116751674,24.46051134766794,22.065867097521235,23.3932554264373,,40.0,40.064510236732566
2023-09-28 17:54:59,41.457496643066406,22.355059604000044,21.450358630974154,24.00930419524571,24.01777095356567,24.4721194784771,22.07433560950818,23.43806018196403,,40.0,38.615050849254494
2023-09-28 17:55:00,41.53419876098633,22.359360437421554,21.461942909360744,24.024656629365722,24.026337050872858,24.48743586832191,22.09857743962702,23.48288596630464,,40.0,49.2654318396928
2023-09-28 17:55:01,41.66165542602539,22.345051338877845,21.4772002052085,24.05109246371684,24.026955095411616,24.506435680846124,22.107066367505926,23.527711750645246,,40.0,29.320684606841134
2023-09-28 17:55:02,41.74921417236328,22.36794280936363,21.46673876635667,24.073814679086084,24.02357851208153,24.532787054817614,22.09190552613297,23.56145726178395,,40.0,42.44614515191334
2023-09-28 17:55:03,41.51787567138672,22.376098763994737,21.48579849167977,24.092995645617016,24.02831479339688,24.529806692068718,22.088722688575675,23.624855312197102,,40.0,100.0
2023-09-28 17:55:04,41.64520263671875,22.387710435385788,21.48623620878654,24.104519547326113,24.09634707607492,24.54498743719867,22.089192254090865,23.65479651973474,,40.0,29.112350872893316
2023-09-28 17:55:05,41.90358543395996,22.39800908876727,21.507407443370344,24.146145979384677,24.160993504754792,24.58651191434435,22.09811910285241,23.727690991322916,,40.0,0.0
2023-09-28 17:55:06,42.0894775390625,22.37855114590534,21.513913251759462,24.18040263019401,24.18592027107714,24.62068100906487,22.083437014146025,23.79322920147546,,40.0,2.3194560756790565
2023-09-28 17:55:07,42.20245361328125,22.36426134226258,21.510832103951365,24.19207783458468,24.202455022637384,24.60653383845232,22.080131681236946,23.83807601462994,,40.0,26.914311754928335
2023-09-28 17:55:08,42.300872802734375,22.35363371081992,21.518705302519678,24.22216983120315,24.214951883211075,24.61443753120372,22.092518002891907,23.89392472086188,,40.0,30.749057988128484
2023-09-28 17:55:09,42.36308670043945,22.343067823060295,21.526641303977225,24.248628648240075,24.215592589382922,24.618717026432904,22.077400034892072,23.9645853589034,,40.0,42.79463032438616
2023-09-28 17:55:10,42.4725341796875,22.306540646073913,21.530995637630667,24.267788547309017,24.24017840113472,24.637831468293616,22.113579037042655,24.05377811710006,,40.0,24.25065634023653
2023-09-28 17:55:11,42.57463073730469,22.34063859503083,21.535256718509192,24.290549067154604,24.232866934241212,24.667908295701224,22.129964831933496,24.08018457219631,,40.0,25.427482862503616
