,t,x,V,x_run,T_run,T_cal,baseline,Tin,Tout,t_start
0,1695926919.1873782,82.0455712890625,-0.00015874999999999266,81.9017284624864,-6.264236467611538,,-0.0019662499999999953,39.99311447143555,32.79820317078286,1695926941.0
1,1695926919.1882079,82.0455712890625,-0.0011587300010268984,81.88243951512517,-6.263899837156286,,-0.0019662699989730905,,,
2,1695926919.1921775,82.0455712890625,-0.0012837100020537894,81.86782131219591,-6.263974857849793,,-0.0019662899979461857,,,
3,1695926919.1955357,82.0455712890625,0.00046630999691927915,81.849649824965,-6.2642419847640385,,-0.0019663099969192805,,,
4,1695926919.1995094,82.0455712890625,-3.36700041076261e-05,81.83077680299728,-6.264152355533727,,-0.0019663299958923757,,,
5,1695926919.2036684,82.0440729583892,-0.0009086500051345456,81.81529091236722,-6.2638706288757175,,-0.001966349994865471,,,
6,1695926919.2070794,82.03949834956653,-0.0004086300061614499,81.79726277279151,-6.263534020370502,,-0.001966369993838566,,,
7,1695926919.2110345,82.03419407992514,-0.00040861000718835517,81.77922594547913,-6.1005937949178985,,-0.001966389992811661,,,
8,1695926919.214204,82.02994337399878,0.00034140999178476844,81.76000041995519,-5.704055951493204,,-0.001966409991784756,,,
9,1695926919.2183049,82.0244437394318,0.0010914299907578365,81.74288884135655,-5.704249250998236,,-0.001966429990757851,,,
10,1695926919.2224846,82.01883826887402,-0.00015855001026904162,81.72313581411368,-5.703992718543724,,-0.0019664499897309464,,,
11,1695926919.225653,82.01458916167863,-0.0009085300112959753,81.70717979476392,-5.703611235646032,,-0.001966469988704041,,,
12,1695926919.2296135,82.00927753787475,-3.3510012322865435e-05,81.68202819505495,-5.7033297202959945,,-0.0019664899876771363,,,
13,1695926919.233934,82.00166427045059,0.0004665099866502302,81.66877205820204,-5.703123181606055,,-0.0019665099866502315,,,
14,1695926919.237338,81.99155135303943,9.152998562331118e-05,81.64882703401483,-5.702991619573798,,-0.0019665299856233267,,,
15,1695926919.2413034,81.97977112875154,-0.0005334500154035803,81.62887962477241,-5.702735107110473,,-0.001966549984596422,,,
16,1695926919.2444768,81.97034383285977,-0.0005334300164304855,81.61285324629398,-5.7108113663867,,-0.0019665699835695167,,,
17,1695926919.2484314,81.9585954814731,0.0003415899825426243,81.59161655477827,-5.73461706328298,,-0.001966589982542612,,,
18,1695926919.2527692,81.9457089133698,0.0010916099815156924,81.57441635491745,-5.734409374970345,,-0.001966609981515707,,,
19,1695926919.2560024,81.93610383751795,-3.337001951119953e-05,81.55464650093057,-5.73412629341154,,-0.0019666299804888022,,,
20,1695926919.259964,81.92433494581715,-0.0016583500205380923,81.5348541165199,-5.73361702407284,,-0.001966649979461897,,,
21,1695926919.2639353,81.91253701436193,-0.0016583300215649971,81.51394588322476,-5.732931831792758,,-0.001966669978434992,,,
22,1695926919.2674124,81.9017284624864,-0.0015333100225919157,81.50012287531179,-5.732347173233565,,-0.0019666899774080874,,,
23,1695926919.2716472,81.88243951512517,0.000341709976381195,81.48021665297028,-5.731737386265848,,-0.0019667099763811826,,,
24,1695926919.2748566,81.86782131219591,0.0012167299753543044,81.46034600498216,-5.717061968966535,,-0.0019667299753542773,,,
25,1695926919.278846,81.849649824965,-0.00040825002567264346,81.43909616563283,-5.676506973020041,,-0.0019667499743273725,,,
26,1695926919.2829895,81.83077680299728,-0.0012832300266995074,81.42187945466922,-5.676400871604992,,-0.0019667699733004677,,,
27,1695926919.2863894,81.81529091236722,-0.0015332100277264402,81.4018455725723,-5.676170314445724,,-0.001966789972273563,,,
28,1695926919.2903473,81.79726277279151,9.180997124664256e-05,81.38579021137467,-5.675964653216012,,-0.001966809971246658,,,
29,1695926919.2943072,81.77922594547913,0.000966829970219752,81.36054941161565,-5.675758995972701,,-0.001966829970219753,,,
30,1695926919.2984183,81.76000041995519,0.0009668499691928472,81.34727051444617,-5.67532931521123,,-0.001966849969192848,,,
31,1695926919.3018394,81.74288884135655,-0.0012831300318340319,81.32725339409842,-5.674501367348846,,-0.0019668699681659432,,,
32,1695926919.3057885,81.72313581411368,-0.0019081100328609789,81.3072123283947,-5.673449395963498,,-0.0019668899671390384,,,
33,1695926919.3089786,81.70717979476392,-0.0014080900338878837,81.29106118577306,-5.688622995076019,,-0.001966909966112133,,,
34,1695926919.314007,81.68202819505495,-0.0010330700349147743,81.26893812164037,-5.696787134360916,,-0.0019669299650852284,,,
35,1695926919.3166573,81.66877205820204,-0.0006580500359416649,81.25260586763666,-5.696605614814637,,-0.0019669499640583236,,,
36,1695926919.3206449,81.64882703401483,-0.0012830300369685564,81.23258872333183,-5.696324102824696,,-0.0019669699630314188,,,
37,1695926919.324633,81.62887962477241,-0.0010330100379954891,81.21262880152278,-5.695892600168719,,-0.0019669899620045135,,,
38,1695926919.327837,81.61285324629398,-0.001032990039022394,81.19608792383654,-5.6952861077491885,,-0.0019670099609776087,,,
39,1695926919.332089,81.59161655477827,-0.0010329700400492988,81.17515998814056,-5.694804614872601,,-0.001967029959950704,,,
40,1695926919.3355472,81.57441635491745,-0.0014079500410762178,81.15530258996978,-5.694423122440439,,-0.001967049958923799,,,
41,1695926919.3395221,81.55464650093057,-0.0025329300421031097,81.13944242155625,-5.692787024997191,,-0.0019670699578968943,,,
42,1695926919.3435016,81.5348541165199,-0.0034079100431300296,81.1189016315239,-5.688583380115638,,-0.001967089956869989,,,
43,1695926919.3477054,81.51394588322476,-0.002907890044156934,81.10175640096479,-5.687927500570537,,-0.0019671099558430842,,,
44,1695926919.3504846,81.50012287531179,-0.003032870045183825,81.08187991334187,-5.687396508028916,,-0.0019671299548161794,,,
45,1695926919.354487,81.48021665297028,-0.0012828500462107005,81.06208933681926,-5.686965425879212,,-0.0019671499537892746,,,
46,1695926919.3584821,81.46034600498216,-0.0006578300472376191,81.0415434585398,-5.6864594179264545,,-0.0019671699527623694,,,
47,1695926919.3627439,81.43909616563283,-0.0005328100482645376,81.02456408413266,-5.6857785777679775,,-0.0019671899517354646,,,
48,1695926919.3661723,81.42187945466922,-0.0011577900492914291,81.00468878971947,-5.684872952206102,,-0.0019672099507085598,,,
49,1695926919.3701618,81.4018455725723,-0.0010327700503183477,80.98489224714822,-5.694484865089941,,-0.001967229949681655,,,
50,1695926919.373359,81.38579021137467,-0.001032750051345253,80.96444395660974,-5.721727619740056,,-0.0019672499486547497,,,
51,1695926919.3783853,81.36054941161565,-0.002157730052372145,80.94751006484574,-5.721142767565447,,-0.001967269947627845,,,
52,1695926919.3810296,81.34727051444617,-0.004157710053399051,80.93169380045671,-5.720306461805797,,-0.00196728994660094,,,
53,1695926919.3850157,81.32725339409842,-0.005282690054425971,80.91208139557774,-5.719520451591962,,-0.0019673099455740353,,,
54,1695926919.3890066,81.3072123283947,-0.004032670055452875,80.89239432418273,-5.718809882686679,,-0.0019673299445471305,,,
55,1695926919.392223,81.29106118577306,-0.0014076500564797916,80.87102547840271,-5.718099317799848,,-0.0019673499435202252,,,
56,1695926919.3966408,81.26893812164037,-0.000907630057506696,80.85486906655173,-5.717212736615609,,-0.0019673699424933204,,,
57,1695926919.399907,81.25260586763666,-0.0014076100585336013,80.83521636545775,-5.71627586793777,,-0.0019673899414664156,,,
58,1695926919.4039104,81.23258872333183,-0.002157590059560479,80.81553047924555,-5.683240774904852,,-0.001967409940439511,,,
59,1695926919.4079022,81.21262880152278,-0.003032570060587399,80.79895193883466,-5.620087098902587,,-0.0019674299394126056,,,
60,1695926919.4112103,81.19608792383654,-0.002407550061614317,80.77774135225678,-5.619512003531892,,-0.0019674499383857008,,,
61,1695926919.4153957,81.17515998814056,-0.0019075300626412214,80.76177224763966,-5.618887456523836,,-0.001967469937358796,,,
62,1695926919.419367,81.15530258996978,-0.0011575100636680978,80.74178615995167,-5.618114546689971,,-0.001967489936331891,,,
63,1695926919.422539,81.13944242155625,-0.002407490064695032,80.72072502008871,-5.617143818434731,,-0.001967509935304986,,,
64,1695926919.426646,81.1189016315239,-0.003282470065721896,80.70342294719183,-5.616420372114572,,-0.001967529934278081,,,
65,1695926919.4300718,81.10175640096479,-0.002657450066748814,80.6834356542884,-5.615795840926142,,-0.0019675499332511763,,,
66,1695926919.4340434,81.08187991334187,-0.0021574300677757183,80.6634833126328,-5.622407016272607,,-0.0019675699322242715,,,
67,1695926919.4379978,81.06208933681926,-0.0025324100688026373,80.63194244426427,-5.739877074932285,,-0.0019675899311973667,,,
