t,T4,T5,T6,T7,T8,Tin,Tin_amb,Tout,note,duty
2021-02-17 16:51:47,25.52025682357145,26.22723897665688,24.781605313593733,24.488382131031983,23.83992272683026,23.85089111328125,24.282954010582586,23.876900505895435,,0.0
2021-02-17 16:51:49,25.51654895026103,26.22723897665688,24.777906607002794,24.488382131031983,23.83992272683026,23.84722900390625,24.271778403952975,23.873216069727135,,
2021-02-17 16:51:49,25.51654895026103,26.22328349160883,24.774238468234923,24.488382131031983,23.83625224295385,23.85089111328125,24.286689503406294,23.873216069727135,,
2021-02-17 16:51:50,25.52041004147684,26.231359273581937,24.78175815270906,24.496417826109273,23.840075663658443,23.847381591796875,24.279403748807987,23.866029896704667,,
2021-02-17 16:51:51,25.512871720531685,26.231194461704934,24.781605313593733,24.4923019822892,23.8436237980723,23.8582763671875,24.286689503406294,23.876900505895435,,
2021-02-17 16:51:52,25.516702168166418,26.231359273581937,24.78175815270906,24.4885454581677,23.840075663658443,23.851043701171875,24.283108369790178,23.869683882987278,water in,
2021-02-17 16:51:53,25.52041004147684,26.23534772100539,24.78175815270906,24.492465309424915,23.851148290018934,23.851043701171875,24.279403748807987,23.877052755323877,,
2021-02-17 16:51:54,25.516886029652888,26.239533942681245,24.785640266238392,24.48874145073056,23.84025918785226,23.85491943359375,24.272148866051197,23.877235454638008,,
2021-02-17 16:51:55,25.52059390296331,26.227634525161687,24.778242853056515,24.484821599473346,23.843960259094306,23.858612060546875,24.272148866051197,23.869897032187097,,
2021-02-17 16:51:56,25.516886029652888,26.23159001020974,24.781941559647453,24.48874145073056,23.847661330336347,23.847564697265625,24.279588979857095,23.869897032187097,,
2021-02-17 16:51:57,25.513208799923543,26.227634525161687,24.781941559647453,24.492661301987777,23.843960259094306,23.85125732421875,24.279588979857095,23.869897032187097,,
2021-02-17 16:51:58,25.516886029652888,26.227634525161687,24.785640266238392,24.48874145073056,23.847661330336347,23.85491943359375,24.275853487033384,23.87355101846971,,
2021-02-17 16:51:59,25.5207471208687,26.22776637466329,24.793129382889465,24.492857294550635,23.840442712046084,23.84771728515625,24.276007846240976,23.87738770406645,,
2021-02-17 16:52:00,25.5207471208687,26.231754822086742,24.78579310535372,24.49677714580785,23.833040569561998,23.85137939453125,24.279743339064687,23.86636484544724,,
2021-02-17 16:52:01,25.517069891139354,26.231754822086742,24.782109682674314,24.490881036208457,23.84594843786069,23.85137939453125,24.28161108547654,23.873718492840997,,
2021-02-17 16:52:02,25.52457756850343,26.235875119011794,24.789583515413856,24.496907807516425,23.844235545385036,23.855224609375,24.287337812078178,23.884847926060115,,
2021-02-17 16:52:03,25.52457756850343,26.22789822416489,24.785884808822917,24.49298795625921,23.84056506150863,23.85888671875,24.283602319254467,23.877509503609204,,
2021-02-17 16:52:04,25.528285441813853,26.247807498906752,24.796950360772666,24.500860324200787,23.84056506150863,23.85888671875,24.283602319254467,23.884847926060115,,
2021-02-17 16:52:05,25.52457756850343,26.235875119011794,24.785884808822917,24.485115588317637,23.84056506150863,23.85888671875,24.283602319254467,23.881193939777503,,
2021-02-17 16:52:06,25.513484592153244,26.22789822416489,24.785884808822917,24.49298795625921,23.836863990266586,23.85888671875,24.27242671262486,23.870171081158293,,
2021-02-17 16:52:07,25.521053556679476,26.236039930888797,24.786098783584375,24.497103800079287,23.8481201408209,23.855377197265625,24.27631656465616,23.874007766755035,,
2021-02-17 16:52:08,25.521053556679476,26.232084445840744,24.78240007699344,24.49318394882207,23.83704751446041,23.855377197265625,24.280052057479867,23.866669344304125,,
2021-02-17 16:52:09,25.528438659719242,26.232084445840744,24.78976692235225,24.501056316763645,23.844419069578855,23.85906982421875,24.28378755030358,23.874007766755035,,
2021-02-17 16:52:10,25.52474610819936,26.232084445840744,24.786083499672845,24.49318394882207,23.844419069578855,23.853546142578125,24.278184311068014,23.87218077361373,,
2021-02-17 16:52:11,25.51737632695013,26.232084445840744,24.78240007699344,24.48923143213771,23.844419069578855,23.855377197265625,24.280052057479867,23.874007766755035,,
2021-02-17 16:52:12,25.532146533029668,26.24002837831225,24.78976692235225,24.48923143213771,23.844419069578855,23.855377197265625,24.27261194367397,23.881376639091634,,
2021-02-17 16:52:13,25.528591877624635,26.2362047427658,24.782552916108767,24.50121964389936,23.844572006407038,23.85552978515625,24.28020641668746,23.877844452351777,,
2021-02-17 16:52:14,25.5138216715451,26.228260810294294,24.782552916108767,24.48939475927343,23.83720045128859,23.85186767578125,24.27647092386375,23.874160016183477,,
2021-02-17 16:52:15,25.5138216715451,26.22031687782279,24.778854209517828,24.485474908016215,23.83720045128859,23.85186767578125,24.26529531723414,23.877844452351777,,
