t,Tin,Tin_amb,Tout,T4,T5,T6,T7,T8,note,duty
2022-01-21 14:00:49,22.968975067138672,23.145152996526303,22.192941896375622,23.44137138533896,23.97117863593715,23.326991511771393,23.201762411472846,22.95598609413622,PID is off,0.0
2022-01-21 14:00:51,22.965450286865234,23.130421339651807,22.178411591548677,23.44152651846817,23.9673714815784,23.327146261375663,23.197987513048577,22.96351823292426,,
2022-01-21 14:00:51,22.9655818939209,23.130554474468354,22.185887038485184,23.437964202167866,23.97148765820653,23.32727808511263,23.202068649852315,22.963652052648925,,
2022-01-21 14:00:52,22.9655818939209,23.130554474468354,22.18221592414187,23.445355050879083,23.9635396054381,23.32727808511263,23.19419015714315,22.963652052648925,,
2022-01-21 14:00:53,22.9696044921875,23.127179796292392,22.178885467894702,23.445699791166213,23.971860545078247,23.33867797262716,23.206374361467663,22.96768193807156,,
2022-01-21 14:00:54,22.9696044921875,23.130901782685438,22.197241039611256,23.449392342686096,23.975832511314,23.331307306290466,23.21031054543845,22.963994248801985,,
2022-01-21 14:00:55,22.969758987426758,23.131056141893026,22.18638184912762,23.445851093847782,23.968051330571036,23.331460145405796,23.19866123748341,22.964147185630168,,
2022-01-21 14:00:56,22.966211318969727,23.120025247020536,22.182843953034197,23.434903674507712,23.960247488194984,23.31685254695832,23.194865923167182,22.96059331608525,,
2022-01-21 14:00:57,22.962684631347656,23.11645569034499,22.18299620246264,23.44983284416409,23.968358292691953,23.320690719241995,23.1950292503029,22.953370874374283,,
2022-01-21 14:00:58,22.959177017211914,23.11290928755058,22.183167483069635,23.442618196044066,23.96854576620204,23.328233329583433,23.19914917730137,22.95354292830599,,
2022-01-21 14:00:59,22.95549774169922,23.094299355585353,22.186838597412947,23.442618196044066,23.956621626900933,23.313493907398986,23.191274767770597,22.957230617575565,,
2022-01-21 14:01:00,22.959484100341797,23.098331989883675,22.18347198192652,23.435535698367445,23.956953310803403,23.321168341477396,23.19160142204203,22.953848801962355,,
2022-01-21 14:01:01,22.95599365234375,23.102244995796116,22.179991179368763,23.443116154236584,23.977027397422265,23.321359390371555,23.195743806521662,22.96141535153674,,
2022-01-21 14:01:02,22.96157932281494,23.091146568770302,22.176386674150397,23.43764052934273,23.963191440347934,23.32142721272898,23.19975348770352,22.965169950668646,,
2022-01-21 14:01:03,22.963790893554688,23.091522819338806,22.180428896475533,23.443556655714577,23.965579152416,23.318113469659774,23.188334879327684,22.954479666378614,,
2022-01-21 14:01:04,22.956432342529297,23.084078846552718,22.17675587901437,23.443556655714577,23.95763109964757,23.321798802828123,23.196211330447653,22.95816735564819,,
2022-01-21 14:01:05,22.952926635742188,23.08053051426821,22.180600177082532,23.428951158883336,23.961792599541877,23.314601990985114,23.200335340624513,22.954653632020673,,
2022-01-21 14:01:06,22.96409797668457,23.084387564967898,22.177064184106964,23.443863091525355,23.96591083631847,23.32210639154772,23.20441647742825,22.965850519554063,,
2022-01-21 14:01:07,22.956890106201172,23.088263910568536,22.188225970329626,23.45140524291815,23.977995667199654,23.3296279865108,23.204579804563966,22.966001544671894,Duty manually set to 20.0,20.0
2022-01-21 14:01:07,22.956890106201172,23.088263910568536,22.188225970329626,23.45140524291815,23.977995667199654,23.3296279865108,23.204579804563966,22.966001544671894,Heater started,20.0
2022-01-21 14:01:08,22.964439392089844,23.092180775461163,22.188418185233033,23.451596765299882,23.97820374219437,23.329820945893903,23.196907512363648,22.962505026437547,,20.0
2022-01-21 14:01:09,22.9645938873291,23.103499164357792,22.192241549004788,23.444361049717873,23.966446474918726,23.322603118672536,23.208885516179315,22.96265796326573,PID is on,20.0
2022-01-21 14:01:10,22.960912704467773,23.103499164357792,22.195914566465955,23.448055516461572,23.970420501302943,23.322603118672536,23.20100906505935,22.96634756424566,,100.0
