Time,Conductivity (mS),Conductivity @25*C (microS),Temperature
20:06:44,58.21,56.60,26.50
20:06:45,54.27,52.77,26.50
20:06:46,58.35,57.26,26.00
20:06:47,52.22,51.01,26.25
20:06:48,54.39,53.38,26.00
20:06:48,54.46,53.44,26.00
20:06:49,58.51,56.89,26.50
20:06:50,52.46,51.24,26.25
20:06:51,61.81,60.66,26.00
20:06:52,63.75,61.70,26.75
20:06:53,58.72,57.09,26.50
20:06:54,62.76,61.02,26.50
20:06:55,63.87,62.10,26.50
20:06:56,67.04,64.88,26.75
20:06:57,67.08,64.92,26.75
20:06:58,65.08,62.99,26.75
20:06:59,71.28,69.30,26.50
20:07:00,70.21,68.26,26.50
20:07:01,69.37,67.76,26.25
20:07:02,67.34,65.78,26.25
20:07:03,71.49,70.49,25.75
20:07:04,74.37,72.31,26.50
20:07:05,76.58,75.86,25.50
20:07:06,76.65,74.53,26.50
20:07:07,71.74,69.75,26.50
20:07:08,70.77,69.45,26.00
