Time,Conductivity_out (microS),Conductivity_out @25*C (microS),Temperature_out,Conductivity_in (microS),Conductivity_in @25*C (microS),Temperature_in
11:42:38,42.68,44.37,23.00,6.07,6.22,23.75
11:42:39,41.95,43.82,22.75,5.62,5.78,23.50
11:42:40,41.20,43.04,22.75,5.23,5.41,23.25
11:42:41,40.55,42.57,22.50,5.62,5.78,23.50
11:42:42,41.20,43.25,22.50,5.62,5.81,23.25
11:42:43,39.07,40.61,23.00,5.23,5.38,23.50
11:42:44,38.33,40.04,22.75,6.07,6.25,23.50
11:42:45,37.59,38.88,23.25,6.07,6.25,23.50
11:42:46,36.20,37.82,22.75,6.07,6.31,23.00
11:42:47,36.20,37.82,22.75,5.62,5.78,23.50
11:42:48,35.45,36.85,23.00,5.62,5.78,23.50
11:42:49,35.45,36.85,23.00,6.51,6.73,23.25
11:42:50,35.45,37.03,22.75,6.07,6.25,23.50
11:42:51,34.71,36.26,22.75,5.23,5.38,23.50
11:42:52,34.71,36.44,22.50,5.23,5.38,23.50
11:42:53,33.97,35.66,22.50,6.51,6.73,23.25
11:42:54,33.97,35.66,22.50,5.62,5.84,23.00
11:42:55,34.72,36.27,22.75,6.96,7.27,22.75
11:42:56,33.23,34.89,22.50,6.07,6.28,23.25
11:42:57,33.23,34.71,22.75,5.62,5.84,23.00
11:43:00,32.58,34.03,22.75,6.51,6.70,23.50
11:43:00,32.58,34.03,22.75,5.62,5.84,23.00
11:43:00,31.11,32.66,22.50,5.24,5.42,23.25
11:43:01,30.37,31.73,22.75,6.08,6.32,23.00
11:43:02,28.99,30.28,22.75,4.79,4.93,23.50
11:43:03,29.63,30.80,23.00,5.24,5.45,23.00
11:43:04,28.98,30.12,23.00,4.79,4.91,23.75
11:43:05,29.63,31.26,22.25,3.90,4.01,23.50
11:43:06,29.63,31.26,22.25,3.90,4.01,23.50
11:43:06,28.98,30.27,22.75,4.35,4.48,23.50
11:43:07,28.24,29.80,22.25,4.35,4.46,23.75
11:43:08,28.98,30.27,22.75,3.90,4.05,23.00
11:43:09,28.25,29.51,22.75,3.90,4.07,22.75
11:43:10,29.62,30.79,23.00,3.90,4.01,23.50
11:43:11,29.63,31.11,22.50,4.34,4.51,23.00
11:43:12,30.37,31.73,22.75,4.34,4.47,23.50
11:43:13,29.62,30.94,22.75,3.90,4.03,23.25
11:43:14,29.62,31.10,22.50,3.90,4.01,23.50
11:43:15,29.62,30.94,22.75,3.90,4.01,23.50
11:43:16,28.97,30.11,23.00,3.45,3.55,23.50
11:43:17,29.62,30.79,23.00,3.45,3.55,23.50
11:43:18,28.97,30.11,23.00,4.34,4.49,23.25
11:43:19,29.63,30.80,23.00,3.90,4.03,23.25
11:43:20,30.36,31.87,22.50,3.45,3.57,23.25
11:43:21,29.62,30.94,22.75,3.45,3.59,23.00
11:43:22,28.24,29.50,22.75,3.01,3.11,23.25
11:43:23,27.50,28.59,23.00,4.34,4.47,23.50
11:43:24,28.24,29.50,22.75,4.34,4.47,23.50
11:43:25,28.98,30.43,22.50,4.34,4.47,23.50
11:43:26,28.97,30.11,23.00,4.34,4.47,23.50
11:43:27,28.23,29.49,22.75,3.45,3.55,23.50
11:43:28,28.98,30.58,22.25,3.90,4.01,23.50
11:43:29,28.97,30.26,22.75,3.90,4.01,23.50
11:43:30,28.98,30.43,22.50,4.34,4.47,23.50
11:43:31,27.49,28.58,23.00,4.34,4.47,23.50
11:43:32,28.23,29.49,22.75,3.90,4.03,23.25
11:43:33,28.98,30.27,22.75,3.90,3.99,23.75
11:43:34,28.97,30.41,22.50,3.90,4.01,23.50
11:43:35,28.98,30.27,22.75,3.45,3.59,23.00
11:43:36,28.24,29.50,22.75,3.45,3.55,23.50
11:43:37,27.49,28.72,22.75,4.34,4.49,23.25
11:43:38,28.23,29.64,22.50,3.90,4.03,23.25
11:43:39,27.50,28.87,22.50,3.01,3.14,22.75
11:43:40,28.97,30.26,22.75,4.34,4.47,23.50
11:43:41,28.24,29.50,22.75,4.34,4.47,23.50
11:43:42,28.98,30.12,23.00,4.34,4.47,23.50
11:43:43,29.62,30.64,23.25,3.90,4.01,23.50
11:43:44,28.98,30.12,23.00,3.90,4.09,22.50
11:43:45,29.62,30.94,22.75,3.90,4.07,22.75
11:43:46,29.62,31.10,22.50,3.89,4.00,23.50
11:43:47,29.62,31.10,22.50,3.90,4.03,23.25
11:43:48,29.62,30.79,23.00,3.90,4.01,23.50
11:43:49,30.37,31.88,22.50,3.45,3.59,23.00
11:43:50,31.10,32.49,22.75,3.45,3.57,23.25
11:43:51,30.37,31.57,23.00,3.89,3.98,23.75
11:43:51,30.37,31.73,22.75,3.45,3.55,23.50
11:43:52,31.85,33.27,22.75,3.90,4.01,23.50
11:43:53,31.85,33.11,23.00,3.45,3.53,23.75
11:43:54,31.11,32.50,22.75,3.45,3.57,23.25
11:43:55,31.10,32.65,22.50,3.90,4.05,23.00
11:43:56,31.85,33.27,22.75,3.45,3.57,23.25
11:43:57,31.11,32.83,22.25,3.89,4.00,23.50
11:43:58,31.10,32.81,22.25,3.45,3.55,23.50
11:43:59,31.11,32.50,22.75,3.90,3.99,23.75
11:44:00,31.10,32.33,23.00,3.45,3.55,23.50
11:44:01,31.84,33.43,22.50,3.45,3.55,23.50
11:44:02,31.84,33.10,23.00,3.45,3.57,23.25
11:44:03,31.84,33.26,22.75,3.90,4.03,23.25
11:44:04,32.58,34.03,22.75,3.01,3.13,23.00
11:44:05,31.84,33.10,23.00,3.89,4.02,23.25
11:44:06,31.84,33.60,22.25,3.45,3.55,23.50
11:44:07,31.10,32.49,22.75,3.89,4.02,23.25
11:44:08,30.36,31.72,22.75,3.45,3.55,23.50
11:44:09,31.10,32.17,23.25,3.00,3.10,23.25
11:44:10,30.36,31.72,22.75,3.45,3.55,23.50
11:44:11,28.97,30.57,22.25,3.01,3.10,23.50
11:44:12,31.10,32.49,22.75,3.45,3.55,23.50
11:44:13,29.62,30.94,22.75,3.89,4.00,23.50
11:44:14,28.97,30.57,22.25,3.45,3.55,23.50
11:44:15,31.10,32.49,22.75,2.62,2.70,23.50
11:44:16,28.24,29.36,23.00,3.01,3.10,23.50
11:44:17,28.24,29.50,22.75,2.62,2.75,22.50
11:44:18,27.50,28.73,22.75,2.62,2.70,23.50
11:44:19,28.23,29.35,23.00,3.01,3.11,23.25
11:44:20,28.24,29.50,22.75,2.17,2.24,23.25
11:44:21,28.24,29.50,22.75,2.17,2.23,23.50
11:44:22,28.98,30.12,23.00,3.01,3.16,22.50
11:44:23,27.50,28.59,23.00,2.62,2.70,23.50
11:44:24,28.23,29.49,22.75,2.62,2.70,23.50
11:44:25,27.49,28.58,23.00,3.01,3.10,23.50
11:44:26,27.50,28.73,22.75,3.01,3.10,23.50
11:44:27,27.50,28.59,23.00,3.01,3.10,23.50
11:44:28,27.50,28.73,22.75,3.01,3.11,23.25
11:44:29,27.49,28.72,22.75,3.01,3.08,23.75
11:44:30,26.75,28.37,22.00,2.62,2.70,23.50
11:44:31,28.23,29.49,22.75,3.45,3.55,23.50
11:44:32,27.49,28.58,23.00,3.01,3.11,23.25
11:44:33,27.49,28.86,22.50,3.45,3.57,23.25
11:44:34,26.75,28.22,22.25,3.45,3.55,23.50
11:44:34,27.49,28.72,22.75,3.90,4.03,23.25
11:44:35,27.49,28.72,22.75,3.45,3.57,23.25
11:44:36,28.23,29.49,22.75,3.45,3.55,23.50
11:44:37,27.49,28.72,22.75,3.45,3.55,23.50
11:44:38,27.49,28.86,22.50,3.45,3.55,23.50
11:44:39,27.49,28.86,22.50,3.90,4.01,23.50
11:44:40,27.49,28.86,22.50,3.45,3.57,23.25
11:44:41,26.74,27.93,22.75,3.90,4.03,23.25
11:44:42,26.00,27.03,23.00,3.45,3.53,23.75
11:44:43,27.49,28.72,22.75,3.45,3.55,23.50
11:44:44,25.36,26.49,22.75,3.45,3.57,23.25
11:44:45,26.01,27.31,22.50,3.45,3.57,23.25
11:44:46,26.75,27.94,22.75,3.01,3.10,23.50
11:44:47,26.01,27.04,23.00,3.45,3.59,23.00
11:44:48,26.01,27.44,22.25,3.01,3.10,23.50
11:44:49,26.01,27.44,22.25,3.90,4.01,23.50
11:44:50,25.36,26.36,23.00,3.45,3.57,23.25
11:44:51,26.01,27.17,22.75,2.62,2.70,23.50
11:44:52,25.37,26.77,22.25,3.01,3.10,23.50
11:44:53,27.49,29.01,22.25,3.01,3.10,23.50
11:44:54,25.36,26.36,23.00,3.01,3.10,23.50
11:44:55,26.01,27.17,22.75,3.01,3.13,23.00
11:44:56,25.37,26.64,22.50,2.17,2.23,23.50
11:44:57,24.63,25.99,22.25,2.62,2.71,23.25
11:44:58,24.63,25.60,23.00,3.01,3.13,23.00
11:44:59,24.62,25.72,22.75,3.01,3.10,23.50
11:45:00,23.89,25.08,22.50,3.01,3.10,23.50
11:45:01,23.89,24.83,23.00,2.17,2.23,23.50
11:45:02,23.89,24.96,22.75,2.62,2.70,23.50
11:45:03,23.89,24.96,22.75,3.01,3.10,23.50
11:45:04,27.48,28.57,23.00,3.89,4.00,23.50
11:45:05,27.48,28.85,22.50,4.34,4.49,23.25
11:45:06,26.00,27.16,22.75,3.89,4.06,22.75
11:45:07,26.01,26.90,23.25,3.89,3.98,23.75
11:45:08,26.74,27.80,23.00,3.89,4.02,23.25
11:45:09,26.74,27.80,23.00,3.89,4.00,23.50
11:45:10,26.00,27.03,23.00,4.34,4.51,23.00
11:45:11,25.36,26.49,22.75,4.34,4.56,22.50
11:45:12,26.74,27.80,23.00,3.89,4.00,23.50
11:45:13,26.74,28.07,22.50,4.34,4.51,23.00
11:45:14,26.74,27.93,22.75,4.78,4.90,23.75
11:45:15,26.74,27.80,23.00,4.34,4.51,23.00
11:45:16,27.48,28.57,23.00,3.89,4.00,23.50
11:45:17,26.74,27.93,22.75,4.34,4.49,23.25
11:45:17,27.48,28.57,23.00,4.78,4.92,23.50
11:45:18,26.00,27.16,22.75,4.34,4.49,23.25
11:45:19,27.48,28.85,22.50,4.34,4.51,23.00
11:45:20,26.00,27.16,22.75,4.78,4.94,23.25
11:45:21,26.00,27.03,23.00,5.23,5.36,23.75
11:45:22,26.74,27.66,23.25,3.89,3.98,23.75
11:45:23,26.00,27.03,23.00,4.34,4.45,23.75
11:45:24,26.00,26.89,23.25,3.45,3.53,23.75
11:45:25,26.00,26.89,23.25,3.89,4.06,22.75
11:45:26,26.74,27.66,23.25,4.34,4.45,23.75
11:45:27,26.00,27.03,23.00,4.78,4.94,23.25
11:45:28,26.74,27.80,23.00,3.89,4.00,23.50
11:45:29,26.00,27.16,22.75,3.89,4.00,23.50
11:45:30,26.74,27.80,23.00,4.34,4.47,23.50
11:45:31,24.62,25.22,23.75,4.34,4.47,23.50
11:45:32,25.36,26.36,23.00,4.34,4.49,23.25
11:45:33,26.00,26.76,23.50,3.89,3.98,23.75
11:45:34,24.62,25.22,23.75,4.34,4.47,23.50
11:45:35,26.00,26.89,23.25,4.34,4.49,23.25
11:45:36,26.00,26.63,23.75,5.23,5.41,23.25
11:45:37,26.00,26.76,23.50,5.22,5.37,23.50
11:45:38,24.62,25.34,23.50,4.78,4.92,23.50
11:45:39,24.61,25.33,23.50,4.78,4.92,23.50
11:45:40,25.35,26.09,23.50,4.34,4.51,23.00
11:45:41,25.35,26.35,23.00,4.34,4.47,23.50
11:45:42,26.00,26.76,23.50,4.78,4.92,23.50
11:45:43,24.61,25.33,23.50,4.34,4.53,22.75
11:45:44,25.36,26.10,23.50,4.78,4.94,23.25
11:45:45,24.62,25.22,23.75,3.89,4.04,23.00
11:45:46,25.35,25.84,24.00,4.78,4.92,23.50
11:45:47,23.87,24.45,23.75,4.34,4.47,23.50
11:45:48,25.35,26.09,23.50,4.34,4.47,23.50
11:45:49,26.00,26.63,23.75,4.34,4.49,23.25
11:45:50,24.61,25.33,23.50,4.78,4.92,23.50
11:45:51,24.62,25.22,23.75,4.34,4.47,23.50
11:45:52,24.61,25.09,24.00,4.34,4.47,23.50
11:45:53,24.61,25.46,23.25,4.34,4.49,23.25
11:45:54,24.61,25.09,24.00,4.78,4.92,23.50
11:45:55,25.35,25.84,24.00,4.78,4.97,23.00
11:45:56,24.61,25.09,24.00,4.78,4.92,23.50
11:45:57,24.61,25.09,24.00,5.23,5.38,23.50
11:45:58,23.87,24.57,23.50,5.23,5.38,23.50
11:45:59,23.87,24.33,24.00,4.78,4.92,23.50
11:45:59,23.87,24.22,24.25,5.23,5.36,23.75
11:46:00,24.61,25.09,24.00,4.78,4.90,23.75
11:46:01,23.13,23.46,24.25,4.34,4.47,23.50
11:46:02,23.87,24.22,24.25,4.78,4.97,23.00
11:46:03,24.61,25.21,23.75,5.23,5.36,23.75
11:46:04,24.61,24.85,24.50,5.23,5.38,23.50
11:46:05,23.13,23.46,24.25,5.23,5.36,23.75
11:46:06,23.87,24.33,24.00,5.23,5.41,23.25
11:46:07,23.13,23.69,23.75,4.78,4.94,23.25
11:46:08,23.13,23.46,24.25,5.23,5.36,23.75
11:46:09,23.87,24.33,24.00,5.23,5.44,23.00
11:46:10,23.13,23.46,24.25,5.62,5.78,23.50
11:46:11,23.87,24.33,24.00,4.78,4.92,23.50
11:46:12,23.87,23.98,24.75,5.23,5.38,23.50
11:46:13,23.13,23.35,24.50,5.23,5.36,23.75
11:46:14,21.65,21.96,24.25,5.23,5.38,23.50
11:46:15,23.13,23.46,24.25,4.78,4.90,23.75
11:46:16,22.39,22.60,24.50,4.78,4.92,23.50
11:46:17,23.13,23.35,24.50,5.62,5.76,23.75
11:46:18,22.39,22.71,24.25,5.23,5.44,23.00
11:46:19,21.65,21.75,24.75,4.78,4.92,23.50
11:46:20,23.13,23.24,24.75,4.78,4.90,23.75
11:46:21,22.39,22.71,24.25,4.78,4.92,23.50
11:46:22,22.39,22.82,24.00,5.23,5.38,23.50
11:46:23,21.65,21.96,24.25,4.78,4.90,23.75
11:46:24,23.12,23.34,24.50,5.23,5.36,23.75
11:46:25,22.38,22.70,24.25,4.78,4.97,23.00
11:46:26,22.39,22.71,24.25,5.23,5.36,23.75
11:46:27,22.38,22.81,24.00,4.79,4.93,23.50
11:46:28,22.39,22.82,24.00,5.23,5.36,23.75
11:46:29,21.65,22.07,24.00,5.23,5.38,23.50
11:46:30,23.13,23.58,24.00,4.78,4.94,23.25
11:46:31,23.12,23.80,23.50,5.23,5.38,23.50
11:46:32,23.13,23.46,24.25,5.23,5.38,23.50
11:46:33,22.39,22.71,24.25,5.23,5.36,23.75
11:46:34,23.12,23.45,24.25,5.23,5.41,23.25
11:46:35,23.12,23.57,24.00,5.62,5.76,23.75
11:46:36,22.38,22.59,24.50,5.23,5.38,23.50
11:46:37,22.38,22.81,24.00,5.23,5.38,23.50
11:46:38,21.65,21.96,24.25,5.62,5.81,23.25
11:46:39,21.65,21.96,24.25,5.62,5.76,23.75
11:46:40,22.39,22.71,24.25,5.23,5.36,23.75
11:46:41,22.39,22.71,24.25,5.62,5.81,23.25
11:46:42,23.13,23.46,24.25,5.23,5.41,23.25
11:46:42,25.35,25.59,24.50,5.23,5.36,23.75
11:46:43,26.74,27.13,24.25,4.78,4.94,23.25
11:46:44,26.74,27.26,24.00,4.78,4.94,23.25
11:46:45,27.48,27.88,24.25,4.78,4.92,23.50
11:46:46,27.48,27.88,24.25,5.23,5.38,23.50
11:46:47,28.22,28.63,24.25,5.23,5.41,23.25
11:46:48,27.48,27.88,24.25,5.62,5.78,23.50
11:46:49,26.74,27.13,24.25,5.23,5.44,23.00
11:46:50,26.00,26.38,24.25,5.62,5.76,23.75
11:46:51,26.74,27.00,24.50,5.23,5.38,23.50
11:46:52,26.00,26.38,24.25,5.23,5.38,23.50
11:46:53,26.00,26.38,24.25,5.23,5.44,23.00
11:46:54,26.00,26.38,24.25,4.78,4.92,23.50
11:46:55,26.74,27.00,24.50,5.62,5.78,23.50
11:46:56,25.35,25.72,24.25,5.23,5.41,23.25
11:46:57,25.35,25.84,24.00,5.62,5.78,23.50
11:46:58,25.35,25.72,24.25,4.78,4.97,23.00
11:46:59,25.35,25.59,24.50,5.62,5.78,23.50
11:47:00,25.35,25.97,23.75,4.78,4.92,23.50
11:47:01,24.61,24.97,24.25,4.78,4.92,23.50
11:47:02,25.35,25.59,24.50,5.23,5.36,23.75
11:47:03,24.61,24.85,24.50,5.61,5.77,23.50
11:47:04,26.00,26.50,24.00,5.62,5.78,23.50
11:47:05,25.35,25.84,24.00,5.23,5.38,23.50
11:47:06,25.36,25.60,24.50,5.23,5.38,23.50
11:47:07,24.61,24.97,24.25,4.78,4.94,23.25
11:47:08,26.00,26.38,24.25,4.78,4.87,24.00
11:47:09,25.35,25.97,23.75,4.78,4.92,23.50
11:47:10,25.35,25.72,24.25,5.22,5.35,23.75
11:47:11,24.61,24.85,24.50,4.78,4.90,23.75
11:47:12,25.35,26.09,23.50,4.78,4.92,23.50
11:47:13,25.35,25.59,24.50,5.23,5.44,23.00
11:47:14,23.87,24.22,24.25,4.78,4.92,23.50
11:47:15,23.87,24.10,24.50,4.78,4.94,23.25
11:47:16,24.61,24.97,24.25,5.61,5.83,23.00
11:47:17,26.00,26.25,24.50,4.78,4.94,23.25
11:47:18,24.61,24.85,24.50,5.23,5.38,23.50
11:47:19,23.87,24.33,24.00,5.22,5.35,23.75
11:47:20,24.61,24.85,24.50,5.23,5.38,23.50
11:47:21,25.35,25.72,24.25,4.34,4.47,23.50
11:47:22,24.61,24.97,24.25,4.34,4.45,23.75
11:47:23,25.35,25.59,24.50,4.34,4.49,23.25
11:47:24,26.00,26.50,24.00,4.78,4.94,23.25
11:47:25,24.61,24.97,24.25,5.23,5.36,23.75
11:47:25,25.35,25.84,24.00,5.23,5.38,23.50
11:47:26,26.00,26.25,24.50,4.78,4.92,23.50
11:47:27,24.61,24.97,24.25,4.34,4.49,23.25
11:47:28,25.35,25.72,24.25,4.34,4.51,23.00
11:47:29,24.61,24.97,24.25,5.22,5.40,23.25
11:47:30,25.36,25.73,24.25,4.34,4.49,23.25
11:47:31,25.35,25.72,24.25,4.34,4.47,23.50
11:47:32,25.35,25.59,24.50,4.34,4.47,23.50
11:47:33,25.35,25.72,24.25,5.23,5.36,23.75
11:47:34,26.00,26.38,24.25,3.89,4.00,23.50
11:47:35,25.35,25.59,24.50,4.34,4.47,23.50
11:47:36,25.99,26.62,23.75,5.23,5.38,23.50
11:47:37,26.00,26.38,24.25,4.78,4.92,23.50
11:47:38,26.74,27.13,24.25,5.23,5.44,23.00
11:47:39,26.74,27.39,23.75,4.78,4.94,23.25
11:47:40,26.00,26.25,24.50,4.78,4.94,23.25
11:47:41,26.74,27.00,24.50,5.23,5.44,23.00
11:47:42,26.74,27.13,24.25,4.34,4.51,23.00
11:47:43,26.73,26.99,24.50,4.34,4.47,23.50
11:47:44,27.47,27.87,24.25,4.34,4.45,23.75
11:47:45,26.00,26.50,24.00,4.78,4.90,23.75
11:47:46,26.74,27.00,24.50,5.23,5.41,23.25
11:47:47,26.00,26.50,24.00,5.61,5.75,23.75
11:47:48,26.73,27.25,24.00,5.23,5.38,23.50
11:47:49,26.74,27.00,24.50,4.78,4.90,23.75
11:47:50,26.00,26.38,24.25,5.23,5.44,23.00
11:47:51,26.73,26.99,24.50,4.78,4.92,23.50
11:47:52,26.73,26.99,24.50,4.78,4.94,23.25
11:47:53,26.00,26.38,24.25,4.78,4.92,23.50
11:47:54,26.00,26.38,24.25,5.22,5.35,23.75
11:47:55,26.74,27.39,23.75,4.78,4.94,23.25
11:47:56,26.73,27.12,24.25,4.78,4.94,23.25
11:47:57,26.74,27.00,24.50,4.78,4.97,23.00
11:47:58,26.00,26.25,24.50,4.78,4.92,23.50
11:47:59,26.00,26.25,24.50,4.34,4.51,23.00
11:48:00,26.74,27.13,24.25,4.34,4.49,23.25
11:48:01,26.74,27.00,24.50,4.78,4.90,23.75
11:48:02,26.74,27.00,24.50,4.78,4.92,23.50
11:48:03,26.74,27.13,24.25,5.23,5.38,23.50
11:48:04,25.99,26.24,24.50,5.23,5.41,23.25
11:48:05,26.73,26.99,24.50,5.23,5.36,23.75
11:48:06,25.35,25.47,24.75,4.78,4.92,23.50
11:48:07,26.73,27.25,24.00,4.78,4.94,23.25
11:48:07,26.00,26.63,23.75,4.78,4.90,23.75
11:48:08,25.99,26.24,24.50,4.34,4.45,23.75
11:48:09,25.99,26.24,24.50,5.23,5.38,23.50
11:48:10,25.35,25.84,24.00,5.22,5.35,23.75
11:48:11,24.61,24.97,24.25,5.22,5.35,23.75
11:48:12,26.00,26.25,24.50,4.34,4.47,23.50
11:48:13,25.99,26.49,24.00,4.78,4.90,23.75
11:48:14,26.73,27.12,24.25,3.45,3.55,23.50
11:48:15,24.61,24.85,24.50,4.34,4.47,23.50
11:48:16,25.35,25.72,24.25,4.34,4.45,23.75
11:48:17,24.61,24.85,24.50,5.23,5.36,23.75
11:48:18,25.35,25.72,24.25,4.78,4.94,23.25
11:48:19,25.35,25.72,24.25,4.78,4.92,23.50
11:48:20,25.99,26.24,24.50,4.78,4.92,23.50
11:48:21,25.35,25.59,24.50,4.78,4.90,23.75
11:48:22,28.21,28.62,24.25,4.79,4.91,23.75
11:48:23,28.96,29.38,24.25,4.34,4.45,23.75
11:48:24,29.61,30.33,23.75,4.78,4.90,23.75
11:48:25,28.22,28.63,24.25,4.34,4.45,23.75
11:48:26,26.74,27.13,24.25,5.23,5.38,23.50
11:48:27,26.74,27.39,23.75,4.34,4.45,23.75
11:48:28,25.35,25.59,24.50,4.78,4.90,23.75
11:48:29,25.35,25.72,24.25,5.23,5.38,23.50
11:48:30,25.35,25.84,24.00,5.23,5.36,23.75
11:48:31,23.87,24.33,24.00,5.23,5.41,23.25
11:48:32,25.35,25.59,24.50,4.78,4.94,23.25
11:48:33,25.35,25.59,24.50,4.78,4.92,23.50
11:48:34,25.35,25.59,24.50,4.34,4.49,23.25
11:48:35,25.35,25.97,23.75,4.78,4.97,23.00
11:48:36,24.61,24.97,24.25,4.34,4.51,23.00
11:48:37,25.35,25.72,24.25,4.34,4.47,23.50
11:48:38,24.61,24.97,24.25,4.78,4.94,23.25
11:48:39,24.61,25.09,24.00,6.06,6.27,23.25
11:48:40,23.87,24.33,24.00,12.57,12.88,23.75
11:48:41,24.61,24.85,24.50,17.81,18.24,23.75
11:48:42,25.35,25.59,24.50,20.89,21.72,23.00
11:48:43,24.61,24.85,24.50,23.07,23.86,23.25
11:48:44,24.60,25.20,23.75,23.51,24.08,23.75
11:48:45,25.35,25.59,24.50,23.91,24.49,23.75
11:48:46,25.35,25.72,24.25,24.80,25.53,23.50
11:48:47,24.61,25.09,24.00,25.70,26.58,23.25
11:48:48,24.61,24.97,24.25,25.68,26.43,23.50
11:48:49,25.35,25.84,24.00,25.69,26.19,24.00
11:48:50,23.87,24.33,24.00,27.41,28.35,23.25
11:48:51,24.61,25.09,24.00,26.98,27.64,23.75
11:48:51,24.61,24.85,24.50,83.46,85.91,23.50
11:48:52,23.13,23.35,24.50,553.60,578.32,22.75
11:48:53,24.61,24.97,24.25,582.50,599.59,23.50
11:48:54,23.13,23.46,24.25,800.10,819.56,23.75
11:48:55,23.13,23.35,24.50,807.40,827.04,23.75
11:48:56,23.87,24.22,24.25,817.80,837.70,23.75
11:48:57,24.61,25.21,23.75,832.20,852.45,23.75
11:48:58,24.61,24.85,24.50,842.70,867.42,23.50
11:48:59,22.39,22.71,24.25,851.50,872.22,23.75
11:49:00,22.39,22.60,24.50,860.90,886.16,23.50
11:49:01,23.13,23.58,24.00,872.90,898.51,23.50
11:49:02,23.87,24.22,24.25,880.80,902.23,23.75
11:49:03,23.13,23.35,24.50,886.90,908.48,23.75
11:49:04,23.13,23.35,24.50,895.00,916.77,23.75
11:49:05,23.87,24.33,24.00,905.00,927.02,23.75
11:49:06,24.61,24.97,24.25,911.50,938.24,23.50
11:49:07,23.13,23.35,24.50,916.90,939.21,23.75
11:49:08,24.60,24.84,24.50,926.30,948.83,23.75
11:49:09,24.61,24.85,24.50,933.30,965.40,23.25
11:49:10,23.13,23.46,24.25,938.60,961.43,23.75
11:49:11,23.13,23.35,24.50,944.00,976.47,23.25
11:49:12,23.87,24.22,24.25,952.20,980.13,23.50
11:49:13,23.13,23.35,24.50,958.00,995.84,23.00
11:49:14,22.39,22.71,24.25,963.40,996.53,23.25
11:49:15,23.13,23.46,24.25,967.30,995.68,23.50
11:49:16,24.61,25.09,24.00,973.30,1001.85,23.50
