Time,Conductivity_out (microS),Conductivity_out @25*C (microS),Temperature_out,Conductivity_in (microS),Conductivity_in @25*C (microS),Temperature_in
14:47:37,52.3,51.81,25.5,100.4,99.46,25.5
14:47:38,51.55,52.55,24,103.2,103.2,25
14:47:39,52.3,53.57,23.75,108.1,108.62,24.75
14:47:40,51.56,53.07,23.5,113.8,113.8,25
14:47:41,53.7,55.28,23.5,122.3,122.88,24.75
14:47:42,53.7,55.01,23.75,132.5,134.42,24.25
14:47:43,54.45,55.5,24,143.7,144.39,24.75
14:47:44,53.71,54.75,24,154.8,155.54,24.75
14:47:45,55.2,56.27,24,167.4,168.2,24.75
14:47:46,55.2,56.27,24,181.8,183.54,24.5
14:47:46,55.94,57.3,23.75,198.5,198.5,25
14:47:47,57.33,58.44,24,213.5,214.52,24.75
14:47:48,55.94,56.48,24.5,229.7,230.8,24.75
14:47:49,56.59,57.41,24.25,248.7,248.7,25
14:47:50,57.33,58.72,23.75,266.6,269.16,24.5
14:47:51,57.34,58.45,24,284,285.36,24.75
14:47:52,58.09,59.5,23.75,304.3,305.75,24.75
14:47:53,59.57,61.02,23.75,326.2,327.76,24.75
14:47:54,58.83,60.26,23.75,347.6,349.26,24.75
14:47:55,59.58,61.03,23.75,371.7,375.27,24.5
14:47:56,57.37,58.77,23.75,394.6,396.48,24.75
14:47:57,60.97,62.45,23.75,420.1,424.13,24.5
14:47:58,59.6,60.46,24.25,448.4,450.54,24.75
14:47:59,58.86,60,24,477.3,481.88,24.5
14:48:00,58.86,60,24,505.8,508.21,24.75
14:48:01,61.73,63.23,23.75,537.1,537.1,25
14:48:02,60.99,62.78,23.5,569.4,569.4,25
14:48:03,60.99,62.47,23.75,602.4,602.4,25
14:48:04,60.99,62.47,23.75,636.3,645.5,24.25
14:48:05,63.21,64.75,23.75,671.7,674.91,24.75
14:48:06,61.74,63.55,23.5,709.6,712.99,24.75
14:48:07,61,62.48,23.75,746.9,757.7,24.25
14:48:08,62.48,63.69,24,782.9,779.2,25.25
14:48:09,63.23,64.77,23.75,819.5,823.41,24.75
14:48:10,63.24,64.15,24.25,856.3,856.3,25
14:48:11,63.23,64.45,24,892.8,892.8,25
14:48:12,64.63,65.88,24,929.4,933.84,24.75
14:48:13,63.24,64.78,23.75,964,968.6,24.75
14:48:14,62.5,64.65,23.25,997.2,997.2,25
14:48:15,64.64,66.21,23.75,1029,1033.91,24.75
14:48:16,61.03,62.51,23.75,1058,1063.05,24.75
14:48:17,61.78,63.28,23.75,1085,1090.18,24.75
14:48:18,61.04,62.22,24,1110,1115.3,24.75
14:48:19,65.38,67.3,23.5,1131,1131,25
14:48:20,68.25,69.57,24,1149,1149,25
14:48:21,66.13,67.41,24,1167,1167,25
14:48:22,66.12,67.73,23.75,1180,1180,25
14:48:23,65.39,66.66,24,1190,1190,25
14:48:24,63.27,64.5,24,1198,1203.72,24.75
14:48:25,64,65.24,24,1203,1214.54,24.5
14:48:26,68.23,69.55,24,1206,1206,25
14:48:27,67.6,68.91,24,1207,1218.58,24.5
14:48:28,68.98,70.66,23.75,1208,1213.77,24.75
14:48:29,63.27,64.81,23.75,1208,1213.77,24.75
14:48:30,65.41,67.33,23.5,1207,1212.76,24.75
14:48:31,65.4,67.32,23.5,1205,1205,25
14:48:31,65.4,66.99,23.75,1202,1207.74,24.75
14:48:32,64.01,65.25,24,1198,1192.34,25.25
14:48:33,64.02,65.26,24,1193,1204.44,24.5
14:48:34,66.13,67.41,24,1183,1188.65,24.75
14:48:35,61.08,62.87,23.5,1170,1170,25
14:48:36,68.26,69.92,23.75,1152,1152,25
14:48:37,67.6,68.91,24,1126,1126,25
14:48:38,67.61,69.25,23.75,1094,1099.22,24.75
14:48:39,64.01,65.57,23.75,1056,1066.13,24.5
14:48:40,62.54,64.06,23.75,1014,1018.84,24.75
14:48:41,64.01,65.89,23.5,974.4,974.4,25
14:48:42,67.61,69.59,23.5,937.2,950.75,24.25
14:48:43,64.01,65.89,23.5,908.1,916.81,24.5
14:48:44,67.59,69.23,23.75,882.7,878.53,25.25
14:48:45,68.98,70.66,23.75,860.8,864.91,24.75
14:48:46,67.6,69.24,23.75,844.2,848.23,24.75
14:48:47,67.63,69.28,23.75,830.7,834.66,24.75
14:48:48,63.26,64.8,23.75,821.1,832.97,24.25
14:48:49,61.79,63.29,23.75,812.3,816.18,24.75
14:48:50,67.6,68.58,24.25,804.5,804.5,25
14:48:51,65.39,66.98,23.75,799.9,796.12,25.25
14:48:52,66.12,67.73,23.75,795.4,795.4,25
14:48:53,64,65.24,24,792.2,792.2,25
14:48:54,68.23,69.89,23.75,788.6,796.16,24.5
14:48:55,61.78,62.98,24,786.7,786.7,25
14:48:56,67.58,68.89,24,783.3,783.3,25
14:48:57,68.23,70.23,23.5,780.1,780.1,25
14:48:58,61.77,63.27,23.75,778.6,782.32,24.75
14:48:59,63.25,64.48,24,774.8,774.8,25
14:49:00,63.99,65.23,24,770.6,774.28,24.75
14:49:01,61.77,63.27,23.75,767.7,771.36,24.75
14:49:02,65.36,66.95,23.75,762.7,770.02,24.5
14:49:03,65.37,67.29,23.5,759.7,759.7,25
14:49:04,67.57,69.55,23.5,753.2,756.79,24.75
14:49:05,65.36,66.95,23.75,751.9,759.11,24.5
14:49:06,59.63,60.49,24.25,752.7,756.29,24.75
14:49:07,63.23,64.45,24,753.2,760.42,24.5
14:49:08,64.6,65.85,24,761.1,764.73,24.75
14:49:09,61.02,62.5,23.75,772.7,776.39,24.75
14:49:10,61.02,62.5,23.75,782.8,790.31,24.5
14:49:11,60.37,61.84,23.75,796.5,796.5,25
14:49:12,58.15,59.56,23.75,810.3,810.3,25
14:49:13,57.41,58.81,23.75,826.1,830.04,24.75
14:49:14,63.95,66.15,23.25,839.3,843.31,24.75
14:49:14,62.47,63.99,23.75,853.2,857.27,24.75
14:49:15,62.47,64.62,23.25,865.9,870.03,24.75
14:49:16,56.66,58.61,23.25,879.6,879.6,25
14:49:17,56.02,57.1,24,889.3,906.52,24
14:49:18,63.2,64.42,24,896.5,900.78,24.75
14:49:19,61.72,63.22,23.75,901.1,896.84,25.25
14:49:20,60.34,62.11,23.5,905.9,910.22,24.75
14:49:21,56.01,57.65,23.5,908.8,908.8,25
14:49:22,56.64,58.59,23.25,907.2,907.2,25
14:49:23,59.59,61.04,23.75,904.3,908.62,24.75
14:49:24,58.11,59.52,23.75,902.4,906.71,24.75
14:49:25,56.64,58.02,23.75,897.6,901.88,24.75
14:49:26,56.64,58.3,23.5,889.3,889.3,25
14:49:27,55.99,57.63,23.5,881.5,885.71,24.75
14:49:28,56.01,57.65,23.5,873.3,881.68,24.5
14:49:29,55.99,57.35,23.75,865.4,877.91,24.25
14:49:30,56.63,58.29,23.5,859,863.1,24.75
14:49:31,54.51,55.84,23.75,855.5,855.5,25
14:49:32,52.38,53.65,23.75,846.6,850.64,24.75
14:49:33,55.24,56.58,23.75,841.5,845.52,24.75
14:49:34,54.51,56.11,23.5,860.7,864.81,24.75
14:49:35,54.5,55.83,23.75,888.6,892.84,24.75
14:49:36,57.36,58.76,23.75,801.9,801.9,25
14:49:37,55.23,57.13,23.25,500.5,505.3,24.5
14:49:38,51.63,52.63,24,137,137.65,24.75
14:49:39,53.02,54.31,23.75,72.77,73.12,24.75
14:49:40,51.63,52.63,24,50.65,50.89,24.75
14:49:41,50.89,51.88,24,52.4,52.65,24.75
14:49:42,53.74,55.59,23.25,55.96,56.23,24.75
14:49:43,54.49,55.82,23.75,56.93,57.2,24.75
14:49:44,53.74,55.05,23.75,58.62,58.9,24.75
14:49:45,52.35,53.62,23.75,58.64,58.92,24.75
14:49:46,53.75,55.06,23.75,66.98,67.62,24.5
14:49:47,53.74,55.05,23.75,446,450.28,24.5
14:49:48,54.47,55.8,23.75,1007,1007,25
14:49:49,49.4,50.85,23.5,1150,1150,25
14:49:50,50.14,51.11,24,1194,1199.7,24.75
14:49:51,50.13,51.35,23.75,1219,1224.82,24.75
14:49:52,50.86,52.35,23.5,1235,1229.16,25.25
14:49:53,50.13,51.1,24,1246,1257.95,24.5
14:49:54,49.39,50.35,24,1255,1249.07,25.25
14:49:55,49.39,50.84,23.5,1260,1254.04,25.25
14:49:56,46.52,47.65,23.75,1264,1270.03,24.75
14:49:57,47.27,48.19,24,1268,1274.05,24.75
14:49:57,48.75,50.43,23.25,1269,1263,25.25
14:49:58,52.99,54.02,24,1271,1283.19,24.5
14:49:59,51.59,53.1,23.5,1271,1271,25
14:50:00,47.99,48.68,24.25,1273,1279.08,24.75
14:50:01,48.74,49.93,23.75,1275,1281.09,24.75
14:50:02,47.25,48.17,24,1274,1292.42,24.25
14:50:03,48.73,49.92,23.75,1274,1280.08,24.75
14:50:04,48.74,49.68,24,1273,1285.21,24.5
14:50:05,47.99,49.64,23.25,1271,1271,25
14:50:06,50.13,51.35,23.75,1271,1283.19,24.5
14:50:07,49.39,50.59,23.75,1269,1275.06,24.75
14:50:08,48.74,49.93,23.75,1266,1278.14,24.5
14:50:09,48.75,49.94,23.75,1265,1265,25
14:50:10,50.12,51.34,23.75,1261,1267.02,24.75
14:50:11,51.6,53.37,23.25,1258,1258,25
14:50:12,48.73,49.92,23.75,1256,1261.99,24.75
14:50:13,45.78,46.89,23.75,1253,1253,25
14:50:14,49.38,50.83,23.5,1248,1253.96,24.75
14:50:15,51.6,52.6,24,1244,1249.94,24.75
14:50:16,48,49.17,23.75,1240,1245.92,24.75
14:50:17,47.27,48.42,23.75,1237,1260.96,24
14:50:18,46.52,47.42,24,1232,1237.88,24.75
14:50:19,49.37,50.57,23.75,1227,1227,25
14:50:20,45.78,46.67,24,1224,1235.74,24.5
14:50:21,48,49.41,23.5,1218,1223.81,24.75
14:50:22,48,49.17,23.75,1213,1218.79,24.75
14:50:23,47.25,48.4,23.75,1206,1206,25
14:50:24,45.78,46.89,23.75,1202,1213.53,24.5
14:50:25,52.33,53.6,23.75,1197,1197,25
14:50:26,47.26,48.18,24,1191,1191,25
14:50:27,50.85,51.83,24,1184,1201.12,24.25
14:50:28,51.59,52.59,24,1178,1183.62,24.75
14:50:29,46.51,48.35,23,1172,1172,25
14:50:30,47.25,48.4,23.75,1167,1167,25
14:50:31,45.04,46.14,23.75,1162,1173.14,24.5
14:50:32,47.25,48.17,24,1156,1161.52,24.75
14:50:33,48,48.93,24,1148,1153.48,24.75
14:50:34,48,49.17,23.75,1143,1148.46,24.75
14:50:35,45.78,46.89,23.75,1137,1142.43,24.75
14:50:36,47.26,48.41,23.75,1131,1131,25
14:50:37,49.38,50.34,24,1124,1134.78,24.5
14:50:38,46.52,47.42,24,1118,1128.72,24.5
14:50:39,47.26,48.18,24,1112,1122.67,24.5
14:50:40,48.73,49.92,23.75,1104,1114.59,24.5
14:50:41,50.12,51.34,23.75,1097,1097,25
14:50:42,50.13,51.35,23.75,1092,1102.47,24.5
14:50:42,47.99,48.92,24,1086,1101.7,24.25
14:50:44,49.38,50.83,23.5,1080,1085.15,24.75
14:50:45,50.12,51.59,23.5,1074,1079.13,24.75
14:50:45,50.87,51.86,24,1068,1073.1,24.75
14:50:46,49.39,50.84,23.5,1063,1073.2,24.5
14:50:47,50.13,52.11,23,1057,1062.04,24.75
14:50:48,48.73,49.92,23.75,1052,1067.21,24.25
14:50:50,50.86,52.35,23.5,1046,1050.99,24.75
14:50:50,50.87,52.11,23.75,1041,1041,25
14:50:51,48.01,49.42,23.5,1037,1046.95,24.5
14:50:52,48.74,49.68,24,1032,1036.93,24.75
14:50:53,49.39,50.59,23.75,1027,1031.9,24.75
14:50:54,49.39,50.35,24,1023,1027.88,24.75
14:50:55,48.75,49.94,23.75,1019,1038.74,24
14:50:56,48.75,49.94,23.75,1013,1027.64,24.25
14:50:57,49.4,50.36,24,1009,1009,25
14:50:58,51.62,53.13,23.5,1002,1006.78,24.75
14:50:59,48.74,49.68,24,996.5,996.5,25
14:51:00,50.14,51.61,23.5,990.7,990.7,25
14:51:01,50.87,52.11,23.75,984,988.7,24.75
14:51:02,47.27,48.42,23.75,979.3,988.69,24.5
14:51:03,51.61,52.87,23.75,972.2,986.25,24.25
14:51:04,50.87,52.11,23.75,966.6,971.21,24.75
14:51:05,50.13,51.35,23.75,959.2,968.4,24.5
14:51:06,49.4,50.6,23.75,953.7,953.7,25
14:51:07,50.14,51.61,23.5,946.3,950.82,24.75
14:51:08,49.4,50.85,23.5,938.8,938.8,25
14:51:09,51.61,53.12,23.5,930.9,944.36,24.25
14:51:10,50.14,51.36,23.75,926.7,935.59,24.5
14:51:11,50.14,51.61,23.5,920.3,929.13,24.5
14:51:12,50.14,51.61,23.5,915.6,924.38,24.5
14:51:13,50.14,51.11,24,909.1,913.44,24.75
14:51:14,50.14,51.61,23.5,903.8,903.8,25
14:51:15,50.14,51.61,23.5,899.5,903.79,24.75
14:51:16,49.4,50.6,23.75,893.9,902.47,24.5
14:51:17,49.4,50.6,23.75,888.4,892.64,24.75
14:51:18,50.14,51.86,23.25,883.6,883.6,25
14:51:19,49.4,51.1,23.25,877.8,886.22,24.5
14:51:20,48.75,49.94,23.75,872.5,889.4,24
14:51:21,48.02,48.95,24,868,872.14,24.75
14:51:22,48.01,48.94,24,862.4,866.52,24.75
14:51:23,50.14,51.86,23.25,856.1,860.19,24.75
14:51:24,53,54.55,23.5,849.2,857.34,24.5
14:51:25,51.63,52.89,23.75,843.6,851.69,24.5
14:51:25,53.75,54.79,24,836.1,840.09,24.75
14:51:26,50.15,51.87,23.25,831.3,835.27,24.75
14:51:27,49.4,50.6,23.75,824.1,824.1,25
14:51:28,48.75,49.94,23.75,818.7,822.61,24.75
14:51:29,48.76,49.95,23.75,812,815.88,24.75
14:51:30,53.74,55.05,23.75,804.3,812.01,24.5
14:51:31,47.28,48.43,23.75,799.6,811.16,24.25
14:51:32,48.76,49.7,24,793,800.61,24.5
14:51:33,48.77,50.7,23,787.5,787.5,25
14:51:34,50.87,51.86,24,781.3,781.3,25
14:51:35,51.62,52.88,23.75,775.4,790.42,24
14:51:36,49.41,50.61,23.75,770.8,778.19,24.5
14:51:37,50.15,51.12,24,764.4,771.73,24.5
14:51:38,51.63,53.41,23.25,758.9,762.52,24.75
14:51:39,48.77,49.96,23.75,754.8,765.71,24.25
14:51:40,53.01,54.3,23.75,747.1,754.27,24.5
14:51:41,51.62,52.88,23.75,742,749.12,24.5
14:51:42,47.29,48.44,23.75,737.5,741.02,24.75
14:51:43,48.76,49.95,23.75,730.7,730.7,25
14:51:44,53.75,55.33,23.5,723,726.45,24.75
14:51:45,48.76,49.95,23.75,717.9,721.33,24.75
14:51:46,50.88,52.12,23.75,711.3,718.12,24.5
14:51:48,49.42,50.87,23.5,705.4,712.17,24.5
14:51:48,50.15,51.37,23.75,698.7,702.03,24.75
14:51:49,49.41,50.61,23.75,693.7,700.35,24.5
14:51:50,52.35,53.36,24,686,692.58,24.5
14:51:51,50.16,51.13,24,679.9,683.14,24.75
14:51:52,49.41,50.86,23.5,673.9,677.12,24.75
14:51:53,48.03,49.2,23.75,668.9,672.09,24.75
14:51:54,52.37,53.38,24,660.6,666.94,24.5
14:51:55,54.5,55.56,24,654.4,660.68,24.5
14:51:56,54.49,56.36,23.25,647.4,650.49,24.75
14:51:57,50.16,51.38,23.75,643.2,640.16,25.25
14:51:58,48.78,49.72,24,638.1,641.15,24.75
14:51:59,53.02,54.31,23.75,631.4,634.41,24.75
14:52:00,54.5,55.83,23.75,625.5,631.5,24.5
14:52:01,49.43,50.63,23.75,620.8,623.76,24.75
14:52:02,55.98,57.34,23.75,613.1,621.96,24.25
14:52:03,56.63,58.01,23.75,607.2,607.2,25
14:52:04,57.37,58.48,24,601.9,604.77,24.75
14:52:05,54.51,55.84,23.75,595.2,600.91,24.5
14:52:06,52.38,53.65,23.75,590.8,593.62,24.75
14:52:07,53.76,55.07,23.75,584.3,592.75,24.25
14:52:08,53.78,55.09,23.75,579.2,579.2,25
14:52:09,54.52,55.31,24.25,573.5,576.24,24.75
14:52:09,54.52,55.85,23.75,568.1,570.81,24.75
14:52:10,55.27,56.34,24,562.2,564.88,24.75
14:52:11,55.26,56.88,23.5,557.3,565.36,24.25
14:52:12,54.53,55.59,24,550.8,556.08,24.5
14:52:13,56.67,58.05,23.75,545.4,548,24.75
14:52:14,55.3,56.92,23.5,540,545.18,24.5
14:52:15,57.41,58.81,23.75,534.3,544.65,24
14:52:16,58.16,59.57,23.75,528.1,538.33,24
14:52:17,58.91,60.34,23.75,523.6,528.62,24.5
14:52:18,59.66,61.11,23.75,517.6,522.56,24.5
14:52:19,61.05,62.23,24,513.9,518.83,24.5
14:52:20,62.54,63.75,24,507.7,510.12,24.75
14:52:21,64.01,65.25,24,503.5,508.33,24.5
14:52:22,64.03,65.27,24,499,503.79,24.5
14:52:23,65.43,66.7,24,493.9,498.64,24.5
14:52:24,66.91,68.87,23.5,489,493.69,24.5
14:52:25,67.67,69.32,23.75,483.1,490.08,24.25
14:52:26,69.06,70.74,23.75,477.8,482.38,24.5
14:52:27,69.82,71.17,24,473.2,477.74,24.5
14:52:28,71.31,73.4,23.5,468,470.23,24.75
14:52:29,73.45,75.24,23.75,463.5,467.95,24.5
14:52:30,73.46,75.62,23.5,459,465.64,24.25
14:52:31,76.33,77.81,24,454.5,456.67,24.75
14:52:32,74.96,76.78,23.75,450.8,452.95,24.75
14:52:33,77.11,79.37,23.5,445.5,449.77,24.5
14:52:34,77.85,80.13,23.5,442.2,446.44,24.5
14:52:35,81.46,83.44,23.75,436.8,440.99,24.5
14:52:36,84.36,87.69,23,432,440.37,24
14:52:37,85.85,88.37,23.5,427.3,433.48,24.25
14:52:38,87.37,89.06,24,421.7,425.74,24.5
14:52:39,90.25,92.9,23.5,417,421,24.5
14:52:40,92.39,95.57,23.25,412.4,416.36,24.5
14:52:41,95.38,97.23,24,408.2,412.12,24.5
14:52:42,98.26,100.65,23.75,403.6,409.43,24.25
14:52:43,100.4,103.35,23.5,400,407.75,24
14:52:44,104.1,106.63,23.75,396.2,400,24.5
14:52:45,106.3,108.89,23.75,392.4,396.16,24.5
14:52:46,109.2,111.31,24,388.4,392.13,24.5
14:52:47,112.1,114.83,23.75,384.9,388.59,24.5
14:52:48,115,118.37,23.5,381,384.65,24.5
14:52:49,119.4,121.71,24,377.5,382.96,24.25
14:52:50,122.4,125.38,23.75,373,376.58,24.5
14:52:51,125.3,128.35,23.75,369.8,373.35,24.5
14:52:53,135.4,137.36,24.25,57.6,58.43,24.25
14:52:56,143.6,144.29,24.75,6.7,6.8,24.25
14:53:05,191.8,193.64,24.5,6,6.09,24.25
14:53:20,316.5,322.63,24,0.13,0.13,24.25
14:53:21,329.7,336.09,24,0.13,0.13,23.75
14:53:35,557.1,570.65,23.75,11,11.11,24.5
14:53:39,686,699.29,24,1,1.01,24.5
14:53:55,1042,1062.18,24,0,0,24.25
14:54:09,1161,1195.06,23.5,0,0,24.75
14:54:12,1174,1190.97,24.25,0,0,24.5
14:54:25,1198,1221.2,24,129.1,129.72,24.75
14:54:27,1198,1227.14,23.75,126.8,127.41,24.75
14:54:29,1203,1232.27,23.75,122.6,123.19,24.75
14:54:31,1200,1217.35,24.25,122.3,122.3,25
14:54:33,1201,1224.26,24,118,118.56,24.75
14:54:35,1200,1229.19,23.75,115.2,115.75,24.75
14:54:37,1201,1218.36,24.25,111.8,111.8,25
14:54:39,1201,1230.22,23.75,111.6,111.6,25
14:54:41,1201,1242.31,23.25,109,109,25
14:54:43,1195,1224.07,23.75,107.6,107.6,25
14:54:45,1194,1211.26,24.25,102.1,102.1,25
14:54:47,1190,1213.05,24,101.5,101.5,25
14:54:49,1188,1216.9,23.75,99.68,101.12,24.25
14:54:51,1188,1216.9,23.75,97.01,97.47,24.75
14:54:53,1181,1203.87,24,94.9,94.9,25
14:54:55,1177,1194.01,24.25,92.3,94.09,24
14:54:57,1173,1207.41,23.5,92.45,92.45,25
14:54:59,1172,1194.7,24,89.24,89.67,24.75
14:55:01,1168,1196.41,23.75,87.3,87.3,25
14:55:03,1162,1190.27,23.75,87.22,87.64,24.75
14:55:04,1155,1188.88,23.5,83.43,83.83,24.75
14:55:06,1146,1173.88,23.75,82.91,82.91,25
14:55:08,1143,1159.52,24.25,83.64,83.64,25
14:55:10,1134,1155.96,24,81.44,81.05,25.25
14:55:12,1126,1159.03,23.5,78.47,78.84,24.75
14:55:14,1118,1128.72,24.5,76.35,76.35,25
14:55:16,1115,1131.12,24.25,74.17,74.17,25
14:55:18,1104,1125.38,24,76.15,76.51,24.75
14:55:20,1099,1120.29,24,73.15,73.15,25
14:55:22,1086,1112.42,23.75,70.63,70.97,24.75
14:55:24,1082,1102.96,24,69.72,69.72,25
14:55:26,1070,1096.03,23.75,68.75,69.08,24.75
14:55:28,1062,1077.35,24.25,67.5,67.82,24.75
14:55:30,1050,1065.18,24.25,65.34,65.34,25
14:55:32,1045,1065.24,24,67.85,68.17,24.75
14:55:34,1036,1050.98,24.25,66.48,66.48,25
14:55:36,1023,1047.89,23.75,64.35,64.66,24.75
14:55:38,1015,1034.66,24,63.02,63.02,25
14:55:40,1006,1030.47,23.75,61.33,61.62,24.75
14:55:42,998.1,1017.43,24,60.03,60.61,24.5
14:55:44,990.5,1014.6,23.75,60.01,60.01,25
14:55:46,980.7,999.69,24,58.32,58.6,24.75
14:55:47,970.6,989.4,24,58.26,59.1,24.25
14:55:49,963,981.65,24,57.81,58.09,24.75
14:55:51,948.2,961.91,24.25,56.92,56.92,25
14:55:53,942.3,955.92,24.25,56.88,57.43,24.5
14:55:55,932.5,950.56,24,58.15,58.15,25
14:56:12,855.8,868.17,24.25,0,0,24.5
14:56:27,796,807.51,24.25,0,0,24.25
14:56:28,790.8,802.23,24.25,0,0,24.75
14:56:29,789.6,801.01,24.25,0,0,24.25
14:56:30,788.5,799.9,24.25,0,0,24
14:56:31,783.6,794.93,24.25,0,0,24.25
14:56:43,734.7,745.32,24.25,0,0,24
14:56:44,734.8,756.36,23.5,0,0,24.75
14:56:45,732.5,746.69,24,0,0,24.5
14:56:46,727.5,745.2,23.75,0,0,24.5
14:56:47,719.7,730.1,24.25,0,0,24.5
14:56:48,721.5,731.93,24.25,0,0,24.5
14:56:49,718.5,728.89,24.25,0,0,24.5
14:56:50,712.3,722.6,24.25,0,0,24.5
14:56:51,710.6,724.36,24,0,0,24.75
14:56:52,709.5,723.24,24,0,0,24.25
14:56:53,707.1,717.32,24.25,0,0,24.25
14:56:54,700.4,710.52,24.25,0,0,24.5
14:56:55,694.7,708.15,24,0,0,24.5
14:56:56,695.6,716.01,23.5,0,0,24.5
14:56:57,693.9,703.93,24.25,0,0,24.75
14:56:58,686.8,703.51,23.75,0,0,24.25
14:57:24,623.2,632.21,24.25,0,0,24.75
14:57:39,593.1,601.67,24.25,1,1.01,24.5
14:57:44,580.3,585.87,24.5,1,1,24.75
14:57:45,580.1,588.49,24.25,1,1,24.75
14:57:46,576.5,584.83,24.25,1,1,24.75
14:57:49,564.9,570.32,24.5,1,1.01,24.5
14:57:50,565.1,576.04,24,1,1.01,24.5
14:57:51,559.6,567.69,24.25,1,1.01,24.5
14:58:01,528.3,535.94,24.25,0,0,24.5
14:58:04,522.9,533.03,24,0,0,24.5
14:58:05,518,525.49,24.25,0,0,24.5
14:58:06,513.7,518.63,24.5,0,0,24.5
14:58:13,496.4,503.58,24.25,0,0,24.5
14:58:14,496.9,504.08,24.25,0,0,24.75
14:58:15,488.5,502.83,23.5,0,0,24.25
14:58:16,485.6,495.01,24,0,0,24.75
14:58:17,481.9,493.62,23.75,0,0,24.5
14:58:22,470.6,484.41,23.5,0,0,24.75
14:58:23,469,475.78,24.25,0,0,24.5
14:58:24,466.7,478.05,23.75,0,0,24.5
14:58:25,461,472.22,23.75,0,0,24.25
14:58:26,459.5,466.14,24.25,0,0,24.75
14:58:27,456.5,463.1,24.25,0,0,24.5
14:58:38,426.5,432.67,24.25,0,0,24.5
14:58:39,428.3,434.49,24.25,0,0,24.25
14:58:57,387.9,391.62,24.5,1,1.01,24.5
14:59:15,356.4,363.3,24,0,0,24.25
14:59:18,352.6,354.28,24.75,0,0,24.75
14:59:19,353.9,360.75,24,0,0,24.75
14:59:35,332,336.8,24.25,0,0,25
14:59:36,332,335.18,24.5,0,0,24.5
14:59:51,315.8,318.83,24.5,0,0,24.25
15:00:13,294.4,298.66,24.25,1,1.01,24.25
15:00:26,280.5,284.55,24.25,1,1.01,24.25
15:00:42,264.5,272.26,23.5,0,0,24.5
15:00:43,263.7,268.81,24,0,0,24.75
15:00:44,265.2,271.65,23.75,0,0,24.75
15:00:45,262.3,267.38,24,0,0,24.75
15:00:46,260.9,268.55,23.5,0,0,24.75
15:00:47,260.1,265.14,24,0,0,24.5
15:00:48,260.8,264.57,24.25,0,0,24.75
15:00:49,262.2,265.99,24.25,0,0,24.25
15:02:32,213.1,216.18,24.25,0,0,24.5
15:02:33,213.1,217.23,24,0,0,24.25
15:02:34,213.1,215.14,24.5,0,0,24.5
15:02:47,208.5,210.5,24.5,0,0,24
15:03:12,196.9,200.71,24,1,1,24.75
15:03:13,197,200.82,24,1,1,25
15:03:14,196.2,200,24,1,1,24.75
15:03:15,195.6,199.39,24,1,1,24.75
15:03:16,197.6,199.5,24.5,1,1,25.25
15:04:43,200.6,204.49,24,0,0,25
15:04:54,204.9,206.87,24.5,0,0,24.75
15:04:55,203.6,205.55,24.5,0,0,24.5
15:05:08,207.8,210.8,24.25,100.7,101.18,24.75
15:05:10,207.2,210.2,24.25,100.7,100.22,25.25
15:05:12,205.8,207.77,24.5,101.5,101.02,25.25
15:05:14,205.8,207.77,24.5,100.7,101.18,24.75
15:05:16,207.3,210.3,24.25,103.6,103.6,25
15:05:17,210,212.01,24.5,100.8,100.32,25.25
15:05:19,205.8,208.78,24.25,103.6,104.09,24.75
15:05:21,207.9,211.93,24,101.5,101.02,25.25
15:05:23,207.3,211.31,24,102.6,101.63,25.5
15:06:21,215.9,217.97,24.5,106.2,105.7,25.25
15:06:23,216.7,218.78,24.5,103.9,103.9,25
15:06:25,215.9,220.08,24,105.5,105,25.25
15:06:27,216.7,220.9,24,104.6,104.11,25.25
15:06:29,216.6,220.8,24,105.5,105,25.25
15:06:35,218.1,221.25,24.25,0,0,24.5
15:06:38,220.2,222.31,24.5,0,0,24.75
15:06:39,215.3,218.41,24.25,0,0,24.75
15:06:42,216,217.03,24.75,0,0,25
15:06:43,220.1,223.28,24.25,0,0,24.5
15:07:06,216.7,219.83,24.25,108.5,108.5,25
15:07:08,218.1,220.19,24.5,108.1,107.59,25.25
15:07:10,219.5,221.61,24.5,107.7,107.19,25.25
15:07:12,218.1,220.19,24.5,106.4,105.9,25.25
15:07:14,217.4,220.54,24.25,108.9,108.9,25
15:07:16,217.5,219.59,24.5,107.3,106.79,25.25
15:07:18,218.9,223.14,24,107.7,107.19,25.25
15:07:20,218.2,222.43,24,108.1,107.59,25.25
15:07:22,216.7,219.83,24.25,108.4,107.89,25.25
15:07:24,218.8,220.9,24.5,107.3,106.79,25.25
15:07:26,0,0,24.25,106.4,106.91,24.75
15:07:27,0,0,24,106.8,107.31,24.75
15:07:28,0,0,24,108.8,108.8,25
15:07:30,0,0,24,108.4,108.4,25
15:07:32,0,0,23.75,108,107.49,25.25
15:07:33,0,0,24.25,106,106,25
15:07:34,0,0,24.25,108.8,109.32,24.75
15:07:35,0,0,24.25,107.7,107.7,25
15:07:36,0,0,24,107.6,108.11,24.75
15:07:38,0,0,24,106.9,107.41,24.75
15:07:40,0,0,24.5,107.3,106.79,25.25
15:07:42,0,0,24,107.7,107.7,25
15:07:44,218.9,221,24.5,107.7,106.69,25.5
15:07:46,218.2,221.35,24.25,107.7,107.19,25.25
15:07:48,218.9,223.14,24,106,105.5,25.25
