t,T4,T5,T6,T7,T8,Tin,Tin_amb,Tout,note,duty
2021-05-26 13:47:37,26.456448869081534,26.89251859936388,25.756015809455935,25.242202193221683,24.601089320699927,24.7464599609375,25.088431227635407,24.616284630181763,,0.0
2021-05-26 13:47:39,26.459972880905486,26.872444512745012,25.752133695926606,25.234133832717244,24.60460686774815,24.749969482421875,25.07710126179821,24.608763508416722,,
2021-05-26 13:47:39,26.456111789689675,26.88820052818642,25.763046408761024,25.24576272478032,24.604453930919966,24.75347900390625,25.0769160307491,24.60492682281998,,
2021-05-26 13:47:41,26.456111789689675,26.88820052818642,25.766745115351963,25.249715241464678,24.615526557280457,24.75347900390625,25.084356144555,24.61594968143919,,
2021-05-26 13:47:41,26.459482583608242,26.891793427105068,25.770077008066114,25.253275773023315,24.607787953774366,24.756805419921875,25.08772117528049,24.62660714143014,,
2021-05-26 13:47:43,26.45577471029782,26.87986104721011,25.755343317348494,25.233578520455808,24.60041639865592,24.753143310546875,25.0765764404924,24.604591874077407,,
2021-05-26 13:47:43,26.459329365702853,26.88368468275656,25.762557323591974,25.237335044577307,24.600263461827737,24.745635986328125,25.076422081284807,24.604439624648965,,
2021-05-26 13:47:44,26.451760401176617,26.883486908504157,25.762404484476647,25.241091568698803,24.607451492752364,24.760162353515625,25.083676964041597,24.611625797671433,,
2021-05-26 13:47:45,26.455284413000573,26.887277581675207,25.754854232179444,25.240928241563086,24.60729855592418,24.75262451171875,25.087227225816196,24.607758662189006,,
2021-05-26 13:47:46,26.458839068405606,26.883157284750155,25.76209880624599,25.24866994779609,24.607145619096,24.752532958984375,25.083399117467934,24.611321298814552,,
2021-05-26 13:47:47,26.458685850500217,26.890936405344657,25.75821669271666,25.240601587291653,24.59221898466528,24.756011962890625,25.08321388641882,24.614792585783032,,
2021-05-26 13:47:48,26.454977977189795,26.886947957921205,25.761915399307597,25.24452143854887,24.606992682267812,24.7486572265625,25.08321388641882,24.60745416333212,,
2021-05-26 13:47:49,26.462209862324173,26.890771593467655,25.76176256019227,25.24435811141315,24.603138674197588,24.755859375,25.086764148193424,24.61832477252289,,
2021-05-26 13:47:50,26.454640897797937,26.890573819215252,25.757911014486,25.240242267593075,24.59928466612736,24.75567626953125,25.075434182356222,24.614488086926148,,
2021-05-26 13:47:51,26.46558065624274,26.89040900733825,25.765125020729485,25.24795130839893,24.606503284417627,24.755523681640625,25.07901531597234,24.610651401329406,,
2021-05-26 13:47:52,26.461903426513395,26.89040900733825,25.765125020729485,25.244031457141716,24.606503284417627,24.766571044921875,25.08645542977824,24.621674259948616,,
2021-05-26 13:47:53,26.47278189779604,26.902143612980804,25.76494161379109,25.25170783252043,24.60635034758944,24.759033203125,25.075125463941042,24.614153138183575,,
2021-05-26 13:47:54,26.46326706587136,26.88592612428379,25.7628018661765,25.23957262633663,24.60049286707001,24.75689697265625,25.07852136650805,24.60835243495993,,
2021-05-26 13:47:55,26.457552038000337,26.88572835003139,25.75708568326323,25.239392966487344,24.60953143361566,24.758575439453125,25.082071628282648,24.60632751756165,,
2021-05-26 13:47:56,26.46843050928298,26.885563538154386,25.756932844147904,25.243149490608843,24.60200694166903,24.7620849609375,25.085621890057247,24.61348324069843,,
2021-05-26 13:47:57,26.4609228319189,26.885398726277383,25.75308129844164,25.242986163473123,24.60552448871725,24.75823974609375,25.081762909867464,24.613361441155675,,
2021-05-26 13:47:58,26.46441620016178,26.88121250460153,25.76029530468512,25.23887031965305,24.609042035765473,24.76910400390625,25.085282299800546,24.613178741841544,,
2021-05-26 13:47:59,26.471801303201545,26.90108881696799,25.771360856634868,25.242790170910265,24.601670480647027,24.76544189453125,25.085282299800546,24.613178741841544,,
2021-05-26 13:48:00,26.460432534621656,26.888859775694428,25.759989626454466,25.24246351663883,24.6050656782327,24.76513671875,25.084973581385363,24.61287424298466,,
2021-05-26 13:48:01,26.460432534621656,26.89281526074248,25.767356471813276,25.238543665381613,24.608736162109107,24.76513671875,25.081238088561655,24.61287424298466,,
2021-05-26 13:48:02,26.45286357009542,26.892650448865478,25.759806219516072,25.23442782156154,24.60118108279684,24.76129150390625,25.081114601195583,24.612721993556217,,
2021-05-26 13:48:03,26.454395749149313,26.88432744907687,25.755786550782943,25.239980944175926,24.599024673519448,24.760955810546875,25.082642757350737,24.60687561550404,,
2021-05-26 13:48:04,26.459758375837943,26.88813460343562,25.76301584093796,25.241744877241672,24.61176431130714,24.76812744140625,25.091734514677864,24.608550359216903,,
2021-05-26 13:48:05,26.463466249148365,26.896078535907126,25.76301584093796,25.2338725093001,24.61176431130714,24.771820068359375,25.088029893695673,24.615888781667813,,
2021-05-26 13:48:06,26.470514272796276,26.89571594977772,25.770046440243046,25.253243107596173,24.61882999276922,24.775177001953125,25.09142579626268,24.61923826909354,,
2021-05-26 13:48:07,26.459451940027165,26.887772017306215,25.762679594884236,25.24141822297024,24.611427850285136,24.77886962890625,25.09142579626268,24.61558428281093,,
2021-05-26 13:48:08,26.45908421705423,26.88740943117681,25.75494593564864,25.233153869902942,24.600018762902643,24.771148681640625,25.08361522035856,24.611564897900056,,
2021-05-26 13:48:09,26.458961642729918,26.883289134251754,25.758522370947315,25.240895576135944,24.610969039800587,24.763671875,25.08349173299249,24.604074226020707,,
2021-05-26 13:48:10,26.447715448474337,26.8791358749513,25.754640257417986,25.232827215631506,24.592341334127827,24.7745361328125,25.07960188096119,24.607575962874876,,
2021-05-26 13:48:11,26.45877778124345,26.8791358749513,25.75097211865011,25.22890736437429,24.599712889246273,24.767181396484375,25.07960188096119,24.607575962874876,,
2021-05-26 13:48:12,26.46222518411471,26.89274933599168,25.75441099874499,25.23455848327011,24.603153967880406,24.761398315429688,25.081207216720138,24.605490145705218,,
2021-05-26 13:48:13,26.469349816715315,26.8865524094164,25.76891543078962,25.236257085481572,24.61029611775658,24.76666259765625,25.082812552479087,24.61442718715477,,
2021-05-26 13:48:14,26.454426392730394,26.886354635163997,25.75766647190148,25.228188724977137,24.599039967202266,24.781219482421875,25.082658193271495,24.60690606538973,,
2021-05-26 13:48:15,26.454273174825005,26.890178270710447,25.75751363278615,25.23197791452578,24.60628917285817,24.762664794921875,25.082472962222386,24.606753815961287,,
2021-05-26 13:48:16,26.454273174825005,26.890178270710447,25.75384549401828,25.23197791452578,24.60628917285817,24.77001953125,25.082472962222386,24.606753815961287,,
2021-05-26 13:48:17,26.468675657931602,26.893771169629094,25.76454423209124,25.231585929400055,24.602251640594123,24.77337646484375,25.093308978595292,24.613757289669625,,
2021-05-26 13:48:18,26.453782877527757,26.87771849280908,25.7570245476171,25.231455267691484,24.60209870376594,24.773223876953125,25.078274391775903,24.606266617790272,,
2021-05-26 13:48:19,26.45749075083818,26.88965087270404,25.760723254208038,25.239327635633057,24.60579977500798,24.765869140625,25.078274391775903,24.606266617790272,,
2021-05-26 13:48:20,26.464508130905013,26.88134435410313,25.75668830156338,25.23501579925012,24.60546331398598,24.776580810546875,25.08167029434291,24.609616105216,,
2021-05-26 13:48:21,26.464293625837467,26.88904106875913,25.758308396185857,25.234770808546543,24.607069150681905,24.77081298828125,25.085158812434475,24.61121472421464,,
2021-05-26 13:48:22,26.460309960297344,26.892683411240878,25.759897922985267,25.230540635731465,24.608644400012196,24.77239990234375,25.08488096586081,24.605444470876684,,
2021-05-26 13:48:23,26.452955500838655,26.880783993721323,25.75619921639433,25.234493152415823,24.608644400012196,24.77239990234375,25.08861645868452,24.609128907044983,,
