,T_cal,T_run,Tin,Tout,V,baseline,t,t_start,x,x_run
0,22.83997061612679,0.7821151010154884,23.190216064453125,22.865233503783216,0.00010625000000000695,-0.002231249999999995,1614175780.1873596,1614175805.0,99.9530126953125,99.65849160195515
1,22.839968511526695,0.6641856564017563,,,-1.8743525318881595e-05,-0.0022312564746810926,1614175780.1886952,,99.9530126953125,99.64366513172287
2,22.83993833662558,0.6641643369461961,,,-0.0002687370506378119,-0.0022312629493621903,1614175780.1911185,,99.9530126953125,99.62455851936197
3,22.839852020395423,0.6639177886104196,,,-0.0007687305759567142,-0.0022312694240432885,1614175780.194965,,99.9530126953125,99.60066691769252
4,22.839821846948315,0.663721289553257,,,-0.00026872410127561606,-0.002231275898724386,1614175780.198467,,99.9530126953125,99.58320254033819
5,22.83994606488233,0.663624890348197,,,0.0011062823734054967,-0.002231282373405484,1614175780.2031062,,99.9530126953125,99.56531539762685
6,22.84002817700132,0.6636536162819043,,,0.0007312888480865802,-0.0022312888480865815,1614175780.2060134,,99.9530126953125,99.54785578382585
7,22.840068183305277,0.6636573156327558,,,0.0003562953227676641,-0.0022312953227676797,1614175780.2113793,,99.9530126953125,99.50971282151548
8,22.840178367906294,0.6634357861028614,,,0.000981301797448804,-0.0022313017974487774,1614175780.2137418,,99.9530126953125,99.49221152662294
9,22.84023241117827,0.6633894322871967,,,0.00048130827212990125,-0.002231308272129875,1614175780.2186093,,99.9530126953125,99.47089462552219
10,22.840230313121207,0.663192925451709,,,-1.8685253189001504e-05,-0.0022313147468109727,1614175780.2221043,,99.9530126953125,99.45340881217794
11,22.840172073735104,0.6630214426078914,,,-0.0005186787785079038,-0.002231321221492071,1614175780.2257514,,99.9530126953125,99.4341807292074
12,22.840169977132046,0.6626998067449793,,,-1.8672303826805688e-05,-0.0022313276961731686,1614175780.2293622,,99.9530126953125,99.41605421794179
13,22.840195952284017,0.6622780684367473,,,0.00023133417085426447,-0.0022313341708542662,1614175780.2328644,,99.9530126953125,99.39860055858244
14,22.840151750592934,0.6621816575652414,,,-0.0003936593544646245,-0.002231340645535364,1614175780.2417505,,99.9530126953125,99.37501501521372
15,22.840219833740946,0.6621853465460568,,,0.0006063471202164745,-0.002231347120216462,1614175780.2430065,,99.9530126953125,99.3575589740777
16,22.840259846587937,0.6616635032005215,,,0.0003563535948975442,-0.0022313535948975598,1614175780.2442229,,99.9530126953125,99.31941362999068
17,22.840299860161934,0.6614419620049544,,,0.0003563600695786419,-0.0022313600695786574,1614175780.248749,,99.9530126953125,99.30186589045327
18,22.840325838948925,0.6613228045513534,,,0.00023136654425975336,-0.002231366544259755,1614175780.252249,,99.9530126953125,99.28051326270264
19,22.84029567640687,0.6608510524477972,,,-0.00026862698105914896,-0.0022313730189408533,1614175780.256081,,99.9431189581319,99.26305212734539
20,22.840293585619847,0.6605546773680554,,,-1.8620506378023288e-05,-0.002231379493621951,1614175780.2596319,,99.92904297152221,99.24391059452809
21,22.840291495559825,0.6602583009933689,,,-1.8614031696925597e-05,-0.0022313859683030486,1614175780.2632883,,99.91454828739903,99.22574401649563
22,22.84017712211472,0.6599869278672614,,,-0.0010186075570158288,-0.0022313924429841463,1614175780.26678,,99.90070669578557,99.20826634294438
23,22.84020310453673,0.6596655443583959,,,0.00023139891766524269,-0.0022313989176652445,1614175780.2715137,,99.88194091896855,99.1846075990824
24,22.840229087685742,0.6593191550102776,,,0.00023140539234634038,-0.002231405392346342,1614175780.2803516,,99.84690548301641,99.16714422804634
25,22.840156822963678,0.6591728007184462,,,-0.0006435881329725766,-0.00223141186702744,1614175780.281607,,99.84192931505159,99.12894816937909
26,22.8400564879406,0.6591264633062303,,,-0.0008935816582914514,-0.0022314183417085375,1614175780.2871711,,99.81987161173477,99.1114144776434
27,22.839942118130512,0.6590551200558311,,,-0.0010185751836103395,-0.0022314248163896357,1614175780.2895324,,99.81051093414244,99.0901692832182
28,22.83979967801941,0.658833748246592,,,-0.0012685687089292698,-0.0022314312910707334,1614175780.294523,,99.79072724034573,99.07270472030588
29,22.83979759377542,0.6584373433348387,,,-1.8562234248143197e-05,-0.002231437765751831,1614175780.2980285,,99.77683083054767,99.05345830237725
30,22.839907794370518,0.6581409553032834,,,0.0009814442404329554,-0.0022314442404329287,1614175780.3016663,,99.76240986743137,99.03532271312768
31,22.840003960178613,0.6578195614334176,,,0.0008564507151140118,-0.002231450715114027,1614175780.3051577,,99.74856922095904,99.01780689953596
32,22.839987842601623,0.6573981480916395,,,-0.00014354281020489143,-0.0022314571897951246,1614175780.3087463,,99.73434295691222,98.99983936483977
33,22.840069974349714,0.6573017925264746,,,0.0007314636644762209,-0.0022314636644762222,1614175780.3122368,,99.72050609100432,98.97666929024646
34,22.840110000282774,0.6568303675066821,,,0.0003564701391573044,-0.00223147013915732,1614175780.3199613,,99.68988446405422,98.93854355227886
35,22.840135991428827,0.6563589411926748,,,0.00023147661383841629,-0.002231476613838418,1614175780.3255062,,99.66790331716763,98.92098959864664
36,22.840147947787873,0.6560706343690271,,,0.00010648308851952774,-0.0022314830885195158,1614175780.3278804,,99.65849160195515,98.90464420754724
37,22.840159904873925,0.6556105956994694,,,0.00010648956320062544,-0.0022314895632006134,1614175780.3313756,,99.64366513172287,98.88147622834248
38,22.840298182313077,0.6554892671557123,,,0.0012314960378817102,-0.002231496037881711,1614175780.3352008,,99.62455851936197,98.86798591994594
