,T_cal,T_run,Tin,Tout,V,baseline,t,t_start,x,x_run
0,23.86416623358353,9.431997754830404e-05,23.86944580078125,23.873368319155578,0.002237499999999995,-0.0018624999999999952,1613582203.696491,1613582229.0,5.846064453125,6.134791785718194
1,23.864180831071653,0.00015518869536885072,,,0.0006124891954466744,-0.0018624891954466477,1613582203.6977925,,5.846064453125,6.149157546910946
2,23.86417457437994,8.275218596232503e-05,,,-0.00026252160910668777,-0.0018624783908933002,1613582203.6990116,,5.846064453125,6.16824695926115
3,23.8641474635084,-6.469921163921447e-05,,,-0.00113753241366005,-0.0018624675863399527,1613582203.7027628,,5.846064453125,6.186354310315446
4,23.86412631064287,-3.710866544605426e-05,,,-0.0008875432182133694,-0.0018624567817866053,1613582203.7062542,,5.846064453125,6.20383833848411
5,23.86410515751984,0.00014051814134282922,,,-0.0008875540227667169,-0.0018624459772332578,1613582203.709763,,5.846064453125,6.227414960517684
6,23.86405421282169,0.0004931868919264023,,,-0.0021375648273200933,-0.0018624351726799103,1613582203.714894,,5.846064453125,6.24489064593262
7,23.864006246997793,0.0004207611895294005,,,-0.0020125756318734546,-0.0018624243681265628,1613582203.7183895,,5.846064453125,6.282897848270637
8,23.86399403049753,0.0003483376485342923,,,-0.0005125864364268005,-0.0018624135635732155,1613582203.7215185,,5.846064453125,6.300442659359315
9,23.86403543811146,0.0003259276353390402,,,0.0017374027590198818,-0.001862402759019868,1613582203.725009,,5.846064453125,6.321547442645662
10,23.864067908072602,0.0004035425163415573,,,0.00136239195446652,-0.0018623919544665205,1613582203.7287364,,5.846064453125,6.338995716155495
11,23.864088461249196,0.000806233440332586,,,0.0008623811499131721,-0.001862381149913173,1613582203.7335205,,5.846064453125,6.358172131508856
12,23.86407922285067,0.0010588924265317562,,,-0.00038762965464014874,-0.0018623703453598255,1613582203.7370098,,5.846064453125,6.376306894468256
13,23.86406998419464,0.0011115081085410095,,,-0.00038764045919349624,-0.001862359540806478,1613582203.7406008,,5.846064453125,6.393769469841621
14,23.864096494862235,0.000989086169559364,,,0.0011123487362531576,-0.0018623487362531305,1613582203.7440903,,5.846064453125,6.411659909299005
15,23.864090234822957,0.0009166777583776359,,,-0.000262662068300205,-0.001862337931699783,1613582203.7517076,,5.846064453125,6.434789598097184
16,23.864078016262646,0.0007942601421998137,,,-0.0005126728728535805,-0.0018623271271464355,1613582203.7572155,,5.846064453125,6.472894529836006
17,23.864047922654265,0.00047179922183214165,,,-0.0012626836774069009,-0.001862316322593088,1613582203.7595797,,5.846064453125,6.490426230883113
18,23.864044640974228,0.00032443014282150246,,,-0.00013769448196026125,-0.0018623055180397405,1613582203.76307,,5.8483259072703575,6.511596564377318
19,23.864089025144864,0.00032730114036174637,,,0.001862294713486393,-0.001862294713486393,1613582203.7668989,,5.8634013294871705,6.529039771054271
20,23.864100638608623,0.0003299230178924099,,,0.00048728390893303043,-0.0018622839089330455,1613582203.771666,,5.882171680519313,6.5480483677146575
21,23.864082460497265,5.722915325096169e-05,,,-0.0007627268956202904,-0.001862273104379698,1613582203.7751567,,5.895915952060278,6.566146066326611
22,23.864076198655447,3.482645709172635e-05,,,-0.00026273770017363747,-0.0018622622998263505,1613582203.7787373,,5.910014133195598,6.583572200887168
23,23.864075894819642,0.00018762822789267312,,,-1.2748504727012498e-05,-0.001862251495273003,1613582203.782234,,5.923781873542556,6.601828264780744
24,23.86406665333105,0.00021528765956560131,,,-0.0003877593092803185,-0.0018622406907196558,1613582203.7898295,,5.9536886423938675,6.624944833032107
25,23.8640305993991,0.0002930070556619585,,,-0.0015127701138337086,-0.0018622298861663083,1613582203.7933853,,5.967689193296263,6.663046567217505
26,23.864006461736693,0.00039575751567437934,,,-0.0010127809183870557,-0.0018622190816129608,1613582203.7977538,,5.984889950583681,6.680511995419368
27,23.864024031661437,0.00022319223351467872,,,0.0007372082770596262,-0.0018622082770596133,1613582203.8012466,,5.998642670894804,6.6967926608000665
28,23.864053517855716,0.00030091811983721465,,,0.001237197472506279,-0.0018621974725062658,1613582203.8051102,,6.013855150938608,6.7199008940366065
29,23.864077045528973,0.00047876177159786716,,,0.0009871866679529036,-0.0018621866679529183,1613582203.8087723,,6.028274385339894,6.73908452600826
30,23.8640946146812,0.0004063185816937261,,,0.0007371758633995837,-0.0018621758633995708,1613582203.8122628,,6.042017718128619,6.757554918854408
31,23.86409132965359,0.0003088486546910067,,,-0.00013783494115377848,-0.0018621650588462233,1613582203.8169804,,6.060592808694911,6.774996532728209
32,23.864099960895523,-1.3879213469178708e-05,,,0.00036215425429287447,-0.0018621542542928758,1613582203.820472,,6.074340835244835,6.79289180955162
33,23.864129445802277,0.0001890019924337404,,,0.0012371434497395416,-0.0018621434497395283,1613582203.8281007,,6.104378090657462,6.810320325544986
34,23.86414105566096,0.0002417119587012697,,,0.0004871326451861657,-0.0018621326451861808,1613582203.831605,,6.118175871076088,6.853889829453792
35,23.864131811339806,0.00011922178482607887,,,-0.00038787815936714093,-0.0018621218406328333,1613582203.835825,,6.134791785718194,6.871404077028187
36,23.864122566761147,7.182047588165942e-05,,,-0.00038788896392048843,-0.0018621110360794858,1613582203.8393183,,6.149157546910946,6.887540665724099
37,23.86413119671555,7.433411808439808e-05,,,0.000362100231526137,-0.0018621002315261383,1613582203.843137,,6.16824695926115,6.905000140343947
38,23.864148763807734,0.0004515261076800727,,,0.0007370894269728037,-0.0018620894269727908,1613582203.8467593,,6.186354310315446,6.924587459394726
39,23.864145476720083,0.0006789217325769525,,,-0.00013792137758055845,-0.0018620786224194433,1613582203.850257,,6.20383833848411,6.94851670057603
40,23.864124314584355,0.0006316387538406856,,,-0.0008879321821338786,-0.001862067817866096,1613582203.8549733,,6.227414960517684,6.965989223812652
41,23.864082298268798,0.0005344159767729157,,,-0.0017629429866872408,-0.0018620570133127486,1613582203.8584692,,6.24489064593262,6.987352486513168
42,23.864090926935674,0.00051210829320776,,,0.0003620462087593997,-0.001862046208759401,1613582203.8660724,,6.282897848270637,7.004839331490148
