x_rxn,T_rxn,x_water,T_water
0.060254478,310.8960865,0.060187397,311.0010526
0.060271988,310.8919837,0.060205085,310.9969754
0.060295637,310.8879546,0.060228997,310.9927946
0.060313864,310.8841096,0.060248221,310.9884065
0.060331391,310.880375,0.060265598,310.9838803
0.06035063,310.8766036,0.060286998,310.9798722
0.060368088,310.8729059,0.060304544,310.9759332
0.060389773,310.8692081,0.060342522,310.9722359
0.060401586,310.8655472,0.060359888,310.9689876
0.060445333,310.8622176,0.060377698,310.964945
0.060462744,310.8586303,0.060395141,310.9608678
0.060480671,310.8546012,0.060418985,310.9568251
0.060504493,310.850388,0.060438172,310.9528861
0.060521931,310.8461011,0.060456123,310.9489816
0.060541135,310.8422193,0.06046783,310.9450771
0.060558565,310.8378588,0.060495087,310.9409309
0.060580837,310.8336088,0.060533175,310.9363702
0.060592627,310.829727,0.060550573,310.9326729
0.060636393,310.825882,0.060568361,310.929252
0.060653812,310.8224787,0.060585713,310.9255547
0.060671692,310.818376,0.060603832,310.9214775
0.060689132,310.8141996,0.060621261,310.9175731
0.060712957,310.8100233,0.060646139,310.9137377
0.060732109,310.8059573,0.060657843,310.9097986
0.060749599,310.8021123,0.060684706,310.9057905
0.060765027,310.797715,0.060690999,310.9016443
0.060782854,310.79387,0.0607404,310.8975326
0.060827081,310.7902459,0.060758244,310.8933518
0.060844547,310.7868058,0.060775659,310.8894128
0.060862474,310.7830713,0.060793785,310.8854393
0.060879964,310.7791158,0.060811197,310.8815348
0.060898107,310.7751971,0.06083595,310.8776649
0.060917386,310.7714626,0.060847699,310.8735532
0.060940561,310.7678753,0.060869556,310.8696487
0.060956146,310.7636253,0.060875586,310.8658133
0.060973715,310.7595961,0.060881767,310.8618743
0.061011903,310.7557143,0.060925517,310.858108
0.061035108,310.7518693,0.060949087,310.8542727
0.061053076,310.7486133,0.060966501,310.8504373
0.061070607,310.7448788,0.060984606,310.846671
0.061088793,310.7406287,0.06100205,310.8425593
0.061108106,310.7363051,0.061021266,310.8384131
0.061125618,310.7322024,0.061038763,310.834405
0.061146934,310.7282837,0.061060591,310.8306733
0.061164429,310.7243282,0.061066613,310.8270797
0.061202379,310.7205937,0.061072815,310.8231407
0.061225546,310.7171168,0.061116563,310.8192708
0.061243448,310.7135663,0.061133996,310.8155045
0.061260909,310.7097949,0.06115749,310.8116
0.061279111,310.7058395,0.061175532,310.8074884
0.061298633,310.7015526,0.061192936,310.8033076
0.0613161,310.6971186,0.061212051,310.7993341
0.061338416,310.6928317,0.061224046,310.7954642
0.061355911,310.6885817,0.06125176,310.7912835
0.061394029,310.6844054,0.061257811,310.78731
0.061411503,310.680818,0.061264025,310.7834746
0.061429417,310.6768258,0.061307641,310.7796393
0.061446881,310.6727967,0.061325096,310.7760457
0.061466349,310.6685098,0.061343036,310.7724521
0.061483899,310.6645175,0.061361134,310.7683059
0.0615087,310.6605989,0.06137856,310.7641252
0.061520507,310.6571957,0.061403393,310.7600826
0.061547987,310.6537188,0.061415143,310.7565581
0.061554208,310.6498002,0.061436378,310.7530336
0.061603499,310.6462865,0.061448188,310.7492328
0.061621545,310.6424046,0.061497642,310.745432
0.061638978,310.6388542,0.061515081,310.7416657
0.06165712,310.6348987,0.061532956,310.7376577
0.061674596,310.63098,0.061551093,310.7338224
0.061693869,310.627135,0.061568541,310.7301252
0.061711331,310.6231059,0.061588072,310.7265316
0.06173315,310.619445,0.061605518,310.7225236
0.061739218,310.6157104,0.061627613,310.7188264
0.061745509,310.6120126,0.06164507,310.7149911
0.061789267,310.6082413,0.061662552,310.7113285
0.061806733,310.6045067,0.061702294,310.7078385
0.061830347,310.6011035,0.061725658,310.7039687
0.061848523,310.5977371,0.061743599,310.6999607
0.061865987,310.5937816,0.061761055,310.6958836
0.061885435,310.590047,0.061779221,310.692221
0.061902903,310.5863124,0.061798376,310.6884547
0.061924047,310.5826515,0.061815761,310.684274
0.061930094,310.5789169,0.061837312,310.6800588
0.061936317,310.5749983,0.061854967,310.6756709
0.061979796,310.5709324,0.061893076,310.6719737
0.061997219,310.5668664,0.061910447,310.6683456
0.062020793,310.5628742,0.061933937,310.6649593
0.062038925,310.5594709,0.061951407,310.6613312
0.062056364,310.5556996,0.061969524,310.6575305
0.062075546,310.5520018,0.061988707,310.6536261
0.062093004,310.5482672,0.062006068,310.6496526
0.062114217,310.5441645,0.062028147,310.6456101
0.062120279,310.5400249,0.062045663,310.6417748
0.062126499,310.5358118,0.062083711,310.6380431
0.062170053,310.531709,0.062101106,310.6343114
0.062187485,310.5278272,0.062119064,310.6305798
0.062205377,310.5242399,0.062136382,310.6268135
0.062229234,310.5210207,0.062160144,310.6229782
0.062240983,310.5174703,0.062179274,310.6190739
0.062266106,310.5136252,0.062196684,310.6148587
0.062277887,310.5099275,0.062208447,310.6109198
0.062299922,310.5058247,0.062236811,310.6073608
0.06231173,310.5016484,0.062243502,310.6033183
0.062361227,310.4979506,0.062292715,310.5993103
0.062378704,310.4943265,0.062310551,310.5954405
0.06239663,310.4901133,0.062327951,310.5917433
0.062416039,310.4861947,0.062346069,310.5879081
0.0624335,310.4827914,0.062363479,310.5839692
0.062454098,310.4791673,0.062384124,310.5800648
0.062471633,310.4752855,0.062395951,310.5762986
0.062489669,310.4714037,0.062425439,310.5727397
0.062507187,310.4674114,0.062431529,310.5690425
0.062565499,310.4637873,0.06243786,310.56538
0.062583336,310.460384,0.062501358,310.5616483
0.062606928,310.4564654,0.062519254,310.5577785
0.062625091,310.4525099,0.06253669,310.5540468
0.062642587,310.4490699,0.062554934,310.5503152
0.062661765,310.4453721,0.062572475,310.5469289
0.062679253,310.4414903,0.062597616,310.5435081
0.062700541,310.4376453,0.062609382,310.5394656
0.062712351,310.4337634,0.062631142,310.5353886
0.062756048,310.4300657,0.062637208,310.5313461
0.062773532,310.4259261,0.062643501,310.5276836
0.062797402,310.4216393,0.06268715,310.5237447
0.062815996,310.4175366,0.062710786,310.5195641
0.062833461,310.4140229,0.062728557,310.5157288
0.062852705,310.4105461,0.062746781,310.5120317
0.062870195,310.4067747,0.062764312,310.5083001
0.062892051,310.4029297,0.062783594,310.5043612
0.06290384,310.3988269,0.062801003,310.5004223
0.062947699,310.3953133,0.062823131,310.4965526
0.062965144,310.3914314,0.062829166,310.4930282
0.062983048,310.3875496,0.06283543,310.4895038
0.063000512,310.3838887,0.062879196,310.4857031
0.06302437,310.3803014,0.062896615,310.4816951
0.06304349,310.3768981,0.062920027,310.4773418
0.063060985,310.3731268,0.062938101,310.4736793
0.06307723,310.3691713,0.062955809,310.4701549
0.063094744,310.3650686,0.062975014,310.4665269
0.063138632,310.361334,0.06298675,310.4625535
0.063156122,310.3575994,0.063014273,310.4587528
0.063174089,310.3535703,0.063020354,310.4549867
0.0631916,310.3499462,0.063069856,310.4509097
0.063209782,310.3463957,0.063087312,310.4469708
0.063229358,310.3428452,0.063105235,310.443032
0.063252538,310.3392211,0.063123235,310.4391277
0.063268391,310.3350079,0.063140603,310.4351543
0.063285922,310.3308684,0.063165287,310.4312845
0.06332431,310.3269866,0.063177068,310.4275875
0.06334749,310.3229943,0.06319984,310.4240976
0.063365402,310.3185234,0.06321167,310.4207114
0.063382892,310.3144206,0.063255894,310.4170835
0.063401107,310.3101707,0.063279001,310.4127302
0.063420382,310.3059575,0.063296897,310.4089986
0.063437851,310.3021125,0.063315093,310.4056469
0.063459094,310.2981202,0.063332575,310.4027442
0.063476639,310.294312,0.063351727,310.3995998
0.063514614,310.2908719,0.063369167,310.3958682
0.063532112,310.2872846,0.063390719,310.3917221
0.063555766,310.2834396,0.063402522,310.3875416
0.063573276,310.2793737,0.063446235,310.3836373
0.063591461,310.2755287,0.0634637,310.3798712
0.063610874,310.2713891,0.063487359,310.3763813
0.063628394,310.2672496,0.063505756,310.3725461
0.063649615,310.2632205,0.063523147,310.3688836
0.063667167,310.259081,0.063542297,310.3651866
0.06370519,310.2553464,0.063559727,310.3615932
0.063722665,310.2517959,0.063581451,310.3582761
0.063740591,310.2483927,0.063593334,310.3546136
0.063763746,310.2449527,0.063636981,310.3508475
0.063781935,310.2408499,0.063654419,310.3466324
0.063801089,310.2363054,0.063672307,310.3425209
0.063818789,310.2321658,0.06369608,310.3388929
0.06384046,310.2285049,0.063713429,310.3353686
0.063857929,310.2244758,0.063732644,310.3318097
0.063895898,310.2202995,0.063750349,310.3279054
0.063913312,310.2163808,0.063766568,310.3241048
0.063931197,310.2127935,0.06378408,310.3203732
0.063948617,310.2092062,0.063827752,310.3165035
0.063972424,310.2053244,0.063845158,310.3126684
0.063991572,310.2018475,0.063863035,310.3087296
0.064008975,310.1982971,0.063880487,310.3048599
0.064020755,310.1950043,0.063899174,310.3007829
0.064048249,310.1920429,0.06391814,310.2968096
0.064086518,310.1884556,0.063941237,310.2928708
0.064103924,310.1846474,0.06395769,310.2890702
0.064121808,310.1806183,0.063975199,310.2855113
0.06413921,310.1768837,0.064013283,310.2817452
0.064157336,310.1728546,0.064036336,310.2779446
0.064174782,310.1689728,0.064054275,310.2740404
0.064199581,310.1652014,0.064071739,310.2700325
0.064211419,310.1612828,0.064089922,310.2658175
0.064239458,310.157585,0.064109059,310.2614297
0.064245702,310.1539241,0.064126453,310.2574218
0.064289449,310.1501895,0.064148676,310.2536903
0.064313072,310.1464181,0.064166201,310.2499588
0.06433056,310.143199,0.064204677,310.2463308
0.064348886,310.1397222,0.064222066,310.2425993
0.064360719,310.135509,0.064245671,310.2389023
0.064384408,310.1314799,0.064263142,310.2351017
0.064401858,310.127414,0.064281424,310.2314047
0.064423635,310.1237899,0.064300612,310.227466
0.064435511,310.1200553,0.064318013,310.2236654
0.064479435,310.116468,0.064339993,310.2198302
0.064502584,310.1132489,0.064357518,310.2162023
0.064520493,310.1094039,0.064395857,310.2128162
0.064538625,310.1057429,0.064413326,310.2091192
0.064556078,310.1020452,0.064431254,310.2054913
0.064575267,310.0983474,0.064448731,310.2018979
0.064592744,310.0946129,0.064472591,310.198201
0.064614893,310.0907679,0.064491896,310.1946767
0.064626715,310.0872542,0.064509282,310.1910488
0.064671154,310.0837774,0.064521035,310.18749
0.064688596,310.0802269,0.064548194,310.1835512
0.064706498,310.0765659,0.064586388,310.1794398
0.064730364,310.0726841,0.064603821,310.1757774
0.064747812,310.0685446,0.06462165,310.172184
0.06476713,310.0644418,0.064639087,310.1683144
0.064784597,310.0603759,0.064662949,310.1644792
0.064805962,310.0563837,0.064674733,310.1604369
0.064818064,310.0525018,0.064699925,310.1564982
0.064861738,310.0488041,0.064711634,310.1528012
0.064879194,310.0451431,0.06473891,310.1493115
0.064897094,310.041519,0.064745384,310.1456491
0.064914574,310.0375268,0.06479467,310.1421939
0.064939132,310.0335713,0.064812414,310.138117
0.064958233,310.0296158,0.064829744,310.1341437
0.064975735,310.0256604,0.064847847,310.1303086
0.064991467,310.0219258,0.064865255,310.1261281
0.06500901,310.0182281,0.064884466,310.122293
0.065053161,310.0147512,0.064901894,310.1184234
0.065070641,310.0113112,0.064923862,310.1144502
0.065088559,310.0077975,0.064929906,310.1107532
0.065106044,310.0039893,0.064936104,310.10678
0.065124383,310.0000707,0.064979735,310.1028413
0.065143686,309.9964466,0.064997166,310.0990752
0.065166908,309.9929329,0.065020893,310.095551
0.065183006,309.9891984,0.065039001,310.0919577
0.065200522,309.9853902,0.065056414,310.0883989
0.065238598,309.981582,0.065075442,310.0850128
0.065261774,309.9777001,0.065092912,310.0815576
0.06527973,309.9731924,0.065114858,310.0777226
0.065297226,309.9693842,0.065120919,310.0739911
0.065316179,309.9656497,0.065127131,310.0701215
0.065335367,309.9620992,0.065170986,310.0663555
0.065352836,309.9585487,0.06519247,310.0625204
0.065375113,309.9549983,0.065209891,310.0585817
0.065392631,309.9514478,0.065228052,310.0547121
0.065431097,309.94775,0.065245749,310.0506698
0.065448597,309.9442732,0.06526488,310.0469038
0.065466534,309.940465,0.065282323,310.0430342
0.065483994,309.9368409,0.065304221,310.0388537
0.065507847,309.9328118,0.06531028,310.0350187
0.065527108,309.9285986,0.065316494,310.0311836
0.06554458,309.9243486,0.065360171,310.0271758
0.06555639,309.9200618,0.065377602,310.0231335
0.065583244,309.91618,0.065395499,310.0192294
0.065621642,309.9128504,0.065419303,310.0154634
0.065639099,309.9097049,0.065436755,310.0120428
0.065657023,309.9061544,0.065456231,310.0084495
0.065674536,309.9025303,0.065468007,310.0046835
0.065692715,309.8990903,0.065495333,310.0007449
0.065710201,309.8958344,0.065501372,309.9966335
0.065735084,309.8925784,0.065507602,309.9930057
0.065746858,309.8889543,0.065551107,309.989516
0.065773679,309.8850357,0.065568567,309.9862681
0.065811774,309.8808593,0.065586509,309.982813
0.065829201,309.8768302,0.065604812,309.9790125
0.065847061,309.8728379,0.065622197,309.9754192
0.065864476,309.8686248,0.06564706,309.9717569
0.065882568,309.8644116,0.065658823,309.9680254
0.065899986,309.8601984,0.065680385,309.9646049
0.065924962,309.8565375,0.065692213,309.9610116
0.065936714,309.8532816,0.065741866,309.9572111
0.065963467,309.8495838,0.065759569,309.9535488
0.065969699,309.8457388,0.06577746,309.9499209
0.066019061,309.8413047,0.065795615,309.9459478
0.066036965,309.8371652,0.065813067,309.9415601
0.066054384,309.8336515,0.065832224,309.937656
0.066072498,309.8306533,0.065849642,309.9338901
0.066089938,309.8274342,0.06587094,309.9303659
0.066109001,309.8236996,0.065882722,309.9268417
0.066126479,309.8194496,0.065926612,309.9231448
0.066148235,309.8154574,0.065949745,309.9195861
0.066154316,309.8116124,0.065967625,309.9153712
0.066160535,309.8078042,0.065985752,309.9111562
0.066204267,309.8041432,0.066003204,309.906734
0.066227864,309.8008137,0.066022518,309.9027609
0.066245306,309.7975945,0.066039995,309.8989604
0.066263461,309.7938232,0.066061857,309.8952981
0.066281014,309.7903463,0.066073603,309.8919811
0.066300263,309.7868327,0.066117472,309.8885606
0.066317802,309.7829508,0.066134914,309.8848983
0.066339663,309.7789586,0.0661584,309.881236
0.066345726,309.7750767,0.066176477,309.8776082
0.066351982,309.7715631,0.066193911,309.873635
0.066395526,309.7676813,0.066213066,309.8693165
0.066412995,309.7632472,0.066230562,309.8652742
0.06643103,309.7592181,0.066248464,309.8618192
0.066454902,309.7551522,0.066265941,309.8584677
0.066466681,309.7513072,0.066309863,309.8552199
0.066493084,309.747904,0.066327334,309.8517993
0.066504907,309.7444271,0.066345281,309.8481716
0.06652666,309.741208,0.066362688,309.8442329
0.066538502,309.7377312,0.06638648,309.8402253
0.06658823,309.7339966,0.066399987,309.8362867
0.066605757,309.7301148,0.066423167,309.8326244
0.06662372,309.7263802,0.066439592,309.8287894
0.066641912,309.7232716,0.066457036,309.8248508
0.066659413,309.7197211,0.066495252,309.821223
0.066679052,309.7162074,0.066518417,309.8176643
0.066696561,309.7123256,0.066536363,309.8138293
0.06671797,309.7082965,0.066553806,309.8098908
0.066729859,309.704746,0.066571871,309.8062285
0.066773643,309.7010851,0.066590999,309.8027389
0.066796848,309.6972033,0.066614127,309.7988348
0.066814794,309.6934319,0.066630689,309.7948962
0.06683301,309.689771,0.066648127,309.7906123
0.066850518,309.6861101,0.066671164,309.78695
0.066869723,309.6822283,0.066677354,309.7837712
0.066887131,309.6782728,0.066722494,309.7801435
0.066908217,309.6742437,0.066746104,309.7762049
0.066920031,309.6705092,0.066763794,309.7725772
0.06696377,309.6665905,0.066781919,309.7691221
0.066981193,309.6625983,0.066799751,309.7650454
0.067004791,309.6583851,0.066818879,309.7610723
0.067022892,309.6541719,0.066836349,309.7572373
0.067040314,309.650106,0.066858787,309.7534369
0.067059556,309.6463715,0.066864838,309.7500855
0.067077044,309.6425265,0.066871078,309.746665
0.067098233,309.6390496,0.066914852,309.7430718
0.067110015,309.6356096,0.066932294,309.7396168
0.067153606,309.6323905,0.06695022,309.7358164
0.067171072,309.6291345,0.066974013,309.7321541
0.067194624,309.6250686,0.066991474,309.7283191
0.06721288,309.620745,0.06701048,309.724277
0.067230356,309.6170105,0.06702228,309.7207183
0.067249459,309.6133863,0.067044229,309.7174015
0.067266976,309.6094309,0.067056084,309.7140846
0.067289177,309.6056595,0.067105565,309.7109404
0.067301035,309.6020354,0.067122937,309.7074163
0.067345076,309.598669,0.067140751,309.7034087
0.067362501,309.5951186,0.067158857,309.699332
0.067380405,309.591384,0.0671763,309.6953934
0.067397824,309.5877967,0.067201193,309.6913513
0.06742176,309.5841358,0.06721297,309.6875163
0.067441285,309.580843,0.067234566,309.6836814
0.067458705,309.5773294,0.067246444,309.6799156
0.06747517,309.573558,0.067290437,309.6766332
0.067492655,309.5695289,0.067313607,309.6731782
0.067530859,309.5654262,0.067331526,309.6693433
0.067553974,309.5618021,0.067349651,309.6654393
0.067571836,309.5579939,0.067367092,309.6617771
0.067589256,309.5544435,0.06738625,309.6582185
0.067607394,309.550893,0.067403681,309.6544872
0.067626499,309.5471584,0.067425181,309.6512394
0.067649553,309.5433871,0.067437002,309.6480262
0.067665159,309.5394316,0.0674806,309.6446057
0.067682987,309.5356602,0.067498,309.6411507
0.067721025,309.5318152,0.067521643,309.6372813
0.067744066,309.5280807,0.06753973,309.6335845
0.067761935,309.5240516,0.067557126,309.6297151
0.067779331,309.5206852,0.067576379,309.625742
0.067797414,309.517282,0.067593785,309.621838
0.067816893,309.5135843,0.067615792,309.6178995
0.067834539,309.5101811,0.06762752,309.61403
0.067853564,309.5064465,0.067671159,309.6099534
0.067871432,309.502307,0.067688498,309.6060839
0.067913351,309.4983515,0.067711903,309.6025253
0.067931893,309.4946906,0.067729987,309.5990013
0.06795148,309.4905511,0.06774735,309.5950628
0.067969862,309.4866324,0.06776672,309.5914697
0.067988847,309.4829347,0.067784127,309.5878074
0.068004031,309.4789792,0.067806324,309.5836962
0.068028372,309.4750606,0.067818113,309.5798614
0.068045497,309.4710683,0.067862343,309.5759574
0.068057963,309.4671497,0.067879739,309.5720534
0.068120049,309.4638201,0.067897594,309.567735
0.068138132,309.4603065,0.067914994,309.5637965
0.068159717,309.4563142,0.067938771,309.5604106
0.06817731,309.4521747,0.067957867,309.5569557
0.068198256,309.4481088,0.067975307,309.5537079
0.068216156,309.4440061,0.067992662,309.5499767
0.068233101,309.439977,0.068010125,309.5457619
0.06825148,309.4358375,0.068048352,309.5419615
0.068289588,309.4323238,0.068066006,309.5381957
0.068306985,309.4289574,0.068085484,309.5345681
0.068330574,309.4256278,0.068103941,309.5310095
0.068348232,309.4218565,0.068123854,309.5277273
0.068366378,309.4180115,0.068145206,309.5242032
0.068386934,309.4141297,0.068163349,309.520472
0.068404447,309.4099533,0.06818189,309.5169134
0.068416302,309.4058874,0.068200107,309.5133549
0.068446565,309.4020056,0.068206653,309.5099345
0.068452858,309.398271,0.068256039,309.5067213
0.068516953,309.3952728,0.068276035,309.5030937
0.068534492,309.3915751,0.068294904,309.4991552
0.068558212,309.3876196,0.068331638,309.495493
0.068576513,309.3835537,0.068349311,309.4919345
0.068594061,309.3797087,0.068373302,309.488445
0.068613363,309.3756797,0.068390969,309.4846447
0.068630925,309.3719083,0.068409642,309.4808789
0.068652264,309.3682474,0.068422175,309.4772513
0.068658351,309.364476,0.068446399,309.4735546
0.068664658,309.360631,0.068458201,309.4700997
0.068708866,309.3567492,0.068464608,309.4665411
0.068726404,309.352941,0.068524774,309.4631207
0.068744368,309.3491328,0.068542254,309.4592514
0.068768351,309.3454719,0.06856017,309.4551057
0.068780149,309.3419583,0.068578499,309.451409
0.068805122,309.338776,0.068596027,309.4476087
0.068816913,309.3352255,0.068621054,309.443912
0.06883898,309.3316382,0.068632829,309.4404225
0.068850794,309.3276459,0.068655264,309.4368295
0.068900391,309.323396,0.068667066,309.4333055
0.068917882,309.319551,0.068712052,309.4298851
0.068935778,309.3159637,0.068729496,309.4262921
0.068953924,309.312045,0.06875321,309.4227681
0.068971429,309.3082,0.06877173,309.4188642
0.068990615,309.304171,0.068789187,309.4145803
0.069008076,309.3005469,0.068808655,309.410711
0.069030385,309.297475,0.06882611,309.4071525
0.069042204,309.2942927,0.068848651,309.403594
0.069086087,309.290595,0.068860464,309.3999318
0.069109223,309.2872286,0.068900562,309.3965115
0.069127242,309.2838254,0.068923687,309.393022
0.069145444,309.2803854,0.068941593,309.3892908
0.069162932,309.276614,0.068959037,309.3854906
0.069182024,309.272769,0.068977286,309.3821738
0.069199476,309.2691817,0.068996538,309.3785808
0.069220872,309.2657049,0.069014003,309.3745042
0.069232694,309.2624122,0.069037044,309.3706003
0.069276443,309.2584935,0.069054568,309.3669382
0.069293883,309.2548694,0.069093688,309.3633797
0.069317493,309.2510244,0.069111151,309.3598903
0.069335706,309.2473267,0.069129091,309.3562627
0.069353403,309.243629,0.06914658,309.3526351
0.06937265,309.2401521,0.069164859,309.3488003
0.069390129,309.2362335,0.069182352,309.3452764
0.069409394,309.232094,0.069207579,309.3417179
0.069427151,309.2284331,0.069219379,309.3382976
0.06946533,309.2248458,0.069241938,309.3347391
0.069488511,309.2211112,0.069248039,309.3310424
0.069506429,309.2174503,0.069254355,309.327553
0.069523893,309.2141944,0.069298765,309.3238909
0.069542039,309.2104966,0.069316248,309.3201943
0.069561069,309.2064676,0.069339909,309.3165322
0.069578516,309.2029539,0.069358131,309.3128701
0.069599566,309.1992194,0.069375631,309.3093116
0.069617051,309.1951903,0.069394948,309.3054768
0.069655161,309.1916766,0.069406771,309.301573
0.069672625,309.1880525,0.069435003,309.2976691
0.069696177,309.1842076,0.069441168,309.2937653
0.069713633,309.1801048,0.069491453,309.2900687
0.069731853,309.1762598,0.069508956,309.286821
0.069751085,309.1722308,0.069526966,309.2832971
0.069768523,309.1684226,0.069545154,309.2798077
0.069790279,309.1645776,0.069562649,309.2761802
0.069807767,309.1605485,0.069581986,309.2728635
0.069846589,309.156814,0.0695995,309.2692705
0.069864022,309.1531899,0.069622039,309.2655048
0.069881915,309.1495658,0.069633897,309.2615664
0.069899352,309.1456471,0.069678735,309.2578698
0.069923232,309.141839,0.069696242,309.2541732
0.069942623,309.1381044,0.069719977,309.2507874
0.069960062,309.1342226,0.069738269,309.2472635
0.069971849,309.130304,0.069755775,309.2434978
0.069999437,309.1261276,0.069775267,309.2396631
0.070037561,309.1220249,0.06979274,309.2358629
0.070054997,309.1179958,0.069815025,309.2325462
0.070072905,309.1144454,0.069826839,309.2295058
0.070090364,309.1109685,0.069866569,309.2259474
0.070108584,309.107234,0.069889748,309.2221817
0.070126088,309.1037572,0.069907652,309.218796
0.07015105,309.1002803,0.069925095,309.2154102
0.070162899,309.0965458,0.069943249,309.2118518
0.070190854,309.0926272,0.069962396,309.2083279
0.070197079,309.0885613,0.069979826,309.2048731
0.070246402,309.0844217,0.07000205,309.2009347
0.070264295,309.0803927,0.070019557,309.1971345
0.070281744,309.0770631,0.070059765,309.1936797
0.070299894,309.0734022,0.070077218,309.1900522
0.070317352,309.0694836,0.070095577,309.1868737
0.070336563,309.0659699,0.070113028,309.1836606
0.070354295,309.0621986,0.070131182,309.1801713
0.070375635,309.0582799,0.070148648,309.1761293
0.070381719,309.0545822,0.070173472,309.172191
0.070387976,309.0506636,0.070179592,309.1685635
0.070431829,309.0468186,0.070211585,309.1646251
0.070449302,309.0427895,0.070217841,309.1611013
0.070472941,309.039239,0.070268644,309.1574392
0.070491072,309.0359831,0.070286984,309.1537427
0.07050853,309.032359,0.07030447,309.1501842
0.07052779,309.0288086,0.070322672,309.1468331
0.070545264,309.0252949,0.070340183,309.1432747
0.070566463,309.021229,0.070359567,309.1394054
0.070572516,309.0171263,0.070377116,309.1359506
0.070578741,309.0130972,0.070399665,309.1325304
0.070622469,309.0091786,0.070405749,309.129041
0.070639926,309.0056281,0.070412011,309.1256553
0.070663541,309.0020409,0.070456691,309.1221315
0.070681705,308.9987113,0.07047417,309.118504
0.070699185,308.9953081,0.07049214,309.1150837
0.070718378,308.9914263,0.070510313,309.1114217
0.070730146,308.9874709,0.070527801,309.1079324
0.070757281,308.9833681,0.070552891,309.1044431
0.070763421,308.9796704,0.070564681,309.1006429
0.070769762,308.9759359,0.070587407,309.096601
0.070813585,308.9721645,0.070599287,309.0925591
0.070831137,308.9686877,0.070643523,309.0889316
0.070849315,308.9648427,0.070666642,309.085166
0.070867628,308.9604823,0.070684541,309.0816076
0.070885106,308.9563059,0.070702792,309.0778074
0.070910158,308.9522032,0.070720233,309.0742836
0.070921963,308.9484319,0.070739945,309.0705525
0.070943865,308.944955,0.070757467,309.0663379
0.070955695,308.9410732,0.070776168,309.0625378
0.071005171,308.9373019,0.070793665,309.0589794
0.07102267,308.93342,0.070832202,309.0552138
0.071040577,308.9300905,0.070855329,309.0514482
0.071058743,308.92654,0.070873246,309.0481661
0.071076244,308.9228791,0.070890726,309.0447114
0.071095374,308.9189605,0.070908887,309.0408767
0.071112815,308.9152996,0.070928242,309.0375601
0.071134642,308.91197,0.070945768,309.0337599
0.071146444,308.9082723,0.070968181,309.0298907
0.071190127,308.9044641,0.070985725,309.0257797
0.07120755,308.9006928,0.071024607,309.0219796
0.071231163,308.8969582,0.071042124,309.0185939
0.071249258,308.8932605,0.071060111,309.0150701
0.07126669,308.8892314,0.07107762,309.0120644
0.071285829,308.8854232,0.071101746,309.0086787
0.071303256,308.8817255,0.071121526,309.0054312
0.071324699,308.8784328,0.071139099,309.0022873
0.071336498,308.8752873,0.071150941,308.9985563
0.071380883,308.8716264,0.071179124,308.9948252
0.071398293,308.8680023,0.071185396,308.9911287
0.071416173,308.8639732,0.071235841,308.9877776
0.071440003,308.8600546,0.071253875,308.9842193
0.071457429,308.8556205,0.071271687,308.9805918
0.071474896,308.8515178,0.071290025,308.9774825
0.071495573,308.8478937,0.071307569,308.9739932
0.071513062,308.8444169,0.071326788,308.9706421
0.071535098,308.8412714,0.071344258,308.9671183
0.071546978,308.8376842,0.071366645,308.9633873
0.071590718,308.8339128,0.0713727,308.9594836
0.071608201,308.8302519,0.071378935,308.955718
0.071626175,308.826591,0.071423447,308.9522288
0.071643666,308.8229669,0.071440907,308.9488086
0.071667645,308.8193428,0.071458852,308.9454229
0.071686853,308.8157924,0.071477134,308.9417265
0.071704335,308.8118001,0.071494588,308.9377882
0.071720404,308.8081024,0.071519503,308.9340572
0.071737929,308.8041838,0.071531254,308.9302916
0.071781919,308.8001179,0.071553667,308.9266297
0.071799398,308.7965674,0.071565483,308.9231059
0.071817374,308.792796,0.071610958,308.9198239
0.07183487,308.7889142,0.071628381,308.9165073
0.071853117,308.7846643,0.071651999,308.9130872
0.07187308,308.780672,0.071670195,308.9095634
0.071890577,308.7771584,0.071687642,308.9056942
0.071911677,308.7732029,0.071708316,308.9014797
0.071929208,308.7698366,0.071725823,308.8976451
0.071967389,308.7662861,0.071743417,308.8940868
0.071990543,308.7622938,0.07176102,308.890563
0.072008515,308.7578966,0.071800631,308.8870047
0.07202603,308.7540148,0.071818138,308.8833082
0.072044202,308.7503539,0.071836113,308.8797845
0.07206344,308.7466562,0.071859352,308.8761916
0.07208091,308.7434371,0.071877674,308.8726333
0.072102086,308.7398498,0.071897199,308.8690405
0.072119646,308.7365571,0.071914701,308.8654131
0.072157932,308.7333011,0.071926546,308.8614403
0.07217542,308.7291984,0.071954742,308.8576403
0.072199022,308.7255007,0.071960999,308.8539784
0.072216489,308.7214348,0.072011322,308.8501438
0.072234606,308.7173689,0.072029282,308.8463782
0.072253724,308.7131558,0.072046803,308.8424746
0.072271243,308.7090899,0.07206517,308.8389163
0.07229265,308.7051713,0.072082689,308.835358
0.072310142,308.7014367,0.072102413,308.8315925
0.072348124,308.6982912,0.072119904,308.8281723
0.072365817,308.6948512,0.0721424,308.8244759
0.072383698,308.6910799,0.072148465,308.8204686
0.072401158,308.6871981,0.072154698,308.8169449
0.072425155,308.6837581,0.072199006,308.8133866
0.07244447,308.6800235,0.072216439,308.8096902
