t,T4,T5,T6,T7,T8,Tin,Tin_amb,Tout,note,Tset,flowrate,duty
2021-02-10 12:45:28,19.168669842817604,19.583144816692634,18.461891301718858,17.812646782003846,17.57835251997256,17.492431640625,17.910079765968945,17.623468381835043,,,,0.0
2021-02-10 12:45:30,19.16508454383149,19.571212436797676,18.46201357301112,17.808792261600914,17.574743210827428,17.48516845703125,17.913969618000245,17.623590181377796,,,,
2021-02-10 12:45:30,19.168945635047304,19.57134428629928,18.462135844303383,17.81287543999385,17.574865560289975,17.492706298828125,17.91032674070109,17.62371198092055,,,,
2021-02-10 12:45:31,19.18037569078935,19.587693624497895,18.46610966130191,17.813136763410995,17.58627464767247,17.4892578125,17.910573715433237,17.62024069395207,,,,
2021-02-10 12:45:32,19.17305187491174,19.575794206978337,18.469991774831243,17.817285272658214,17.575263196043252,17.4893798828125,17.906992581817118,17.616678057326524,,,,
2021-02-10 12:45:33,19.17703554045186,19.580079315780395,18.470236317415768,17.821531778186866,17.59040394203343,17.4970703125,17.910975049372976,17.628035864688307,,,,
2021-02-10 12:45:34,19.173542172208986,19.568311747762436,18.455563762344276,17.80987022069665,17.58694756971648,17.48614501953125,17.907455659439893,17.624595027605515,,,,
2021-02-10 12:45:35,19.173664746533298,19.576453454486344,18.46687385687855,17.817938581201084,17.58703933181339,17.486297607421875,17.907610018647485,17.62471682714827,,,,
2021-02-10 12:45:36,19.173787320857606,19.568575446765642,18.452109598337866,17.810131544113798,17.583460610033892,17.49383544921875,17.915235363502493,17.624838626691023,,,,
2021-02-10 12:45:37,19.166463504979998,19.572695743690694,18.45596114404413,17.81421472250673,17.57241857103904,17.482818603515625,17.900324264049175,17.613815768071813,,,,
2021-02-10 12:45:38,19.17415504383054,19.5729594426939,18.471092216461603,17.810523529239518,17.580095999813857,17.494171142578125,17.908073096270257,17.625204025319285,,,,
2021-02-10 12:45:39,19.16683122795293,19.565114397348594,18.45632795792092,17.814639373059595,17.583980595249717,17.486907958984375,17.90822745547785,17.61792650263975,,,,
2021-02-10 12:45:40,19.178138709370664,19.577244551495955,18.46763805245519,17.81477003476817,17.580371286104587,17.490753173828125,17.904584578178696,17.625447624404792,,,,
2021-02-10 12:45:41,19.17473727187102,19.56757009431593,18.46048518185784,17.813120430697424,17.584408818368633,17.491058349609375,17.908675097179863,17.62576734820452,,,,
2021-02-10 12:45:42,19.17501306410072,19.573915351580514,18.460790860088498,17.803500462403676,17.57351971620196,17.487640380859375,17.90896837967429,17.626056622118558,,,,
2021-02-10 12:45:43,19.163981374912687,19.574047201082113,18.460913131380757,17.815554005019614,17.584837041487546,17.487762451171875,17.90535637421665,17.618779099439024,,,,
