,T_cal,T_run,Tin,Tout,V,baseline,t,t_start,x,x_run
0,17.932062213760183,-8.041873769499395,17.81304931640625,17.928515336661683,-0.029002625,0.029877625,1612962772.1965413,1612962788.0,99.95401123046875,99.94342986277323
1,17.931950520230725,-8.034382998264764,,,-0.030116965978853997,0.029866965978854024,1612962772.1978555,,99.95401123046875,99.92914477380364
2,17.931828203839927,-8.026956273727395,,,-0.03298130695770804,0.02985630695770805,1612962772.2013702,,99.95401123046875,99.913398379034
3,17.931705926979795,-8.019286457591809,,,-0.03297064793656206,0.029845647936562074,1612962772.2051663,,99.95401123046875,99.89911814167729
4,17.931583226068067,-8.01143497750583,,,-0.03308498891541607,0.0298349889154161,1612962772.2086687,,99.95401123046875,99.8842702656134
5,17.931466591256395,-8.003739685609185,,,-0.031449329894270114,0.029824329894270123,1612962772.2139,,99.95401123046875,99.8649918966657
6,17.931351850304434,-7.996323437212609,,,-0.030938670873124137,0.02981367087312415,1612962772.2162826,,99.95401123046875,99.85073009543794
7,17.931234830971835,-7.988510528066896,,,-0.03155301185197815,0.029803011851978173,1612962772.221637,,99.95401123046875,99.8148757059178
8,17.931122023410246,-7.98097666241835,,,-0.030417352830832186,0.0297923528308322,1612962772.2240107,,99.95401123046875,99.80521129305697
9,17.93101250045515,-7.973230418998149,,,-0.029531693809686222,0.029781693809686222,1612962772.2277474,,99.95401123046875,99.78687122604065
10,17.930902553448462,-7.965793932912145,,,-0.029646034788540245,0.029771034788540245,1612962772.2325296,,99.95401123046875,99.7725919590065
11,17.93079032806113,-7.958329352039977,,,-0.030260375767394272,0.029760375767394272,1612962772.2360356,,99.95401123046875,99.75701828165546
12,17.93067257921733,-7.950590965714451,,,-0.0317497167462483,0.029749716746248295,1612962772.2396328,,99.95401123046875,99.74275065849226
13,17.93055626065098,-7.94236377716439,,,-0.03136405772510231,0.02973905772510232,1612962772.2431366,,99.95401123046875,99.7279212185573
14,17.93044090877982,-7.934262062965647,,,-0.03110339870395636,0.029728398703956344,1612962772.2519238,,99.95401123046875,99.71328487281505
15,17.93032930509741,-7.926377964604434,,,-0.030092739682810385,0.02971773968281037,1612962772.2554414,,99.95401123046875,99.69440239547853
