,T_cal,T_run,Tin,Tout,V,baseline,t,t_start,x,x_run
0,29.092576211503008,-0.0001676798057483629,28.9473876953125,28.37468357081833,-0.00017312500000002048,-0.0022018749999999955,1613664306.316098,1613664331.0,5.84609619140625,6.1468613461832655
1,29.092488883916303,-0.0004061013650500926,,,0.001076880975420949,-0.002201880975420936,1613664306.3174274,,5.84609619140625,6.165816188566891
2,29.092401555845033,-0.00044654712669725294,,,0.0010768869508418896,-0.0022018869508418767,1613664306.320999,,5.84609619140625,6.183246253297654
3,29.092446003531546,-0.0003869284136402751,,,-0.0005481070737371574,-0.0022018929262628173,1613664306.324852,,5.84609619140625,6.201352982423679
4,29.092500587367518,-0.00060249149052851,,,-0.0006731010983162585,-0.002201898901683758,1613664306.3283455,,5.84609619140625,6.219135675078733
5,29.092545034084896,-0.0010682199397186445,,,-0.0005480951228952762,-0.0022019048771046985,1613664306.3334954,,5.84609619140625,6.236509748213408
6,29.09253879714758,-0.0014088674965612987,,,7.691085252565111e-05,-0.002201910852525639,1613664306.335848,,5.84609619140625,6.285965814595261
7,29.092481876555564,-0.0017495162492730156,,,0.0007019168279465784,-0.0022019168279465797,1613664306.3411827,,5.84609619140625,6.297818163307335
8,29.09243509211301,-0.0020651497802104493,,,0.0005769228033675328,-0.0022019228033675203,1613664306.343533,,5.84609619140625,6.319688242476725
9,29.09240858045394,-0.0023557680893736515,,,0.0003269287787884454,-0.002201928778788461,1613664306.347243,,5.84609619140625,6.331400016543305
10,29.092453024748497,-0.0028715353531953516,,,-0.0005480652457905731,-0.0022019347542094015,1613664306.3520129,,5.84609619140625,6.356250754721399
11,29.0924265121203,-0.003237205307026291,,,0.0003269407296303266,-0.002201940729630342,1613664306.3555021,,5.84609619140625,6.373673671588832
12,29.092399999007537,-0.0034027451155800715,,,0.00032694670505126677,-0.0022019467050512823,1613664306.3591282,,5.84609619140625,6.391798270373182
13,29.09255594482269,-0.003543269702359465,,,-0.0019230473195277669,-0.002201952680472223,1613664306.362604,,5.84609619140625,6.409681033114859
14,29.092681480251194,-0.003933959661440774,,,-0.001548041344106812,-0.0022019586558931635,1613664306.3713531,,5.84609619140625,6.427123010951172
15,29.092705648854867,-0.004449732904607793,,,-0.0002980353686858981,-0.002201964631314104,1613664306.3737133,,5.84609619140625,6.476418250408095
16,29.092658860535792,-0.0047153431672105695,,,0.0005769706067350572,-0.0022019706067350447,1613664306.3781612,,5.84609619140625,6.488214607524082
17,29.09252084202591,-0.005131053131541778,,,0.0017019765821559849,-0.0022019765821559853,1613664306.3816414,,5.84609619140625,6.50987858996745
18,29.092474052737703,-0.005321261197185642,,,0.0005769825575769384,-0.002201982557576926,1613664306.3854373,,5.860230619150273,6.52158798141292
19,29.09251849267117,-0.0055366890796511685,,,-0.0005480114670021081,-0.0022019885329978665,1613664306.389037,,5.874435610834974,6.546225928819783
