t,Tin,Tin_amb,Tout,T4,T5,T6,T7,T8,note,duty
2022-02-01 13:11:06,22.67694091796875,23.493636273074472,22.676166357308077,24.3968688869281,25.074484964598227,23.734693672886745,23.36176175679992,22.633782607939764,,0.0
2022-02-01 13:11:08,22.68458366394043,23.482757807919477,22.687463264898483,24.400850637244407,25.07081996048339,23.73129491305964,23.36206799517939,22.634069364492607,PID is off,
2022-02-01 13:11:08,22.666358947753906,23.479209475634974,22.680294219936712,24.393634073900568,25.07895342661345,23.738837523401077,23.370130230916235,22.637929107693893,PID is off,
2022-02-01 13:11:09,22.67755126953125,23.475643777939613,22.684117583708467,24.40117622529336,25.0751462722547,23.73161969617971,23.36635533249197,22.638082044522076,,
2022-02-01 13:11:10,22.66664695739746,23.479500828639303,22.684250801958353,24.39022880595329,25.075290482647077,23.739124096742316,23.366498243735723,22.638215864246735,,
2022-02-01 13:11:11,22.674156188964844,23.475931271963752,22.680731937043483,24.386685641891162,25.075453234375615,23.73190626952095,23.358783078162276,22.630993422535767,,
2022-02-01 13:11:12,22.674327850341797,23.479826912465338,22.68090321765048,24.397941412265826,25.075638647737243,23.728392880357347,23.370783539459104,22.631165476467473,,
2022-02-01 13:11:13,22.66712188720703,23.476259285279884,22.677382449617756,24.394400163427516,25.07977748599846,23.735914475320428,23.36700659944564,22.631318413295656,,
2022-02-01 13:11:14,22.670934677124023,23.468950376800436,22.681186782210954,24.401923162582133,25.07594767000662,23.721308787361895,23.363213326718608,22.635139922289895,Duty manually set to 20.0,
2022-02-01 13:11:14,22.670934677124023,23.468950376800436,22.681186782210954,24.401923162582133,25.07594767000662,23.721308787361895,23.363213326718608,22.635139922289895,Heater started,
2022-02-01 13:11:15,22.67494010925293,23.476724292392753,22.68885444405087,24.394859817143683,25.080271921629468,23.732689569987006,23.371436848001974,22.635464913049784,,20.0
2022-02-01 13:11:16,22.671260833740234,23.469280319606664,22.68151221536425,24.394859817143683,25.084248008162145,23.72900423681866,23.363560396882008,22.635464913049784,,20.0
2022-02-01 13:11:17,22.675090789794922,23.473154735717205,22.681664464792693,24.38762410156167,25.076462707122253,23.7254698322767,23.35978549845774,22.635617849877967,PID is on,20.0
2022-02-01 13:11:18,22.67892074584961,23.473309094924797,22.6891570397899,24.402553271218046,25.092523624536117,23.740365914554356,23.375699686244197,22.639458475975726,,100.0
2022-02-01 13:11:19,22.675548553466797,23.477339799733024,22.689461538646785,24.39916715550894,25.080931169137475,23.72224492694328,23.37602634051563,22.639764349632095,,100.0
2022-02-01 13:11:20,22.677541732788086,23.47563413048914,22.6877791824625,24.39377867329878,25.087057020590798,23.73529643214782,23.378159801225937,22.641761131095066,,100.0
2022-02-01 13:11:21,22.67953109741211,23.470204545362115,22.69343715184698,24.3920827426085,25.085234819275694,23.72992127151063,23.37241476922708,22.636382534018885,,100.0
2022-02-01 13:11:22,22.67966651916504,23.47033960966876,22.6862300445281,24.403302123730636,25.085379029668072,23.74111100524158,23.364681229350868,22.6438917322827,,100.0
2022-02-01 13:11:23,22.676311492919922,23.45577967741271,22.682880557102372,24.39623686306837,25.089703281290916,23.741435788361652,23.372904750634234,22.636841344503434,,100.0
2022-02-01 13:11:24,22.67278480529785,23.455934036620302,22.675690577844193,24.392697529453876,25.08986809316792,23.748959293813673,23.365191626649985,22.63699428133162,,100.0
2022-02-01 13:11:25,22.67292022705078,23.456069100926946,22.68316792789856,24.389137128377392,25.082064250791866,23.75646369437628,23.365334537893737,22.62975272251713,,100.0
2022-02-01 13:11:26,22.680450439453125,23.44507679585635,22.679668094162245,24.389309498520955,25.08224966415349,23.77137697105441,23.36158209695063,22.626238998889608,,100.0
2022-02-01 13:11:27,22.684280395507812,23.43778718227785,22.67614732612952,24.389462716426344,25.082414476030493,23.804697808684857,23.357805156937168,22.626390024007442,,100.0
2022-02-01 13:11:28,22.713869094848633,23.430497568699355,22.676299575557962,24.389615934331733,25.078605261523283,23.85644531215704,23.377661653462,22.63392025108513,,100.0
2022-02-01 13:11:29,22.782145500183105,23.438153785395883,22.68018193598324,24.393521075695343,25.08678096069682,23.93220575113619,23.37394698191903,22.637816316783105,,100.0
2022-02-01 13:11:30,22.865177154541016,23.427238659929085,22.687769666873223,24.393770054791602,25.094995802691148,24.041172398409298,23.370275183749186,22.638064839128905,,100.0
2022-02-01 13:11:31,22.93523406982422,23.438558978315807,22.687921916301665,24.393921357473175,25.09516061456815,24.111344657234273,23.370436469295704,22.634530086687512,,100.0
2022-02-01 13:11:32,23.023672103881836,23.431250069836363,22.677043694639472,24.394057338364206,25.09530482496053,24.20729896432614,23.378455831659426,22.63466390641217,,100.0
2022-02-01 13:11:33,23.123149871826172,23.427665077240054,22.67717691288936,24.390498852511538,25.09147706911715,24.306940515075294,23.374662558932393,22.631110036867256,,100.0
2022-02-01 13:11:34,23.24469757080078,23.431520198449647,22.68465235982587,24.39801993644234,25.091619219361068,24.417632333862667,23.378743695736127,22.631243856591915,,100.0
2022-02-01 13:11:35,23.38100242614746,23.435415838951233,22.6811506229717,24.394497839842202,25.091804632722692,24.53942027242285,23.382863622734597,22.631415910523625,,100.0
2022-02-01 13:11:36,23.524648666381836,23.43184821176578,22.67763175805683,24.38726212426019,25.084021391831264,24.65750568341421,23.367274047630378,22.624193468812653,,100.0
2022-02-01 13:11:37,23.67565155029297,23.420836611794236,22.674112893141963,24.38741342694176,25.08021011717559,24.80138460560612,23.363499149206113,22.628032183200062,,100.0
2022-02-01 13:11:38,23.926149368286133,23.42858930299551,22.67809040946001,24.39141624472006,25.082528814270166,25.015443428578767,23.369733141817523,22.62833996856678,,100.0
2022-02-01 13:11:39,24.195045471191406,23.432620007803735,22.68940825134683,24.39911161401824,25.09279556413317,25.247927006904202,23.37596917601813,22.632333531492726,,100.0
2022-02-01 13:11:40,24.38650131225586,23.44392103128951,22.68219733779224,24.402940146429156,25.08896368799287,25.406530067369022,23.36035714343275,22.62509197267823,,100.0
2022-02-01 13:11:41,24.55239486694336,23.44424904460564,22.68252086782768,24.399571267734405,25.097261965999927,25.580065509401386,23.376457115836086,22.63648003124685,,100.0
2022-02-01 13:11:42,24.75490951538086,23.451847376599325,22.682675020373978,24.4145023526146,25.093452751492716,25.7571162510863,23.376620442971802,22.632945278805458,,100.0
2022-02-01 13:11:43,24.949909210205078,23.455569362992367,22.67900200291281,24.4145023526146,25.101400804261147,25.937699486824226,23.380558668531787,22.632945278805458,,100.0
2022-02-01 13:11:44,25.152578353881836,23.459600067800594,22.67930840488755,24.422199637136597,25.093782375246718,26.11121773445612,23.380887364392418,22.636940753441756,,100.0
2022-02-01 13:11:45,25.35508918762207,23.467198399794277,22.68312986554145,24.426045406561872,25.097921213507938,26.295635321499837,23.381048649938936,22.63340408929001,,100.0
2022-02-01 13:11:46,25.55760383605957,23.471074745394912,22.690626246774368,24.440976491442065,25.110008104537584,26.498483395363174,23.37727375151467,22.640932404657345,,100.0
2022-02-01 13:11:47,25.866893768310547,23.478750256992388,22.696361292431995,24.46337407637426,25.11621739200364,26.799069217745362,23.387365326912803,22.65406872234314,,100.0
2022-02-01 13:11:48,26.194583892822266,23.493869741375956,22.698425223746316,24.48577166130646,25.11845059293702,27.095971617448143,23.389578409601775,22.641391215141898,,96.96857797629549
2022-02-01 13:11:49,26.393569946289062,23.490458402888187,22.695058608259888,24.48238363037354,25.11083422407106,27.3026597740841,23.38596887990242,22.656449757586923,,100.0
2022-02-01 13:11:50,26.61064910888672,23.486734487005048,22.687716379573267,24.500855964092043,25.10288617130263,27.505351187854224,23.38203065434244,22.656449757586923,,100.0
2022-02-01 13:11:51,26.831708908081055,23.509375123778497,22.695361203998917,24.51593835165381,25.115133753912353,27.72309152301733,23.38629349258466,22.66412909807209,,100.0
2022-02-01 13:11:52,27.052623748779297,23.49836545329705,22.691844242201903,24.538260285245222,25.10735463331785,27.9296287510269,23.386458861309574,22.675345102709002,,100.0
2022-02-01 13:11:53,27.269853591918945,23.494795896621504,22.68832347416918,24.56796923710022,25.11546543781482,28.14721433658574,23.386620146856096,22.679185728806765,,100.0
2022-02-01 13:11:54,27.48355484008789,23.50627057421582,22.695970201712687,24.586746091405686,25.11976908795304,28.361269338580502,23.394823252247498,22.69055467027186,,100.0
2022-02-01 13:11:55,27.708147048950195,23.510146919816457,22.699793565484438,24.612760576516983,25.115959873445824,28.575173411948878,23.39104835382323,22.68701991783047,,100.0
2022-02-01 13:11:56,28.052515029907227,23.503061832188017,22.700147545405567,24.653756899939633,25.12031708744407,28.909054280360802,23.391428089413772,22.729783922556123,,78.94682885349287
2022-02-01 13:11:57,28.38205337524414,23.50330108895978,22.704054646362962,24.69094192796572,25.124546572237637,29.239135186267884,23.403497964743284,22.75030326562248,,81.48290059678787
2022-02-01 13:11:58,28.599416732788086,23.49614846917802,22.693328674129216,24.724479412231634,25.116909601887052,29.456854506052636,23.388051300882818,22.743216555346525,,100.0
2022-02-01 13:11:59,28.827699661254883,23.49259820740342,22.693498051618356,24.768983468075792,25.12503894772018,29.670771952843605,23.388230960732106,22.776575900994068,,100.0
2022-02-01 13:12:00,29.048614501953125,23.489030580217968,22.697323318507966,24.79499986841091,25.12520787989411,29.899423090352194,23.396274822166184,22.81360764222837,,100.0
2022-02-01 13:12:01,29.288055419921875,23.49676397651829,22.701279900529602,24.839620752907923,25.125514842015026,30.124513076473637,23.392642834985672,22.824957466589943,,100.0
2022-02-01 13:12:02,29.505287170410156,23.485754306036842,22.701432149958045,24.876718638250324,25.125681714040493,30.35316039300434,23.39280412053219,22.85092422830516,,100.0
2022-02-01 13:12:03,29.72635269165039,23.486063024452026,22.705409666276097,24.921358674985512,25.126011337794495,30.578273304993086,23.40100926751279,22.869670460019762,,100.0
2022-02-01 13:12:04,29.965656280517578,23.48993937005266,22.705560012586684,24.965845493815316,25.126174089523037,30.79586271152981,23.397232327499328,22.910386067102937,,100.0
2022-02-01 13:12:05,30.29783344268799,23.477219206602093,22.696684822467436,25.038193073516354,25.12849072646915,31.127798702199186,23.399528094550753,22.953099411504258,,66.03800947831026
2022-02-01 13:12:06,30.626035690307617,23.475666931820754,22.706169010300453,25.11793341715243,25.138757476332152,31.46855733080087,23.401825903191376,22.99581466761593,,64.46528254657866
2022-02-01 13:12:07,30.863000869750977,23.483265263814435,22.709992374072204,25.173501720989517,25.13892022806069,31.680367508289255,23.405925414297883,23.040219875679032,,95.3471522667274
2022-02-01 13:12:08,31.06732940673828,23.479853925326665,22.699283529899155,25.23292153992333,25.131303859194727,31.910577604774186,23.40231588459853,23.077404553741516,,100.0
2022-02-01 13:12:09,31.286081314086914,23.47628436865112,22.70310689367091,25.27740835875313,25.13146661092327,32.12238778226257,23.398538944585066,23.110744782285536,,98.58080153983093
2022-02-01 13:12:10,31.50118637084961,23.48016264374185,22.69958802875604,25.340367511301437,25.13163142280027,32.341497937996806,23.41051898998993,23.147776523519838,,98.16161584045425
2022-02-01 13:12:11,31.727394104003906,23.487932700353976,22.710924901821414,25.410887967480708,25.143903727191546,32.568078105492695,23.402987567444168,23.184978406975493,,92.28381002828067
2022-02-01 13:12:12,31.946277618408203,23.47705809417917,22.70753925515643,25.470288634176345,25.144212749460923,32.78367296157439,23.39935762185285,23.25533125965029,,93.0964536218477
2022-02-01 13:12:13,32.16504669189453,23.477229818797614,22.707708632645573,25.53326502373901,25.14439816282255,33.010102200443896,23.399539323291336,23.299755584816918,,91.29781356440958
2022-02-01 13:12:14,32.48600387573242,23.488753698389353,22.71356833252274,25.644455257680068,25.14477929028812,33.32428974884581,23.403856263647263,23.34805016759176,,51.45628901781363
2022-02-01 13:12:15,32.80317687988281,23.481511357318176,22.71193355428484,25.75179780697204,25.14102157949247,33.65657917996938,23.41588632798744,23.444129862332566,,49.73086483587407
2022-02-01 13:12:16,33.02573776245117,23.4892833434204,22.708584066859114,25.82970719663871,25.153293883883745,33.861257502238765,23.416231356561646,23.514522860924764,,81.77612900461237
