t,T4,T5,T6,T7,T8,Tin,Tin_amb,Tout,note,flowrate,duty
2021-07-29 15:43:32,25.889113609005804,27.840088005000204,25.142183354475577,24.999759392962897,24.30399423827051,24.118927001953125,24.784868409986395,24.254448638546215,,,
2021-07-29 15:43:33,25.896529355626647,27.828155625105246,25.149550199834387,25.003679244220113,24.300293167028464,24.122589111328125,24.796013144774484,24.258102624828826,,,
2021-07-29 15:43:34,25.88558959718185,27.80846060580349,25.142336193590904,24.995970203414256,24.293105136103836,24.113540649414062,24.786875079685082,24.25274344494766,,,
2021-07-29 15:43:35,25.88945068839766,27.816585831339694,25.135152755170488,25.000086047234333,24.29325807293202,24.11187744140625,24.78888174938377,24.254753137403096,,,
2021-07-29 15:43:36,25.893281136032392,27.844537925679266,25.13894316523062,25.00024937437005,24.304453048755057,24.115692138671875,24.79647622239726,24.26224380928245,,,
2021-07-29 15:43:37,25.89343435393778,27.86062356487468,25.139126572169015,25.000412701505766,24.289862875346344,24.1121826171875,24.79289508878114,24.25871162254259,,,
2021-07-29 15:43:38,25.889940985694906,27.840945026760618,25.13930997910741,24.992736326127055,24.293747470782208,24.108673095703125,24.79311119167177,24.258894321856722,,,
2021-07-29 15:43:39,25.889940985694906,27.821101676769555,25.14667682446622,25.000608694068628,24.301119025900658,24.11236572265625,24.789375698848062,24.25524033557411,,,
2021-07-29 15:43:40,25.88638633028987,27.853042218532575,25.13946281822274,24.99289965326277,24.30127196272884,24.12353515625,24.796970171861553,24.259046571285165,,,
2021-07-29 15:43:41,25.886539548195262,27.865139410304536,25.135916950747127,24.98911046371413,24.286681789320127,24.1126708984375,24.789684417263242,24.251890848148385,,,
2021-07-29 15:43:42,25.890369995829996,27.869259707229592,25.143436635221267,25.005018526732997,24.305248320261615,24.116485595703125,24.797278890276733,24.25566663397375,,,
2021-07-29 15:43:43,25.8868306622155,27.851525949264158,25.141740121041124,25.005181853868713,24.296194460033146,24.11663818359375,24.79184544616952,24.244841699611516,,,
2021-07-29 15:43:44,25.89070707522185,27.833825153674123,25.14007417468405,25.00929769768879,24.29818263879953,24.113128662109375,24.801323101515624,24.263340005167233,,,
2021-07-29 15:43:45,25.88699920191143,27.821892773779165,25.147441020042862,25.005377846431575,24.29818263879953,24.116790771484375,24.790147494886018,24.259655568998934,,,
2021-07-29 15:43:46,25.89824539616701,27.806169720713157,25.14022701379938,25.00158865688293,24.298366162993354,24.116943359375,24.790332725935126,24.256153832144765,,,
2021-07-29 15:43:47,25.894721384343054,27.794435115070602,25.140379852914705,24.997832132761435,24.298519099821537,24.1060791015625,24.786782464160527,24.245313672839686,,,
2021-07-29 15:43:48,25.883812269479332,27.806532306842563,25.1405632598531,25.00194797658151,24.30237310789176,24.1209716796875,24.79064144435031,24.256488780887338,,,
2021-07-29 15:43:49,25.89131994684341,27.802708671296113,25.140685531145362,25.00211130371723,24.295154489601497,24.121124267578125,24.80197141018751,24.26029501659839,,,
2021-07-29 15:43:50,25.887642717114066,27.786820806353102,25.14808294432724,25.00211130371723,24.298824973477902,24.110076904296875,24.7907958035579,24.25295659414748,,,
2021-07-29 15:43:51,25.89518103805922,27.802873483173112,25.148235783442566,25.010146998794518,24.302648394182494,24.12127685546875,24.78351004895959,24.256793279744223,,,
2021-07-29 15:43:52,25.900865422349167,27.858695265913752,25.15574018400517,25.006357809245877,24.30835293787374,24.119583129882812,24.796676889367127,24.262441733539426,,,
2021-07-29 15:43:53,25.89551811745108,27.858876558978455,25.148541461673222,25.010473653065954,24.30668592644654,24.128936767578125,24.798729866828094,24.257128228486796,,,
2021-07-29 15:43:54,25.895640691775387,27.851064476008553,25.152362439556423,25.002764612260098,24.299436720790638,24.114349365234375,24.791413240388266,24.26090401431216,,,
2021-07-29 15:43:55,25.895824553261857,27.831385937894492,25.14148029454507,24.998975422711453,24.29958965761882,24.114532470703125,24.795303092419566,24.25740227745799,,,
2021-07-29 15:43:56,25.88840880664101,27.81549807295148,25.145179001136007,24.998975422711453,24.295919173742416,24.114532470703125,24.791567599595858,24.25374829117538,,,
2021-07-29 15:43:57,25.896130989072635,27.81981614412894,25.152882092548538,25.007207110351608,24.307297673759273,24.111175537109375,24.795642682676267,24.265075648651475,,,
2021-07-29 15:43:58,25.896130989072635,27.82776007660044,25.1491833859576,25.007207110351608,24.307297673759273,24.122222900390625,24.799347303658458,24.261391212483176,,,
2021-07-29 15:43:59,25.888899103938257,27.81998095600594,25.14563751848199,25.00345058623011,24.30007905546901,24.115020751953125,24.79579704188386,24.261543461911618,,,
2021-07-29 15:44:00,25.896284206978024,27.81998095600594,25.1530043638408,24.99949806954575,24.30378012671105,24.115020751953125,24.792061549060147,24.257889475629007,,,
2021-07-29 15:44:01,25.89651403383611,27.822189435157767,25.153233622513792,25.001702985877934,24.30582948020871,24.118911743164062,24.797880891186338,24.265441047279733,,,
2021-07-29 15:44:02,25.900451734004616,27.820475391636947,25.142427897060102,25.007860418894477,24.29316631083511,24.119140625,24.79996474048882,24.26568464636524,,,
2021-07-29 15:44:03,25.89321984887024,27.80475233857094,25.153646288125177,25.015928779398912,24.30072139014738,24.11932373046875,24.79270985773203,24.269521331961982,,,
2021-07-29 15:44:04,25.904496686706896,27.797006180351836,25.150130988472633,25.01609210653463,24.308245882094013,24.1231689453125,24.800304330745522,24.266019595107814,,,
2021-07-29 15:44:05,25.89708094008605,27.797006180351836,25.157497833831442,25.012172255277413,24.308245882094013,24.1231689453125,24.79659970976333,24.262365608825203,,,
2021-07-29 15:44:06,25.90094203130186,27.793182544805386,25.150283827587963,25.020207950354706,24.319471445282687,24.126983642578125,24.807929675600533,24.269856280704555,,,
2021-07-29 15:44:07,25.90106460562617,27.809235221625396,25.161471650829974,25.016418760806065,24.30855175575038,24.12713623046875,24.804317670142897,24.27366251641561,,,
2021-07-29 15:44:08,25.904772478936597,27.809235221625396,25.165139789597845,25.024291128747638,24.304850684508335,24.12347412109375,24.811788655790313,24.27366251641561,,,
2021-07-29 15:44:09,25.90121782353156,27.82528789844541,25.15425764458649,25.020501939198997,24.316076247697012,24.130950927734375,24.804502901192006,24.27013032967575,,,
2021-07-29 15:44:10,25.89593180579563,27.819585407501133,25.15081876449161,25.008987376130925,24.30341307832341,24.129364013671875,24.806602186415248,24.268546935619955,,,
2021-07-29 15:44:11,25.897847029612997,27.837582864469773,25.15459389064021,25.020861258897575,24.309041153600567,24.123931884765625,24.801106998625,24.259442419799115,,,
2021-07-29 15:44:12,25.905385350558152,27.837681751595973,25.147349316573663,25.001327333465785,24.301791947944665,24.12774658203125,24.80123048599107,24.27058707796108,,,
2021-07-29 15:44:13,25.89821475258593,27.833957003175726,25.151231430102996,25.00942835939736,24.305676543380528,24.12060546875,24.80515120986389,24.263461804709987,,,
2021-07-29 15:44:14,25.89462945359982,27.84203278514883,25.158751114577132,25.009559021105936,24.309499964085116,24.124420166015625,24.80157007624777,24.26358360425274,,,
2021-07-29 15:44:15,25.890952223870475,27.834088852677326,25.151384269218322,25.009559021105936,24.309499964085116,24.113372802734375,24.80157007624777,24.25992961797013,,,
2021-07-29 15:44:16,25.898643762721022,27.822519058911773,25.15168994744898,25.01383819206173,24.313506908983527,24.124725341796875,24.798143301839247,24.263888103109625,,,
2021-07-29 15:44:17,25.894935889410597,27.810586679016815,25.15535808621685,25.01383819206173,24.30610476649944,24.11737060546875,24.801878794662954,24.267572539277925,,,
2021-07-29 15:44:18,25.902351636031444,27.798687261497257,25.15168994744898,25.017758043318945,24.309805837741486,24.124725341796875,24.809318908468853,24.267572539277925,,,
2021-07-29 15:44:19,25.88785722218161,27.771163678037894,25.150146272384166,25.012172255277413,24.304575398217604,24.1195068359375,24.794731963351477,24.25869639759975,,,
2021-07-29 15:44:20,25.899134060018266,27.771361452290297,25.152148464794962,25.010408322211667,24.31029523559167,24.117828369140625,24.798637251303536,24.26069086511234,,,
2021-07-29 15:44:21,25.89190217488389,27.7715262641673,25.152331871733356,25.006651798090168,24.310448172419854,24.1253662109375,24.80252710333484,24.264527550709083,,,
2021-07-29 15:44:22,25.899440495829044,27.775679523467755,25.145117865489876,25.014654827740316,24.31060110924804,24.121826171875,24.798976841560236,24.268364236305825,,,
2021-07-29 15:44:23,25.899440495829044,27.76773559099625,25.159851556207496,25.014654827740316,24.31060110924804,24.13287353515625,24.798976841560236,24.268364236305825,,,
2021-07-29 15:44:24,25.892208610694667,27.77983278276821,25.152637549964012,25.014850820303177,24.307083562199818,24.121978759765625,24.80657131457373,24.268516485734267,,,
2021-07-29 15:44:25,25.8960390583294,27.764076767326802,25.156458527847214,25.007109114070175,24.303535427785956,24.12579345703125,24.80299018095761,24.2613303127118,,,
2021-07-29 15:44:26,25.892515046505448,27.760286094155752,25.14924452160373,25.007305106633037,24.300017880737734,24.11492919921875,24.79573529820082,24.26148256214024,,,
2021-07-29 15:44:27,25.903761240761025,27.776338770975762,25.153096067309995,25.015308136283185,24.311212856560772,24.126129150390625,24.795858785566892,24.26897323401959,,,
2021-07-29 15:44:28,25.89645274667395,27.772449210678513,25.158705262842535,25.005573838994433,24.307603547415642,24.124359130859375,24.801523768485495,24.263537929424206,,,
2021-07-29 15:44:29,25.900390446842458,27.76476897721021,25.15343231336372,25.00779508804019,24.311549317582777,24.122772216796875,24.799902996805784,24.265623746593864,,,
2021-07-29 15:44:30,25.90054366474785,27.780854616405623,25.153585152479046,25.01194359728741,24.315403325653005,24.1192626953125,24.800088227854896,24.269460432190606,,,
2021-07-29 15:44:31,25.90054366474785,27.772910683934118,25.157283859069985,25.015863448544625,24.311732841776596,24.122955322265625,24.803823720678604,24.273144868358905,,,
2021-07-29 15:44:32,25.90440475596366,27.78497491333068,25.164803543544124,25.019946626937557,24.322927817599634,24.12677001953125,24.803947208044676,24.27695110406996,,,
2021-07-29 15:44:33,25.91562030663816,27.793083657679183,25.157558969477574,25.0122375861317,24.31570919930937,24.137939453125,24.80783706007598,24.2734189173301,,,
2021-07-29 15:44:34,25.90471119177444,27.79723691697964,25.157711808592904,25.02419313246621,24.315862136137554,24.1343994140625,24.79681581265396,24.273571166758543,,,
2021-07-29 15:44:35,25.901156536369406,27.79344624380859,25.157895215531298,25.00864438914592,24.30864351784729,24.13092041015625,24.80814577849116,24.270069429904375,,,
2021-07-29 15:44:36,25.904864409679828,27.813289593799652,25.16893019965798,25.016516757087494,24.316015072965737,24.123565673828125,24.80070566468526,24.270069429904375,,,
2021-07-29 15:44:37,25.89030870866784,27.81551455413918,25.15627512090882,25.006913121507317,24.308857629406745,24.121932983398438,24.80092176757589,24.26295938159613,,,
2021-07-29 15:44:38,25.894261730626884,27.825749371701015,25.15468559410941,25.024911771863366,24.316504470815925,24.120361328125,24.801199614149553,24.26321820562448,,,
2021-07-29 15:44:39,25.90918515461181,27.84575753356908,25.169572123942356,25.017170065630363,24.316657407644108,24.13153076171875,24.81252957998675,24.270708877503832,,,
2021-07-29 15:44:40,25.905507924882464,27.84180204852103,25.162205278583546,25.02112258231472,24.316657407644108,24.124176025390625,24.808794087163044,24.274362863786443,,,
2021-07-29 15:44:41,25.909338372517198,27.83801137534998,25.162358117698876,25.013413541508864,24.309438789353845,24.12432861328125,24.812653067352826,24.270861126932274,,,
2021-07-29 15:44:42,25.91316882015193,27.83415477742813,25.158812250223264,25.025369087843373,24.316932693934838,24.128143310546875,24.805367312754516,24.27098292647503,,,
2021-07-29 15:44:43,25.909644808327975,27.842296484152033,25.158995657161658,25.021612563721874,24.31711621812866,24.1209716796875,24.812961785768007,24.27485006195746,,,
2021-07-29 15:44:44,25.909798026233368,27.842461296029036,25.15911792845392,25.017823374173233,24.32464071007529,24.12847900390625,24.809411523993408,24.278656297668512,,,
2021-07-29 15:44:45,25.909798026233368,27.842461296029036,25.16281663504486,25.02572840754195,24.32464071007529,24.12847900390625,24.8056760311697,24.2713178752176,,,
2021-07-29 15:44:46,25.919297536367505,27.84471921874397,25.17226209237213,25.025973398245526,24.326735944621408,24.136077880859375,24.817098612531453,24.28074211483817,,,
2021-07-29 15:44:47,25.913842978935644,27.830924464638883,25.1778865718162,25.030007578497745,24.32130668722089,24.132476806640625,24.81348660707382,24.286360118747684,,,
2021-07-29 15:44:48,25.914149414746426,27.811344813651026,25.167126698097107,25.022461864827605,24.33265459987211,24.12542724609375,24.821204567453382,24.28663416771888,,,
2021-07-29 15:44:49,25.91782664447577,27.78751301623651,25.17449354345592,25.02638171608482,24.317911489635215,24.136444091796875,24.821204567453382,24.28294973155058,,,
2021-07-29 15:44:50,25.907070747517437,27.775943222470957,25.163764237559892,25.0267410357834,24.321918434533625,24.129425048828125,24.817808664886375,24.27960024412485,,,
2021-07-29 15:44:51,25.91077862082786,27.764010842576,25.16746294415083,25.022788519099038,24.31821736329158,24.129425048828125,24.810368551080476,24.268577385505644,,,
2021-07-29 15:44:52,25.9035160921124,27.752243274558044,25.16391707667522,25.030856879603476,24.322071371361808,24.133270263671875,24.810522910288064,24.279752493553293,,,
2021-07-29 15:44:53,25.907346539747138,27.7563635714831,25.1530043638408,25.0152428054289,24.307450610587455,24.13336181640625,24.814381890477847,24.276220306813435,,,
2021-07-29 15:44:54,25.900145298193838,27.748617413263997,25.156886477370133,25.01543879799176,24.315005689899724,24.12255859375,24.79968689391516,24.272749019844955,,,
2021-07-29 15:44:55,25.904082998362345,27.746886888555473,25.166331934697403,25.017660047037516,24.313399853203798,24.119094848632812,24.80550623604135,24.27113517590347,,,
2021-07-29 15:44:56,25.904312825220426,27.753100296318454,25.168379978842797,25.0277209985977,24.31179401650787,24.11932373046875,24.81132557816754,24.273205768130282,,,
2021-07-29 15:44:57,25.908020698530848,27.753100296318454,25.168379978842797,25.012008928141697,24.319165571626318,24.13037109375,24.81503019914973,24.269521331961982,,,
2021-07-29 15:44:58,25.904496686706896,27.765197488090415,25.16489524701332,25.023997139903347,24.315648024578095,24.1231689453125,24.804039823569234,24.273358017558724,,,
2021-07-29 15:44:59,25.90832713434163,27.777261717486976,25.172384363664392,25.032000169553495,24.323141929159092,24.13067626953125,24.811634296582724,24.273510266987167,,,
2021-07-29 15:45:00,25.91954268501613,27.78141497678743,25.183572186906403,25.032163496689215,24.32699593722932,24.138153076171875,24.815493276772504,24.28100093886652,,,
2021-07-29 15:45:01,25.912372087043906,27.77366881856833,25.18378616166786,25.028439637994857,24.33455101654159,24.13470458984375,24.819414000645324,24.27752965189804,,,
2021-07-29 15:45:02,25.916202534678643,27.753957318078868,25.172873448833442,25.032522816387793,24.327332398251322,24.138519287109375,24.815863738870725,24.288674310060003,,,
2021-07-29 15:45:03,25.916355752584032,27.750166644907818,25.176724994539708,25.03268614352351,24.334856890197955,24.142333984375,24.827162832866406,24.285172573205834,,,
2021-07-29 15:45:04,25.91463971204367,27.736388371990433,25.17314855924103,25.02889695397487,24.322101958727444,24.1387939453125,24.819861642347337,24.28346737960728,,,
2021-07-29 15:45:05,25.905569212044618,27.73457544134341,25.165965120820616,25.02118791316901,24.313048098498975,24.131622314453125,24.80885583084608,24.27076977727521,,,
2021-07-29 15:45:06,25.90572242995001,27.742684185691918,25.16981666652688,25.013511537790297,24.316871519203566,24.13177490234375,24.81648117570109,24.27829089904025,,,
2021-07-29 15:45:07,25.90238227961252,27.719247936782207,25.16278606722179,25.01779070874609,24.320909051467613,24.124755859375,24.80938065215189,24.260264566712703,,,
2021-07-29 15:45:08,25.906059509341866,27.719247936782207,25.170122344757537,25.025663076687664,24.320909051467613,24.132110595703125,24.80938065215189,24.282279834065434,,,
2021-07-29 15:45:09,25.90624337082833,27.727356681130715,25.16663761292806,25.021906552566165,24.321061988295796,24.124908447265625,24.81697512516538,24.275093661042966,,,
2021-07-29 15:45:10,25.906365945152643,27.723533045584265,25.170428022988194,25.029909582216316,24.32121492512398,24.125030517578125,24.809658498725554,24.28258433292232,,,
2021-07-29 15:45:11,25.906519163058032,27.703788582719405,25.17794770746233,25.026153058094817,24.325038345828567,24.13623046875,24.813548350756854,24.27905214618246,,,
2021-07-29 15:45:12,25.910227036368457,27.703788582719405,25.16691272333565,25.026153058094817,24.32136786195216,24.13623046875,24.813548350756854,24.27171372373155,,,
2021-07-29 15:45:13,25.91421070190858,27.6882303415304,25.167218401566306,25.018607344424677,24.323508977546734,24.132858276367188,24.819429436566082,24.279356645039346,,,
2021-07-29 15:45:14,25.910656046503547,27.680451220935897,25.163672534090697,25.030562890759185,24.321826672436714,24.125640869140625,24.80283582175002,24.275854908185178,,,
2021-07-29 15:45:15,25.914700999205827,27.68480225448875,25.164008780144417,25.027002359200544,24.322163133458716,24.126007080078125,24.81435101863633,24.279843843210358,,,
2021-07-29 15:45:16,25.903608022855636,27.68480225448875,25.17140619332629,25.027002359200544,24.311090507098225,24.126007080078125,24.81435101863633,24.276189856927747,,,
2021-07-29 15:45:17,25.91117698738187,27.657146821527785,25.16419218708281,25.019293318394688,24.311274031292047,24.12615966796875,24.814505377843922,24.2836805288071,,,
2021-07-29 15:45:18,25.91133020528726,27.653323185981336,25.168013164966013,25.02732901347198,24.31876793587304,24.118927001953125,24.810924244227802,24.272809919616332,,,
2021-07-29 15:45:19,25.907775549882228,27.649499550434886,25.17183414284921,25.031412191864913,24.32996291169608,24.1337890625,24.807343110611686,24.280300591495685,,,
2021-07-29 15:45:20,25.915313870827383,27.641753392215783,25.168318843196666,25.01978329980184,24.31170225441096,24.13397216796875,24.811232962642986,24.280452840924127,,,
2021-07-29 15:45:21,25.915467088732772,27.64982917418889,25.172170388902934,25.027818994879134,24.319226746357593,24.134124755859375,24.815122814674286,24.280635540238258,,,
2021-07-29 15:45:22,25.91205032944259,27.634237970624483,25.166882155512585,25.02612039266767,24.321337274586526,24.130706787109375,24.81910528223014,24.277209928098312,,,
2021-07-29 15:45:23,25.923219914745474,27.64228079022219,25.179873480315464,25.03213083126207,24.330635833740086,24.138153076171875,24.826638011560597,24.29199334760004,,,
2021-07-29 15:45:24,25.908572282990253,27.618580842309278,25.165262060890107,25.024389125029067,24.31971614420778,24.13458251953125,24.81561676413858,24.277407852355285,,,
2021-07-29 15:45:25,25.908725500895642,27.62270113923433,25.161746761237563,25.02063260090757,24.319869081035964,24.131072998046875,24.81574025150465,24.273906115501116,,,
2021-07-29 15:45:26,25.901646833666653,27.623063725363735,25.16941928482703,25.024911771863366,24.316504470815925,24.120361328125,24.80493510697326,24.27424106424369,,,
2021-07-29 15:45:27,25.901646833666653,27.627052172787188,25.16205243946822,25.02099192060615,24.31283398693952,24.116668701171875,24.80493510697326,24.27424106424369,,,
2021-07-29 15:45:28,25.901800051572042,27.61129615734578,25.154838433224736,25.013250214373148,24.30928585252566,24.12786865234375,24.805058594339336,24.270708877503832,,,
2021-07-29 15:45:29,25.902137130963897,27.61561422852324,25.15884281804633,25.017562050756084,24.305921242305622,24.120819091796875,24.801693563613846,24.274697812529016,,,
2021-07-29 15:45:30,25.902137130963897,27.607703258427133,25.16620966340514,25.013609534071726,24.31329279742407,24.11346435546875,24.801693563613846,24.267359390078106,,,
