,T_cal,T_run,Tin,Tout,V,baseline,t,t_start,x,x_run
0,31.307331076023797,-12.590482440529494,50.00152587890625,32.02930930102874,0.00034374999999999293,-0.0023437499999999947,1627580598.7591417,1627580624.0,99.953974609375,99.66278536295566
1,31.306952300803815,-11.344214220259325,,,0.0010937165299228012,-0.0023437165299227745,1627580598.7604694,,99.953974609375,99.63968333652433
2,31.30666011701776,-11.342758774618572,,,0.000843683059845553,-0.0023436830598455543,1627580598.762845,,99.953974609375,99.62783008552516
3,31.30680084403597,-11.34120339495081,,,-0.0004063504102316401,-0.0023436495897683346,1627580598.7666807,,99.953974609375,99.60386709711736
4,31.30698487256681,-11.339173353885515,,,-0.000531383880308902,-0.0023436161196911144,1627580598.770177,,99.953974609375,99.58638068878949
5,31.30669272355476,-11.337093342459687,,,0.0008435826496138929,-0.0023435826496138942,1627580598.7736728,,99.953974609375,99.56844453452497
6,31.306487165976637,-11.334988342527543,,,0.0005935491795367002,-0.002343549179536674,1627580598.7777438,,99.953974609375,99.55097840651786
7,31.30645477967502,-11.332533590314851,,,9.351570945948006e-05,-0.0023435157094594543,1627580598.7812378,,99.953974609375,99.51281800062404
8,31.306552274728617,-11.329903958609762,,,-0.00028151776061775434,-0.002343482239382234,1627580598.7854855,,99.953974609375,99.49528983869463
9,31.306822941058723,-11.327449193021074,,,-0.000781551230694975,-0.002343448769305014,1627580598.7892232,,99.953974609375,99.47362449133193
10,31.30683387945241,-11.325094348055533,,,-3.1584700772222234e-05,-0.0023434152992277938,1627580598.7927163,,99.953974609375,99.45615001260451
11,31.306758249594843,-11.322639569081758,,,0.000218381829150586,-0.002343381829150574,1627580598.7963586,,99.953974609375,99.43696602213376
12,31.306769211171197,-11.320084856107325,,,-3.1651640926662165e-05,-0.002343348359073354,1627580598.8011193,,99.953974609375,99.41750168605262
13,31.306303995204665,-11.317255336352957,,,0.0013433148889961328,-0.0023433148889961336,1627580598.8046267,,99.953974609375,99.4000140847647
14,31.306488139648867,-11.31400111881344,,,-0.000531718581081103,-0.0023432814189189135,1627580598.8133206,,99.953974609375,99.38206003609953
15,31.306542425920522,-11.310846821910797,,,-0.0001567520511583085,-0.0023432479488416937,1627580598.8145773,,99.953974609375,99.35890587460167
16,31.30625040441317,-11.30771750015166,,,0.0008432144787644722,-0.0023432144787644735,1627580598.815797,,99.953974609375,99.32069775030608
17,31.305915104575863,-11.304138498787054,,,0.0009681810086872382,-0.0023431810086872533,1627580598.8200567,,99.953974609375,99.30316600949655
18,31.305926135700236,-11.30337055633656,,,-3.1852461389982826e-05,-0.002343147538610033,1627580598.8235617,,99.953974609375,99.28690357817403
19,31.3061969179437,-11.310709973178552,,,-0.0007818859314671755,-0.0023431140685328134,1627580598.8274095,,99.94368160789197,99.26345301610064
20,31.306987190834025,-11.307201491235578,,,-0.002281919401544397,-0.0023430805984555932,1627580598.8309064,,99.92992603133148,99.24429669154614
21,31.307301286181456,-11.30351790991791,,,-0.0009069528716216021,-0.002343047128378373,1627580598.8345473,,99.91560398799233,99.22606255850832
22,31.307615393120226,-11.299634215978672,,,-0.0009069863416988223,-0.002343013658301153,1627580598.8380408,,99.9018615414565,99.20860645009633
23,31.307842931807745,-11.295450356469773,,,-0.0006570198117760695,-0.002342980188223933,1627580598.8427644,,99.88328068082949,99.19068686300217
24,31.30833022161436,-11.291466596188794,,,-0.0014070532818532626,-0.002342946718146713,1627580598.851522,,99.84883124752886,99.17320930827583
25,31.309077262540068,-11.288058133710484,,,-0.0021570867519305112,-0.0023429132480694928,1627580598.8527672,,99.84393281046775,99.12447375039692
26,31.30982431505711,-11.284249452712167,,,-0.0021571202220077314,-0.0023428797779922726,1627580598.853984,,99.83914597861633,99.11267470312342
27,31.31031163963773,-11.279965513446093,,,-0.0014071536920849228,-0.002342846307915053,1627580598.8582706,,99.82228421336228,99.09518642523992
28,31.31092884557357,-11.275531488057782,,,-0.0017821871621621571,-0.0023428128378378326,1627580598.861767,,99.80853051251958,99.07308361538728
29,31.311675932864624,-11.271197508927493,,,-0.0021572206322393915,-0.0023427793677606125,1627580598.8656218,,99.7933672097426,99.05562750697528
30,31.31268277127477,-11.26673845689087,,,-0.0029072541023165846,-0.0023427458976833923,1627580598.8691149,,99.77962663892458,99.03643186417783
31,31.313862780961426,-11.262404464369672,,,-0.003407287572393805,-0.0023427124276061725,1627580598.8727527,,99.7653167877512,99.01899124477063
32,31.315042802239418,-11.258145504860781,,,-0.003407321042471025,-0.0023426789575289523,1627580598.8762965,,99.7513764529864,99.00080477020913
33,31.316872183928144,-11.253811498939479,,,-0.00528235451254826,-0.002342645487451732,1627580598.8799047,,99.73718289631725,98.98282561001959
34,31.319307636106313,-11.24920234067593,,,-0.007032387982625482,-0.002342612017374512,1627580598.8834004,,99.72343200905128,98.95966954784042
