,T_cal,T_run,Tin,Tout,V,baseline,t,t_start,x,x_run
0,50.464302883757234,-0.0007823564554969666,50.02880859375,31.820514434863217,-0.0005408749999999932,-0.0020841249999999953,1627580135.246682,1627580160.0,5.84608154296875,6.140677782614416
1,50.463919859226884,-0.0018347675202905135,,,0.001209212426614462,-0.0020842124266144766,1627580135.2480156,,5.84608154296875,6.158247034179827
2,50.46325964605439,-0.002777174864191169,,,0.002084299853228958,-0.002084299853228958,1627580135.2504206,,5.84608154296875,6.175752383750281
3,50.4631141326663,-0.0036946023330248394,,,0.00045938727984345213,-0.0020843872798434397,1627580135.2542715,,5.84608154296875,6.193924183665342
4,50.46284980832138,-0.004612047285334352,,,0.0008344747064579477,-0.002084474706457921,1627580135.2589056,,5.84608154296875,6.211372306730355
5,50.46258545628361,-0.005679493872371879,,,0.000834562133072429,-0.0020845621330724024,1627580135.2624066,,5.84608154296875,6.234978240224529
6,50.46251904865964,-0.0066469685087159995,,,0.00020964955968686815,-0.0020846495596868837,1627580135.2664633,,5.84608154296875,6.27869094484897
7,50.462452613342805,-0.007889431572500116,,,0.00020973698630134948,-0.002084736986301365,1627580135.2706642,,5.84608154296875,6.284898828470393
8,50.46270290570375,-0.009256898912469653,,,-0.0007901755870841701,-0.0020848244129158464,1627580135.273024,,5.84608154296875,6.312093340743227
9,50.462319659630595,-0.010624383735915389,,,0.0012099118395303135,-0.002084911839530328,1627580135.2778833,,5.84608154296875,6.3295760381552775
10,50.46197598028593,-0.01221686226971554,,,0.0010849992661448086,-0.0020849992661448095,1627580135.2813752,,5.84608154296875,6.34882202726621
11,50.46206781188301,-0.01365937413573811,,,-0.0002899133072407252,-0.002085086692759291,1627580135.28502,,5.84608154296875,6.366515747417071
12,50.46219921020857,-0.015151898202320565,,,-0.0004148258806262301,-0.002085174119373772,1627580135.2886117,,5.84608154296875,6.384773387090293
13,50.4626473362119,-0.01671943182800488,,,-0.0014147384540117497,-0.0020852615459882535,1627580135.2921047,,5.84608154296875,6.402217933498716
14,50.46269949030911,-0.018311980295707412,,,-0.00016465102739723946,-0.002085348972602735,1627580135.3020248,,5.84608154296875,6.421447231545562
15,50.46294958882011,-0.019929543605426543,,,-0.0007895636007827999,-0.0020854363992172165,1627580135.3043942,,5.84608154296875,6.438971656617828
16,50.46323925405958,-0.02164711383279024,,,-0.0009144761741683048,-0.002085523825831698,1627580135.3086212,,5.84608154296875,6.477226383285888
17,50.46329132507824,-0.02351468569488121,,,-0.00016438874755379503,-0.002085611252446179,1627580135.3109758,,5.84608154296875,6.504839364379756
18,50.46354134051069,-0.02520217494927401,,,-0.0007893013209393559,-0.0020856986790606605,1627580135.315939,,5.859762575636812,6.516622063406167
19,50.46363295056497,-0.026925851456722927,,,-0.0002892138943248741,-0.002085786105675142,1627580135.3194304,,5.873471693085224,6.534067767893558
20,50.46340777755579,-0.028816783308956987,,,0.0007108735322896085,-0.0020858735322896236,1627580135.323057,,5.887711612882261,6.553293964243483
21,50.46349933222437,-0.030632807509768847,,,-0.000289039041095911,-0.002085960958904105,1627580135.3266478,,5.901811108777545,6.571482003268158
22,50.46339288709347,-0.03289839989416262,,,0.0003360483855186125,-0.0020860483855185863,1627580135.330144,,5.915538949412858,6.594677063139673
23,50.46328641426972,-0.03518898478618418,,,0.00033613581213309384,-0.0020861358121330676,1627580135.3389523,,5.950125356414469,6.6126025796223304
24,50.463179913753116,-0.037204861708688,,,0.00033622323874757517,-0.002086223238747549,1627580135.3401992,,5.955021469788902,6.630075841362149
25,50.4628358190157,-0.03917080601953388,,,0.0010863106653620294,-0.0020863106653620303,1627580135.341414,,5.9597912016517585,6.66805688677065
26,50.46253129100676,-0.04133656811634185,,,0.000961398091976525,-0.002086398091976512,1627580135.3467903,,5.980901594881867,6.685561173901798
27,50.46242470741161,-0.043602247840063044,,,0.0003364855185910196,-0.0020864855185909934,1627580135.3491466,,5.9901536576886585,6.706805213972411
28,50.46263485149423,-0.0455932195942658,,,-0.0006634270547945,-0.0020865729452054747,1627580135.3530016,,6.0052904181382205,6.724270122722255
29,50.46193429619346,-0.04788390929347705,,,0.002211660371819956,-0.002086660371819956,1627580135.3564954,,6.019008897180083,6.743474839955106
30,50.46063979687993,-0.05044934189793919,,,0.0040867477984344374,-0.0020867477984344374,1627580135.3601232,,6.033253497773845,6.761616340892788
31,50.45946405313753,-0.05271509149312149,,,0.0037118352250489193,-0.002086835225048919,1627580135.364854,,6.051829707656995,6.784780375372973
32,50.45832787612361,-0.054930908476644245,,,0.0035869226516634005,-0.0020869226516634005,1627580135.368348,,6.065548186698857,6.802703505287067
33,50.45687491604622,-0.057271618126843005,,,0.0045870100782778814,-0.002087010078277882,1627580135.3770773,,6.099824724957268,6.820199439428241
34,50.455738683646594,-0.059612345244906044,,,0.003587097504892363,-0.002087097504892363,1627580135.378322,,6.1047114767382515,6.8584632932115515
35,50.45468161239678,-0.06212791510916953,,,0.0033371849315068447,-0.0020871849315068445,1627580135.379533,,6.1094671662109326,6.876123900583628
36,50.45382248556076,-0.06467869500062116,,,0.002712272358121326,-0.002087272358121326,1627580135.383986,,6.126951814297794,6.897104224827942
37,50.452686170082586,-0.06715632044407532,,,0.0035873597847358076,-0.0020873597847358076,1627580135.3874817,,6.140677782614416,6.914565181489321
38,50.45091631617032,-0.06949876250968523,,,0.0055874472113502886,-0.002087447211350289,1627580135.3913133,,6.158247034179827,6.933898312524917
39,50.4494235955145,-0.0718912072391009,,,0.00471253463796477,-0.0020875346379647703,1627580135.394814,,6.175752383750281,6.952035419972731
