,t,x,V,x_run,T_run,T_cal,baseline,Tin,Tout,t_start
0,1642611167.7585504,99.9932861328125,-0.008293250000000009,99.82726655262935,-15.442571164550051,45.04777416181574,-0.00220675,59.99812698364258,45.213820530202575,1642611193.0
1,1642611167.760861,99.9932861328125,-0.006293203691245074,99.81494407597107,-15.442190737721171,45.049170442981215,-0.0022067963087549335,,,
2,1642611167.763737,99.9932861328125,0.0013318426175098525,99.79960809052832,-15.444304491436911,45.04887494535339,-0.002206842617509867,,,
3,1642611167.7679937,99.9932861328125,0.0125818889262648,99.7804454094357,-15.445436506940101,45.046083385538104,-0.0022068889262648007,,,
4,1642611167.7712426,99.9932861328125,0.0039569352350197345,99.7651273949734,-15.443304883372505,45.0452054552481,-0.0022069352350197343,,,
5,1642611167.7753067,99.9932861328125,-0.009418018456225329,99.74353750833355,-15.440403791457804,45.04729504306883,-0.002206981543774668,,,
6,1642611167.7797987,99.99105095100295,-0.008917972147470395,99.72815659543967,-15.438457923680387,45.049273684974395,-0.0022070278525296015,,,
7,1642611167.7824292,99.98665195690648,-0.0011679258387154814,99.7090073925824,-15.439112371338739,45.049532814176516,-0.0022070741612845355,,,
8,1642611167.7865024,99.97984035397492,0.011957120470039469,99.69373205919867,-14.778011846916982,45.04687987253903,-0.002207120470039469,,,
9,1642611167.7905686,99.97304031370345,0.009832166778794402,99.6711454645692,-14.484049321772305,45.044698397099395,-0.0022071667787944027,,,
10,1642611167.793862,99.96753250037538,-0.006042786912450671,99.65481722809466,-14.481128414521269,45.04603911797334,-0.0022072130875493362,,,
11,1642611167.797509,99.96143379524537,-0.00879274060369574,99.63441142189859,-14.479029015951076,45.04798997459585,-0.00220725939630427,,,
12,1642611167.8017538,99.95433511937358,-0.004167694294940788,99.61814064970669,-14.479045610143423,45.04891466626849,-0.0022073057050592034,,,
13,1642611167.805004,99.94889987170541,0.006707352013814137,99.59576070596779,-14.480580742913407,45.047426497484096,-0.002207352013814137,,,
14,1642611167.8090727,99.94209544559736,0.01208239832256907,99.57862078650113,-14.479427341118269,45.044745760288976,-0.0022073983225690706,,,
15,1642611167.8135567,99.93238662766987,-0.0029175553686759865,99.55818265664607,-14.476257540741392,45.04539308203643,-0.002207444631324004,,,
16,1642611167.8169672,99.92111366302588,-0.01066750905992106,99.54192625052484,-14.473585628029786,45.04775989593817,-0.0022074909400789378,,,
17,1642611167.8202128,99.91038602459884,-0.006542462751166137,99.5215084726032,-14.5228345007988,45.049211480530616,-0.0022075372488338713,,,
18,1642611167.8242788,99.89694672791664,0.002457583557588805,99.50340207402981,-14.609025911221664,45.04866621331817,-0.002207583557588805,,,
19,1642611167.829564,99.87947737592586,0.012082629866343739,99.48235332106643,-14.608389412137523,45.045985424750135,-0.0022076298663437385,,,
20,1642611167.8322163,99.87071117818383,0.0019576761750987,99.46623258796909,-14.605039156096005,45.0455510726291,-0.0022076761750986725,,,
21,1642611167.8354642,99.85997565932013,-0.010667277516146392,99.4460045786272,-14.601337124841933,45.04791783515793,-0.002207722483853606,,,
22,1642611167.8395321,99.84653005828861,-0.00854223120739147,99.42833012566837,-14.598916603645671,45.049813110939745,-0.0022077687926085397,,,
23,1642611167.844792,99.82726655262935,-0.0017921848986365303,99.40724579133412,-14.599234985485927,45.05021074529925,-0.0022078151013634733,,,
24,1642611167.8474076,99.81494407597107,0.009957861410118406,99.39112387219109,-14.599452866794177,45.04800138183073,-0.002207861410118407,,,
25,1642611167.850663,99.79960809052832,0.005332907718873341,99.37089230471211,-14.555025201210128,45.04681816276292,-0.0022079077188733405,,,
26,1642611167.8547306,99.7804454094357,-0.010042045972371736,99.35280943411145,-14.481671791740679,45.04904620436812,-0.002207954027628274,,,
27,1642611167.8579822,99.7651273949734,-0.013666999663616793,99.33125756563331,-14.478770997993964,45.05207851909289,-0.0022080003363832076,,,
28,1642611167.862565,99.74353750833355,-0.009166953354861855,99.31497743740124,-14.47806461366344,45.05411240277792,-0.0022080466451381412,,,
29,1642611167.86583,99.72815659543967,0.0030830929538930747,99.29460875251948,-14.478380629580109,45.05342835299435,-0.002208092953893075,,,
30,1642611167.8698947,99.7090073925824,0.004958139262648008,99.27242346252005,-14.475704290827322,45.05232828428406,-0.0022081392626480084,,,
31,1642611167.8731372,99.69373205919867,-0.009541814428597068,99.25530913009578,-14.47163152482266,45.05444533887577,-0.002208185571402942,,,
32,1642611167.877726,99.6711454645692,-0.014666768119842126,99.23907202672176,-14.468506349949322,45.05769947350876,-0.0022082318801578756,,,
33,1642611167.8809779,99.65481722809466,-0.010541721811087201,99.21872246399913,-14.469192533156479,45.06003837883246,-0.0022082781889128096,,,
34,1642611167.8850417,99.63441142189859,8.332449766775517e-05,99.19243674338267,-14.4755138928045,45.06001989151941,-0.002208324497667743,,,
35,1642611167.888282,99.61814064970669,0.007708370806422676,99.17949084751548,-14.473634551701005,45.05830962541305,-0.0022083708064226768,,,
36,1642611167.892739,99.59576070596779,-0.005791582884822397,99.16325293383966,-14.469285189205221,45.05959461132756,-0.0022084171151776104,,,
37,1642611167.8961525,99.57862078650113,-0.01591653657606746,99.1429131373065,-14.465035635159026,45.06312603368907,-0.002208463423932544,,,
38,1642611167.9002228,99.55818265664607,-0.013416490267312522,99.12248375393165,-14.462457727268749,45.06610276757314,-0.0022085097326874775,,,
39,1642611167.9034603,99.54192625052484,-0.005916443958557583,99.1043525716685,-14.462474608269707,45.06741545657405,-0.002208556041442411,,,
40,1642611167.9075265,99.5215084726032,0.004208602350197345,99.08722715101452,-14.462067351849187,45.06648168857878,-0.0022086023501973447,,,
41,1642611167.911145,99.50340207402981,-0.0031663513410477404,99.0668897434638,-14.458740977539495,45.06718421100737,-0.0022086486589522783,,,
42,1642611167.9153762,99.48235332106643,-0.016666305032292793,99.0506363014021,-14.42040319409575,45.07088198545683,-0.002208694967707212,,,
43,1642611167.9186168,99.46623258796909,-0.01841625872353786,99.026450903436,-14.401153802306798,45.0749680243737,-0.0022087412764621455,,,
44,1642611167.922683,99.4460045786272,-0.012041212414782933,99.00867468449825,-14.40064858365094,45.07763962359871,-0.002208787585217079,,,
45,1642611167.926236,99.42833012566837,0.001583833893972026,98.99251917147485,-14.40081462734393,45.077288216343526,-0.0022088338939720126,,,
46,1642611167.9304743,99.40724579133412,0.0010838802027269595,98.97224476383481,-14.398022194091038,45.07704773445434,-0.0022088802027269466,,,
47,1642611167.933715,99.39112387219109,-0.014541073488518106,98.95432829150063,-14.393961847393921,45.080273981058454,-0.0022089265114818802,,,
48,1642611167.937782,99.37089230471211,-0.01929102717976318,98.93598027025435,-14.390672207987887,45.08455410597342,-0.002208972820236814,,,
49,1642611167.9414067,99.35280943411145,-0.01454098087100824,98.91532466107529,-14.389147725001765,45.08778033202836,-0.0022090191289917474,,,
50,1642611167.9457061,99.33125756563331,-0.0035409345622532964,98.89474217546189,-14.443680761158628,45.088565963716135,-0.002209065437746681,,,
51,1642611167.9489539,99.31497743740124,0.001584111746501628,98.87141972194836,-14.577935626574524,45.088214494813464,-0.0022091117465016146,,,
52,1642611167.9530172,99.29460875251948,-0.013415841944743451,98.85685214918115,-14.57419949323936,45.09119108485338,-0.002209158055256548,,,
53,1642611167.957443,99.27242346252005,-0.020415795635988526,98.83947588496999,-14.570967167656546,45.09572076358671,-0.0022092043640114817,,,
54,1642611167.9608572,99.25530913009578,-0.015665749327233587,98.81949442338748,-14.569170676851025,45.09919654346003,-0.0022092506727664153,,,
55,1642611167.9640963,99.23907202672176,-0.006665703018478645,98.79738573888324,-14.56966647810252,45.10067547152847,-0.002209296981521349,,,
56,1642611167.9681559,99.21872246399913,0.0027093432902762825,98.78398352461319,-14.56887760278746,45.1000743460616,-0.0022093432902762825,,,
57,1642611167.9734004,99.19243674338267,-0.00941561040096878,98.7639535557227,-14.565242275785781,45.10216339960402,-0.002209389599031216,,,
58,1642611167.9759843,99.17949084751548,-0.021790564092213843,98.74782901667905,-14.561355058943377,45.10699809997601,-0.0022094359077861497,,,
59,1642611167.9792254,99.16325293383966,-0.02129051778345891,98.72837167064401,-14.49826578327409,45.11172185443285,-0.0022094822165410837,,,
60,1642611167.9832852,99.1429131373065,-0.012915471474703982,98.70608992338497,-14.472617438048882,45.114587426635524,-0.0022095285252960173,,,
61,1642611167.9873629,99.12248375393165,8.457483405096286e-05,98.69004213650919,-14.47280987274863,45.11456866190874,-0.002209574834050951,,,
62,1642611167.9909818,99.1043525716685,-0.0020403788571940916,98.66962536226906,-14.470122588221168,45.11502136337981,-0.0022096211428058845,,,
63,1642611167.9944,99.08722715101452,-0.016665332548439184,98.65358709647715,-14.466583914994581,45.118718922063024,-0.002209667451560818,,,
64,1642611167.9984593,99.0668897434638,-0.01879028623968424,98.63168979369405,-14.463896649027038,45.12288794694409,-0.0022097137603157516,,,
65,1642611168.0017035,99.0506363014021,-0.012665239930929315,98.61400438039132,-14.46343805177646,45.125697999953566,-0.0022097600690706852,,,
66,1642611168.0065193,99.026450903436,-0.0025401936221743577,98.5939125131385,-14.464331684164222,45.126261595966874,-0.002209806377825619,,,
67,1642611168.0100548,99.00867468449825,0.0008348526865805373,98.57793613439182,-14.449436641236927,45.126076366131734,-0.0022098526865805524,,,
68,1642611168.013268,98.99251917147485,-0.0140401010046645,98.55610074321434,-14.416577708302977,45.129191461329036,-0.002209898995335486,,,
69,1642611168.0173004,98.97224476383481,-0.020415054695909585,98.53845797643523,-14.413648829833317,45.13372097566905,-0.0022099453040904196,,,
70,1642611168.0208638,98.95432829150063,-0.016540008387154637,98.51831323136321,-14.412168018222172,45.137390728520046,-0.002209991612845353,,,
71,1642611168.024513,98.93598027025435,-0.007664962078399708,98.5020945390609,-14.413133933923875,45.139091363476304,-0.0022100379216002867,,,
72,1642611168.0286212,98.91532466107529,0.001585084230355234,98.48044216107671,-14.412377169629949,45.13873967880739,-0.0022100842303552208,,,
73,1642611168.0327148,98.89474217546189,-0.008789869460889856,98.46283043028787,-14.409223629565576,45.14068989840577,-0.0022101305391101543,,,
74,1642611168.037371,98.87141972194836,-0.018539823152134902,98.44271910859,-14.406394663370179,45.14480335272072,-0.002210176847865088,,,
75,1642611168.0403066,98.85685214918115,-0.01603977684337997,98.42669260068901,-14.397186338758356,45.14836211855823,-0.0022102231566200215,,,
76,1642611168.0438082,98.83947588496999,-0.008914730534625041,98.40075289014688,-14.376443396214729,45.150340041243005,-0.002210269465374955,,,
77,1642611168.0478349,98.81949442338748,0.002460315774129889,98.38802026435916,-14.37693400850597,45.14979416783018,-0.0022103157741298887,,,
78,1642611168.0522902,98.79738573888324,-0.003914637917115169,98.36783824510914,-14.374534377518257,45.15066271356007,-0.0022103620828848223,,,
79,1642611168.054991,98.78398352461319,-0.018039591608360234,98.34401166871724,-14.371511856527436,45.154665180861535,-0.002210408391639756,,,
80,1642611168.0590274,98.7639535557227,-0.0192895452996053,98.33196441583476,-14.369610563403318,45.158944976989844,-0.0022104547003946894,,,
81,1642611168.0622768,98.74782901667905,-0.012789498990850391,98.30976694572027,-14.369602893234294,45.16178259951614,-0.002210501009149623,,,
82,1642611168.0661979,98.72837167064401,-0.000789452682095446,98.29357994480102,-14.370442375269517,45.161957756394116,-0.0022105473179045566,,,
83,1642611168.0706694,98.70608992338497,0.0009605936266595168,98.27344098562882,-14.368840101487653,45.16174462825551,-0.00221059362665949,,,
84,1642611168.0738842,98.69004213650919,-0.013414360064585577,98.25326494694518,-14.387421146292748,45.16472088950877,-0.002210639935414424,,,
85,1642611168.0779743,98.66962536226906,-0.017664313755830646,98.23173872232456,-14.432520704559764,45.168640093432316,-0.002210686244169358,,,
86,1642611168.0811872,98.65358709647715,-0.013414267447075709,98.21479690933592,-14.432137511555224,45.17161633413641,-0.0022107325529242914,,,
87,1642611168.085574,98.63168979369405,-0.002289221138320779,98.19878480095267,-14.433331563931324,45.17212424656319,-0.002210778861679225,,,
88,1642611168.0891168,98.61400438039132,0.004460825170434159,98.17873246538535,-14.432773141033364,45.171134517567666,-0.0022108251704341586,,,
89,1642611168.0931418,98.5939125131385,-0.007539128520810916,98.15725640804075,-14.430261958901049,45.17280723367129,-0.002210871479189092,,,
90,1642611168.0963423,98.57793613439182,-0.015789082212055962,98.14052767715756,-14.428076247456353,45.17631037756977,-0.0022109177879440257,,,
91,1642611168.1007125,98.55610074321434,-0.014664035903301042,98.12383584876191,-14.427342603919286,45.179563906002386,-0.0022109640966989593,,,
92,1642611168.1042364,98.53845797643523,-0.007413989594546102,98.10377518037484,-14.428794795791134,45.18120885737211,-0.002211010405453893,,,
93,1642611168.10826,98.51831323136321,0.004836056714208827,98.0783458971355,-14.429469691087977,45.180135875273244,-0.0022110567142088265,,,
94,1642611168.1114993,98.5020945390609,-0.0037888969770362452,98.06568853211756,-14.427359091847002,45.180976522699666,-0.00221110302296376,,,
95,1642611168.115824,98.48044216107671,-0.015788850668281295,98.0456222100911,-14.424973107350684,45.184479615225236,-0.0022111493317186937,,,
96,1642611168.1193416,98.46283043028787,-0.014163804359526373,98.02799022564214,-14.423713746092744,45.18762215664436,-0.0022111956404736273,,,
97,1642611168.1233585,98.44271910859,-0.007413758050771433,98.01043918738158,-14.424432227531046,45.18926705664118,-0.0022112419492285613,,,
