,T_cal,T_run,Tin,Tout,V,baseline,t,t_start,x,x_run
0,26.24203957011841,-0.3335486753725804,26.478485107421875,26.234330655893274,0.001000750000000009,-0.002125749999999996,1622817601.6302085,1622817627.0,99.9530712890625,99.66143089599534
1,26.24171142972211,-0.2793511479983752,,,0.00200070903602914,-0.0021257090360291262,1622817601.6315048,,99.9530712890625,99.6466159253312
2,26.241547308097317,-0.2792512700954601,,,0.0010006680720582688,-0.002125668072058256,1622817601.6338704,,99.9530712890625,99.62728068767116
3,26.241506202230802,-0.2793009718078328,,,0.00025062710808737045,-0.002125627108087386,1622817601.637619,,99.9530712890625,99.60329064843782
4,26.24132159253656,-0.2792509401594426,,,0.0011255861441165152,-0.002125586144116516,1622817601.6411157,,99.9530712890625,99.5857006625233
5,26.241116488054296,-0.2794003507219945,,,0.001250545180145631,-0.0021255451801456457,1622817601.645778,,99.9530712890625,99.56757992881766
6,26.241095903850148,-0.2795248218161198,,,0.00012550421617477407,-0.002125504216174776,1622817601.6487074,,99.9530712890625,99.549966035345
7,26.241013821844742,-0.2798238038238604,,,0.0005004632522039179,-0.0021254632522039055,1622817601.6542494,,99.9530712890625,99.51153941711812
8,26.240829239024844,-0.28009784636314994,,,0.0011254222882330347,-0.0021254222882330356,1622817601.656622,,99.9530712890625,99.49396855725013
9,26.240726668949993,-0.2803718807325253,,,0.0006253813242621644,-0.0021253813242621657,1622817601.6604207,,99.9530712890625,99.4726956120014
10,26.240972631206187,-0.28064590693140395,,,-0.001499659639708694,-0.0021253403602912954,1622817601.66395,,99.9530712890625,99.4551235567555
11,26.24107508963466,-0.2811443066388321,,,-0.0006247006036795492,-0.0021252993963204255,1622817601.6688209,,99.9530712890625,99.43581939892105
12,26.241034044235406,-0.28134352260450285,,,0.00025025843234954,-0.0021252584323495556,1622817601.6723986,,99.9530712890625,99.41556372027195
13,26.241034008567972,-0.2813183487210402,,,2.1746837869721092e-07,-0.0021252174683786852,1622817601.675965,,99.9530712890625,99.39778127851426
14,26.24099297660589,-0.28116851017951194,,,0.0002501765044077998,-0.0021251765044078153,1622817601.6846755,,99.9530712890625,99.37941788309332
15,26.240828942322704,-0.2810685260628641,,,0.0010001355404369579,-0.002125135540436945,1622817601.6859634,,99.9530712890625,99.36187690767302
16,26.240951935850713,-0.28146715972820996,,,-0.0007499054235339414,-0.002125094576466075,1622817601.6871717,,99.9530712890625,99.31153834859408
17,26.241156942123773,-0.28262825008723885,,,-0.0012499463875048117,-0.002125053612495205,1622817601.6915417,,99.9530712890625,99.299639556899
18,26.24144396114188,-0.28338043579949035,,,-0.0017499873514756825,-0.002125012648524335,1622817601.6950388,,99.9530712890625,99.2790069639226
19,26.24136195975949,-0.28375572371645785,,,0.0004999716845534774,-0.002124971684553465,1622817601.6988719,,99.94364684071468,99.26148411080028
20,26.24132096810892,-0.28430627445870527,,,0.0002499307205825795,-0.002124930720582595,1622817601.702362,,99.92984763093634,99.2427769594266
21,26.241402992216624,-0.2845313136523071,,,-0.0005001102433882638,-0.0021248897566117247,1622817601.7060037,,99.91544984897348,99.22524934530631
22,26.241300509483377,-0.28488153823378204,,,0.0006248487926408535,-0.002124848792640855,1622817601.7097476,,99.90064767729855,99.20683856605785
23,26.24121853497533,-0.2851315997352646,,,0.0004998078286699969,-0.0021248078286699845,1622817601.7133446,,99.88642616777429,99.18937284491149
24,26.24109556417264,-0.28525645943706024,,,0.0007497668646990995,-0.0021247668646991145,1622817601.7231977,,99.84746995884544,99.14076424562731
25,26.241075107621608,-0.2853312334970217,,,0.00012472590072824287,-0.0021247259007282446,1622817601.7244554,,99.84249756786376,99.13459637272418
26,26.241116162309005,-0.28553119294478363,,,-0.0002503150632426417,-0.0021246849367573743,1622817601.7298298,,99.82124872662985,99.10426405449508
