Time,Conductivity_out (microS),Conductivity_out @25*C (microS),Temperature_out,Conductivity_in (microS),Conductivity_in @25*C (microS),Temperature_in
13:22:51,75.53,75.17,25.25,77.83,77.83,25.00
13:22:52,75.52,75.88,24.75,78.20,77.83,25.25
13:22:53,74.79,75.15,24.75,78.62,79.00,24.75
13:22:54,74.05,73.70,25.25,79.06,79.44,24.75
13:22:55,74.05,73.35,25.50,78.59,78.59,25.00
13:22:56,74.05,73.70,25.25,78.61,78.61,25.00
13:22:57,74.78,74.08,25.50,78.63,78.63,25.00
13:22:58,74.78,75.50,24.50,78.60,78.60,25.00
13:22:59,75.54,75.18,25.25,78.60,78.60,25.00
13:23:00,74.78,74.43,25.25,79.04,79.04,25.00
13:23:01,74.80,74.45,25.25,77.81,77.81,25.00
13:23:02,75.52,75.16,25.25,78.18,78.18,25.00
13:23:03,74.79,75.51,24.50,78.15,78.90,24.50
13:23:04,74.79,74.09,25.50,77.80,77.80,25.00
13:23:05,75.53,74.82,25.50,79.46,79.84,24.75
13:23:06,74.79,74.44,25.25,79.47,79.47,25.00
13:23:07,74.78,74.43,25.25,78.16,78.91,24.50
13:23:08,74.78,74.08,25.50,77.81,78.18,24.75
13:23:09,75.52,75.52,25.00,77.78,77.78,25.00
13:23:10,75.53,75.17,25.25,77.80,77.80,25.00
13:23:11,74.05,73.70,25.25,77.76,78.13,24.75
13:23:12,74.05,73.70,25.25,77.33,77.33,25.00
13:23:13,74.79,74.44,25.25,77.77,78.14,24.75
13:23:14,74.79,74.09,25.50,78.59,78.97,24.75
13:23:15,74.03,74.03,25.00,77.80,77.80,25.00
13:23:16,74.79,74.44,25.25,77.35,77.72,24.75
13:23:17,74.05,73.70,25.25,77.76,77.76,25.00
13:23:18,74.05,73.70,25.25,77.31,77.68,24.75
13:23:19,75.51,75.15,25.25,78.17,78.17,25.00
13:23:19,74.05,74.05,25.00,77.76,78.51,24.50
13:23:20,74.80,74.45,25.25,76.90,76.90,25.00
13:23:21,75.52,75.16,25.25,77.35,77.72,24.75
13:23:22,75.53,74.82,25.50,76.04,75.68,25.25
13:23:23,76.16,75.80,25.25,77.74,78.11,24.75
13:23:24,71.95,71.61,25.25,77.74,77.74,25.00
13:23:25,74.78,74.78,25.00,76.90,77.27,24.75
13:23:26,75.54,75.18,25.25,76.86,76.50,25.25
13:23:27,74.06,73.36,25.50,76.87,76.87,25.00
13:23:28,75.51,75.51,25.00,76.42,77.15,24.50
13:23:29,74.78,74.78,25.00,76.85,77.22,24.75
13:23:30,74.79,74.09,25.50,77.29,78.03,24.50
13:23:31,74.79,74.79,25.00,76.39,76.39,25.00
13:23:32,74.05,73.70,25.25,76.42,76.78,24.75
13:23:33,74.80,74.10,25.50,76.42,76.78,24.75
13:23:34,75.53,75.17,25.25,77.27,77.27,25.00
13:23:35,74.79,74.79,25.00,77.25,77.25,25.00
13:23:36,76.18,75.82,25.25,77.25,77.62,24.75
13:23:37,75.53,75.17,25.25,76.81,76.81,25.00
13:23:38,76.16,75.44,25.50,76.84,76.84,25.00
13:23:39,75.52,74.81,25.50,77.70,77.33,25.25
13:23:40,75.52,75.52,25.00,77.25,77.25,25.00
13:23:41,74.78,74.43,25.25,77.24,77.24,25.00
13:23:42,75.52,74.81,25.50,76.83,76.83,25.00
13:23:43,75.51,75.15,25.25,76.37,77.10,24.50
13:23:44,75.52,75.88,24.75,76.80,76.80,25.00
13:23:45,75.52,75.16,25.25,77.27,77.64,24.75
13:23:46,76.18,75.82,25.25,76.37,76.73,24.75
13:23:47,76.17,75.45,25.50,76.38,76.38,25.00
13:23:48,76.93,76.57,25.25,76.82,77.19,24.75
13:23:49,76.16,75.44,25.50,76.36,76.72,24.75
13:23:50,76.16,75.44,25.50,76.78,77.15,24.75
13:23:51,75.52,75.16,25.25,76.35,76.35,25.00
13:23:52,76.17,75.81,25.25,76.79,76.79,25.00
13:23:53,75.53,75.53,25.00,76.82,76.82,25.00
13:23:54,76.16,76.52,24.75,76.77,77.14,24.75
13:23:55,75.53,75.17,25.25,76.35,76.71,24.75
13:23:56,75.53,75.53,25.00,75.92,75.56,25.25
13:23:57,75.52,75.52,25.00,75.91,75.91,25.00
13:23:58,75.52,75.16,25.25,76.38,76.74,24.75
13:23:59,76.17,75.81,25.25,76.34,76.34,25.00
13:24:00,75.53,75.53,25.00,75.51,76.60,24.25
13:24:01,76.17,75.81,25.25,75.89,75.53,25.25
13:24:02,75.53,75.17,25.25,76.33,76.69,24.75
13:24:03,75.53,75.53,25.00,76.34,76.34,25.00
13:24:03,76.18,76.18,25.00,75.53,76.62,24.25
13:24:04,76.17,76.17,25.00,75.90,76.26,24.75
13:24:05,76.18,76.91,24.50,76.35,76.35,25.00
13:24:06,76.92,76.56,25.25,75.93,76.66,24.50
13:24:07,76.16,76.16,25.00,75.87,76.23,24.75
13:24:08,76.18,75.82,25.25,75.52,75.88,24.75
13:24:09,76.16,76.16,25.00,75.49,75.49,25.00
13:24:10,75.52,75.16,25.25,75.89,76.25,24.75
13:24:11,75.53,75.89,24.75,76.32,76.32,25.00
13:24:12,75.53,75.89,24.75,75.07,75.07,25.00
13:24:13,76.92,77.29,24.75,75.08,75.80,24.50
13:24:14,76.17,75.45,25.50,75.04,76.49,24.00
13:24:15,74.78,74.78,25.00,76.37,77.10,24.50
13:24:16,76.18,75.46,25.50,75.53,75.53,25.00
13:24:17,75.52,75.52,25.00,75.49,76.21,24.50
13:24:18,75.53,75.53,25.00,75.51,75.87,24.75
13:24:19,75.52,75.16,25.25,74.63,74.63,25.00
13:24:20,76.16,76.16,25.00,74.63,74.99,24.75
13:24:21,75.52,75.52,25.00,75.05,75.41,24.75
13:24:22,75.52,75.16,25.25,75.08,75.44,24.75
13:24:23,75.53,75.17,25.25,75.47,75.83,24.75
13:24:24,74.78,75.14,24.75,75.08,75.80,24.50
13:24:25,75.51,75.15,25.25,74.64,75.00,24.75
13:24:26,76.16,75.44,25.50,75.04,76.12,24.25
13:24:27,74.78,74.78,25.00,75.11,75.11,25.00
13:24:28,76.16,76.52,24.75,75.08,75.44,24.75
13:24:29,76.17,76.53,24.75,74.18,74.53,24.75
13:24:30,76.16,75.80,25.25,74.60,74.60,25.00
13:24:31,76.17,75.81,25.25,74.16,74.87,24.50
13:24:32,75.53,75.17,25.25,74.63,75.71,24.25
13:24:33,75.52,75.52,25.00,74.17,74.52,24.75
13:24:34,76.17,75.45,25.50,75.08,75.44,24.75
13:24:35,74.78,74.78,25.00,74.63,74.63,25.00
13:24:36,74.77,74.77,25.00,74.63,75.35,24.50
13:24:37,74.78,74.08,25.50,74.62,75.34,24.50
13:24:38,74.76,74.41,25.25,73.73,74.08,24.75
13:24:39,74.78,75.50,24.50,73.78,73.78,25.00
13:24:40,76.16,75.80,25.25,74.21,74.56,24.75
13:24:41,76.16,75.80,25.25,74.65,76.47,23.75
13:24:42,74.77,74.77,25.00,74.20,74.55,24.75
13:24:43,74.76,74.76,25.00,74.63,74.63,25.00
13:24:44,75.51,74.80,25.50,74.17,74.17,25.00
13:24:45,74.78,74.43,25.25,74.20,75.27,24.25
13:24:46,76.16,75.44,25.50,74.19,74.90,24.50
13:24:46,74.78,74.43,25.25,73.75,73.75,25.00
13:24:47,74.77,74.07,25.50,74.18,73.83,25.25
13:24:48,74.78,74.43,25.25,74.20,74.20,25.00
13:24:49,74.77,74.42,25.25,74.20,74.55,24.75
13:24:50,74.03,73.33,25.50,74.63,74.63,25.00
13:24:51,74.78,74.08,25.50,73.75,73.75,25.00
13:24:52,74.77,74.07,25.50,75.08,75.08,25.00
13:24:53,74.03,73.68,25.25,74.15,75.22,24.25
13:24:54,74.78,74.43,25.25,73.75,74.10,24.75
13:24:55,75.51,75.51,25.00,74.59,74.95,24.75
13:24:56,74.04,73.69,25.25,75.05,75.77,24.50
13:24:57,74.78,74.08,25.50,74.19,74.54,24.75
13:24:58,75.51,74.80,25.50,74.19,74.90,24.50
13:24:59,75.52,74.81,25.50,73.72,74.43,24.50
13:25:00,74.77,75.13,24.75,74.64,74.64,25.00
13:25:01,74.02,73.67,25.25,73.30,73.65,24.75
13:25:02,75.52,75.16,25.25,74.20,74.55,24.75
13:25:03,74.76,74.06,25.50,74.62,74.27,25.25
13:25:04,74.77,74.77,25.00,74.18,74.89,24.50
13:25:05,74.77,74.77,25.00,74.18,73.83,25.25
13:25:06,74.76,74.41,25.25,74.16,74.51,24.75
13:25:07,75.50,75.14,25.25,74.13,74.13,25.00
13:25:08,75.51,75.51,25.00,74.13,74.84,24.50
13:25:09,75.50,75.14,25.25,74.17,74.88,24.50
13:25:10,75.50,75.14,25.25,74.14,74.85,24.50
13:25:11,74.76,74.06,25.50,74.59,74.59,25.00
13:25:12,75.50,75.14,25.25,74.17,74.17,25.00
13:25:13,74.02,73.32,25.50,74.63,74.28,25.25
13:25:14,74.03,73.68,25.25,73.30,72.95,25.25
13:25:15,74.77,74.77,25.00,74.17,74.52,24.75
13:25:16,74.03,74.03,25.00,73.73,73.73,25.00
13:25:17,74.03,73.68,25.25,74.15,74.86,24.50
13:25:18,74.03,74.03,25.00,73.28,73.28,25.00
13:25:19,74.78,74.43,25.25,74.20,74.20,25.00
13:25:20,74.76,74.76,25.00,74.16,74.16,25.00
13:25:21,74.03,74.03,25.00,74.17,74.52,24.75
13:25:22,74.03,73.33,25.50,73.72,74.07,24.75
13:25:23,74.76,74.41,25.25,73.69,74.04,24.75
13:25:24,74.03,74.03,25.00,73.68,74.39,24.50
13:25:25,74.79,75.15,24.75,73.25,73.60,24.75
13:25:26,74.78,74.08,25.50,73.69,74.04,24.75
13:25:27,74.04,73.34,25.50,73.72,74.07,24.75
13:25:28,75.53,75.17,25.25,73.25,73.25,25.00
13:25:29,74.78,74.78,25.00,73.25,73.25,25.00
13:25:30,74.77,74.42,25.25,73.23,73.93,24.50
13:25:31,74.03,74.38,24.75,73.71,73.36,25.25
13:25:31,74.77,74.77,25.00,73.26,73.61,24.75
13:25:32,74.78,74.43,25.25,72.86,72.86,25.00
13:25:33,75.52,74.46,25.75,72.84,73.19,24.75
13:25:34,74.77,75.13,24.75,72.86,72.86,25.00
13:25:35,75.51,74.80,25.50,72.88,72.88,25.00
13:25:36,74.76,74.41,25.25,73.23,73.23,25.00
13:25:37,74.03,72.99,25.75,72.85,72.85,25.00
13:25:38,75.51,75.51,25.00,73.23,73.23,25.00
13:25:39,75.52,75.52,25.00,73.22,73.57,24.75
13:25:40,74.02,73.67,25.25,72.85,73.55,24.50
13:25:41,74.03,73.33,25.50,72.86,73.91,24.25
13:25:42,74.77,74.77,25.00,72.40,72.75,24.75
13:25:43,74.76,74.41,25.25,71.95,72.29,24.75
13:25:44,74.76,74.76,25.00,72.82,72.82,25.00
13:25:45,74.76,74.06,25.50,73.21,73.56,24.75
13:25:46,74.03,73.33,25.50,72.39,72.39,25.00
13:25:47,74.77,74.42,25.25,72.37,72.37,25.00
13:25:48,74.76,74.41,25.25,71.52,71.86,24.75
13:25:49,74.03,74.03,25.00,72.37,72.72,24.75
13:25:50,73.29,72.94,25.25,73.21,73.56,24.75
13:25:51,74.03,74.38,24.75,72.38,72.38,25.00
13:25:52,74.78,74.43,25.25,71.95,71.95,25.00
13:25:53,74.77,74.42,25.25,71.47,71.47,25.00
13:25:54,74.76,75.12,24.75,71.95,72.64,24.50
13:25:55,75.52,75.52,25.00,72.79,72.79,25.00
13:25:56,73.30,73.30,25.00,72.37,73.06,24.50
13:25:57,75.51,75.15,25.25,71.94,72.28,24.75
13:25:58,74.77,74.07,25.50,71.95,71.95,25.00
13:25:59,74.76,74.41,25.25,72.80,73.50,24.50
13:26:00,74.77,74.42,25.25,71.92,72.96,24.25
13:26:01,74.02,74.02,25.00,71.49,72.52,24.25
13:26:02,74.03,74.03,25.00,71.04,71.38,24.75
13:26:03,74.02,74.73,24.50,71.91,72.25,24.75
13:26:04,74.03,73.68,25.25,71.47,71.47,25.00
13:26:05,74.02,73.32,25.50,71.46,71.46,25.00
13:26:06,73.28,72.93,25.25,71.47,71.13,25.25
13:26:07,74.76,74.06,25.50,71.91,72.60,24.50
13:26:08,74.03,74.03,25.00,71.92,71.92,25.00
13:26:09,74.01,73.31,25.50,71.91,72.25,24.75
13:26:10,74.03,74.38,24.75,71.89,72.23,24.75
13:26:11,73.28,72.59,25.50,72.37,73.06,24.50
13:26:12,74.77,74.77,25.00,72.33,72.68,24.75
13:26:13,73.28,73.28,25.00,71.91,72.25,24.75
13:26:14,74.77,74.42,25.25,71.92,71.92,25.00
13:26:14,74.02,73.32,25.50,71.95,72.29,24.75
13:26:15,74.76,75.12,24.75,71.91,72.25,24.75
13:26:16,74.76,74.41,25.25,71.50,71.50,25.00
13:26:17,75.49,75.13,25.25,72.76,72.42,25.25
13:26:18,74.00,73.65,25.25,71.49,71.49,25.00
13:26:19,73.28,73.28,25.00,71.46,71.12,25.25
13:26:20,74.02,74.02,25.00,72.33,72.68,24.75
13:26:21,74.00,73.30,25.50,71.04,71.38,24.75
13:26:22,73.28,72.93,25.25,72.36,72.02,25.25
13:26:23,74.74,74.39,25.25,71.51,71.85,24.75
13:26:24,75.48,75.48,25.00,71.46,71.46,25.00
13:26:25,74.75,74.40,25.25,71.91,72.25,24.75
13:26:26,73.27,73.62,24.75,71.93,72.27,24.75
13:26:27,74.74,74.74,25.00,71.49,71.15,25.25
13:26:28,73.28,72.93,25.25,70.67,70.67,25.00
13:26:29,74.01,73.66,25.25,72.76,72.76,25.00
13:26:30,74.02,74.02,25.00,71.91,71.91,25.00
13:26:31,73.27,73.27,25.00,72.37,72.72,24.75
13:26:32,73.28,72.93,25.25,72.75,73.10,24.75
13:26:33,71.89,71.89,25.00,71.88,71.54,25.25
13:26:34,72.53,71.85,25.50,73.14,73.84,24.50
13:26:35,74.01,73.31,25.50,72.33,72.33,25.00
13:26:36,71.90,72.24,24.75,70.67,70.67,25.00
13:26:37,74.76,74.06,25.50,71.07,70.73,25.25
13:26:38,74.01,74.72,24.50,71.93,71.93,25.00
13:26:39,74.01,73.66,25.25,71.94,72.28,24.75
13:26:40,74.01,74.36,24.75,71.47,71.81,24.75
13:26:41,73.28,72.59,25.50,71.44,71.78,24.75
13:26:42,72.53,71.85,25.50,71.05,71.05,25.00
13:26:43,75.48,75.12,25.25,71.04,71.04,25.00
13:26:44,72.53,71.85,25.50,71.93,71.93,25.00
13:26:45,73.99,73.99,25.00,70.25,70.25,25.00
13:26:46,74.01,73.66,25.25,70.66,71.00,24.75
13:26:47,73.28,73.63,24.75,71.49,71.83,24.75
13:26:48,74.00,74.00,25.00,71.94,72.28,24.75
13:26:49,74.00,73.65,25.25,71.49,71.83,24.75
13:26:50,75.46,74.75,25.50,72.76,72.76,25.00
13:26:51,73.28,72.93,25.25,70.69,70.36,25.25
13:26:52,74.75,74.05,25.50,71.91,71.91,25.00
13:26:53,71.89,71.89,25.00,71.46,72.15,24.50
13:26:54,71.89,71.21,25.50,71.46,72.15,24.50
13:26:55,71.88,71.54,25.25,70.64,70.98,24.75
13:26:56,73.27,72.92,25.25,71.47,72.16,24.50
13:26:57,72.54,72.54,25.00,71.92,71.92,25.00
13:26:58,73.26,73.26,25.00,71.01,71.35,24.75
13:26:58,73.26,72.91,25.25,71.07,71.07,25.00
13:26:59,74.00,73.30,25.50,71.92,72.26,24.75
13:27:00,74.00,73.65,25.25,72.35,72.01,25.25
13:27:01,73.26,72.91,25.25,71.88,71.88,25.00
13:27:02,71.88,71.20,25.50,71.92,71.92,25.00
13:27:03,72.53,72.19,25.25,71.91,72.60,24.50
13:27:04,72.53,72.19,25.25,72.80,72.80,25.00
13:27:05,71.87,71.87,25.00,72.35,72.70,24.75
13:27:06,71.87,71.87,25.00,71.47,71.13,25.25
13:27:07,73.26,72.91,25.25,71.92,71.92,25.00
13:27:08,72.52,71.84,25.50,71.93,72.27,24.75
13:27:09,72.52,72.18,25.25,71.93,72.62,24.50
13:27:10,72.52,72.18,25.25,71.93,72.27,24.75
13:27:11,72.51,72.17,25.25,71.91,72.25,24.75
13:27:12,73.26,72.57,25.50,71.93,72.27,24.75
13:27:13,71.87,71.19,25.50,72.36,72.71,24.75
13:27:14,71.87,71.53,25.25,71.94,71.60,25.25
13:27:15,72.52,71.84,25.50,71.93,71.59,25.25
13:27:16,72.51,71.83,25.50,72.39,72.05,25.25
13:27:17,73.24,73.59,24.75,71.47,71.81,24.75
13:27:18,73.26,73.26,25.00,72.37,73.06,24.50
13:27:19,71.86,71.18,25.50,72.82,73.52,24.50
13:27:20,73.26,72.91,25.25,72.38,72.38,25.00
13:27:21,72.52,72.18,25.25,72.82,72.48,25.25
13:27:22,72.52,72.87,24.75,72.34,72.34,25.00
13:27:23,72.52,72.52,25.00,72.35,72.01,25.25
13:27:24,71.87,71.19,25.50,72.37,72.37,25.00
13:27:25,72.52,72.18,25.25,72.35,73.04,24.50
13:27:26,72.52,71.84,25.50,71.89,71.89,25.00
13:27:27,71.87,71.53,25.25,72.36,72.71,24.75
13:27:28,72.52,72.18,25.25,71.93,72.97,24.25
13:27:29,74.00,73.65,25.25,71.92,71.92,25.00
13:27:30,72.51,72.86,24.75,71.91,71.91,25.00
13:27:31,72.51,72.86,24.75,71.91,72.25,24.75
13:27:32,72.52,72.18,25.25,71.89,72.23,24.75
13:27:33,71.87,71.87,25.00,71.48,71.82,24.75
13:27:34,72.51,71.83,25.50,72.78,73.13,24.75
13:27:35,71.86,71.18,25.50,72.35,72.01,25.25
13:27:36,71.86,71.52,25.25,72.85,73.90,24.25
13:27:37,71.85,71.17,25.50,71.95,71.95,25.00
13:27:38,72.51,72.17,25.25,72.37,72.37,25.00
13:27:39,71.86,71.52,25.25,71.91,72.95,24.25
13:27:40,72.51,72.17,25.25,73.15,73.50,24.75
13:27:41,71.14,70.80,25.25,72.37,72.37,25.00
13:27:42,72.51,72.51,25.00,72.37,72.72,24.75
13:27:43,72.51,72.17,25.25,71.47,71.81,24.75
13:27:43,71.87,71.19,25.50,72.37,72.72,24.75
13:27:44,72.51,72.17,25.25,71.49,71.49,25.00
13:27:45,72.52,72.18,25.25,71.89,71.89,25.00
13:27:47,72.52,72.18,25.25,72.81,72.81,25.00
13:27:47,71.87,72.21,24.75,71.92,71.58,25.25
13:27:48,72.52,71.84,25.50,71.90,72.24,24.75
13:27:49,72.52,72.18,25.25,71.89,71.89,25.00
13:27:50,71.87,71.19,25.50,71.94,72.63,24.50
13:27:51,72.51,72.51,25.00,72.79,72.79,25.00
13:27:52,72.52,71.84,25.50,71.92,72.61,24.50
13:27:53,71.86,71.18,25.50,72.78,73.13,24.75
13:27:55,71.86,71.52,25.25,72.33,71.99,25.25
13:27:55,71.12,70.78,25.25,71.48,71.14,25.25
13:27:56,72.52,72.18,25.25,71.89,72.23,24.75
13:27:57,71.13,71.47,24.75,71.90,72.24,24.75
13:27:58,71.13,71.13,25.00,72.34,72.00,25.25
13:27:59,71.12,71.12,25.00,71.90,71.90,25.00
13:28:00,72.50,72.50,25.00,72.78,72.78,25.00
13:28:01,71.86,71.86,25.00,73.14,73.49,24.75
13:28:02,71.13,71.13,25.00,72.73,73.43,24.50
13:28:03,71.86,71.52,25.25,72.33,72.33,25.00
13:28:04,72.50,71.82,25.50,73.14,73.14,25.00
13:28:05,70.39,70.39,25.00,72.75,73.10,24.75
13:28:06,71.14,71.14,25.00,72.76,73.11,24.75
13:28:07,71.86,71.52,25.25,73.14,73.49,24.75
13:28:08,71.14,70.47,25.50,71.93,72.62,24.50
13:28:09,73.25,73.60,24.75,73.12,74.54,24.00
13:28:10,71.14,70.80,25.25,71.49,72.18,24.50
13:28:11,72.52,72.52,25.00,72.35,73.40,24.25
13:28:12,73.97,73.97,25.00,72.36,72.71,24.75
13:28:13,73.99,73.64,25.25,72.33,72.68,24.75
13:28:14,71.13,70.79,25.25,71.46,71.80,24.75
13:28:15,69.66,69.66,25.00,72.76,72.76,25.00
13:28:16,70.40,70.07,25.25,72.37,72.72,24.75
13:28:17,73.98,73.28,25.50,72.76,72.76,25.00
13:28:18,70.40,70.07,25.25,71.48,71.82,24.75
13:28:19,73.24,73.24,25.00,72.76,73.11,24.75
13:28:20,71.12,70.78,25.25,72.33,73.02,24.50
13:28:21,71.13,71.13,25.00,72.76,73.46,24.50
13:28:22,71.85,71.51,25.25,71.47,72.16,24.50
13:28:23,72.51,72.17,25.25,72.33,72.68,24.75
13:28:24,71.85,71.17,25.50,72.34,72.69,24.75
13:28:25,71.13,70.46,25.50,71.88,72.22,24.75
13:28:26,71.12,70.45,25.50,72.36,72.71,24.75
13:28:26,72.50,72.16,25.25,72.73,72.73,25.00
13:28:27,70.38,69.72,25.50,71.47,71.47,25.00
13:28:28,72.51,72.17,25.25,71.86,72.20,24.75
13:28:29,71.13,71.47,24.75,71.88,72.22,24.75
13:28:30,71.13,70.46,25.50,71.45,71.79,24.75
13:28:31,71.87,71.53,25.25,71.89,71.89,25.00
13:28:32,71.14,70.80,25.25,71.47,71.81,24.75
13:28:33,71.86,71.86,25.00,71.03,71.37,24.75
13:28:34,72.51,72.17,25.25,71.83,72.87,24.25
13:28:35,70.40,70.07,25.25,71.46,71.46,25.00
13:28:36,73.25,72.90,25.25,70.62,71.30,24.50
13:28:37,71.13,71.13,25.00,71.86,72.20,24.75
13:28:38,72.51,72.86,24.75,71.91,72.25,24.75
13:28:39,72.50,71.82,25.50,72.29,72.64,24.75
13:28:40,71.13,70.46,25.50,70.97,70.97,25.00
13:28:41,70.39,70.39,25.00,71.44,71.44,25.00
13:28:42,72.52,72.18,25.25,71.42,71.76,24.75
13:28:43,71.13,70.79,25.25,71.42,71.76,24.75
13:28:44,71.13,70.79,25.25,70.98,70.64,25.25
13:28:45,71.14,70.80,25.25,72.29,72.98,24.50
13:28:46,72.51,72.86,24.75,71.41,71.41,25.00
13:28:47,71.85,71.17,25.50,70.98,71.66,24.50
13:28:48,71.13,70.79,25.25,70.98,71.66,24.50
13:28:49,70.39,70.06,25.25,70.95,70.95,25.00
13:28:50,71.12,70.78,25.25,71.39,71.39,25.00
13:28:51,71.13,70.79,25.25,71.40,71.74,24.75
13:28:52,71.87,71.19,25.50,70.95,71.29,24.75
13:28:53,71.13,70.79,25.25,70.97,71.65,24.50
13:28:54,72.51,72.51,25.00,70.61,70.95,24.75
13:28:55,71.86,71.86,25.00,70.15,70.82,24.50
13:28:56,71.86,71.52,25.25,70.18,70.51,24.75
13:28:57,72.52,72.18,25.25,70.58,70.92,24.75
13:28:58,70.39,70.06,25.25,70.94,71.62,24.50
13:28:59,71.13,71.47,24.75,70.58,70.25,25.25
13:29:00,70.39,70.06,25.25,71.41,71.75,24.75
13:29:01,70.38,70.05,25.25,71.42,71.76,24.75
13:29:02,71.12,70.78,25.25,70.57,70.91,24.75
13:29:03,69.65,69.65,25.00,71.00,71.68,24.50
13:29:04,71.13,70.79,25.25,71.41,72.44,24.25
13:29:05,71.12,70.45,25.50,71.40,71.74,24.75
13:29:06,71.13,71.13,25.00,71.00,71.34,24.75
13:29:07,71.86,71.18,25.50,70.92,71.60,24.50
13:29:08,70.39,71.07,24.50,71.42,71.76,24.75
13:29:09,69.65,69.32,25.25,71.81,72.50,24.50
13:29:10,70.39,70.06,25.25,71.83,72.52,24.50
13:29:11,70.38,70.38,25.00,70.61,71.63,24.25
13:29:11,71.86,71.86,25.00,70.16,70.83,24.50
13:29:12,72.51,72.17,25.25,70.59,70.93,24.75
13:29:13,72.49,72.15,25.25,70.96,71.99,24.25
13:29:14,72.50,72.50,25.00,71.38,72.06,24.50
13:29:15,71.12,71.12,25.00,70.97,70.63,25.25
13:29:16,71.12,70.45,25.50,70.58,71.26,24.50
13:29:17,70.38,70.05,25.25,70.93,72.30,24.00
13:29:18,71.12,71.12,25.00,70.55,70.89,24.75
13:29:19,71.85,71.51,25.25,69.73,69.73,25.00
13:29:20,71.86,71.18,25.50,70.15,69.82,25.25
13:29:21,70.38,69.72,25.50,69.72,70.73,24.25
13:29:22,70.38,70.05,25.25,70.15,70.82,24.50
13:29:23,70.37,70.04,25.25,69.28,69.61,24.75
13:29:24,71.10,70.76,25.25,70.54,70.88,24.75
13:29:25,71.12,70.45,25.50,70.57,70.91,24.75
13:29:26,70.37,69.71,25.50,70.59,70.26,25.25
13:29:27,71.11,71.45,24.75,70.59,70.93,24.75
13:29:28,71.11,71.45,24.75,69.69,70.02,24.75
13:29:29,70.38,71.06,24.50,70.14,70.81,24.50
13:29:30,70.37,70.37,25.00,70.14,70.81,24.50
13:29:31,70.38,70.05,25.25,70.56,70.90,24.75
13:29:32,71.11,70.77,25.25,70.54,70.88,24.75
13:29:33,70.37,70.04,25.25,69.72,70.05,24.75
13:29:34,71.11,70.77,25.25,68.82,68.82,25.00
13:29:35,71.11,70.77,25.25,70.14,70.14,25.00
13:29:36,71.11,70.77,25.25,70.14,70.81,24.50
13:29:37,71.10,70.76,25.25,70.58,71.26,24.50
13:29:38,71.10,71.10,25.00,69.69,69.69,25.00
13:29:39,71.11,70.77,25.25,70.59,70.93,24.75
13:29:40,71.84,71.84,25.00,70.94,71.62,24.50
13:29:41,71.84,71.50,25.25,70.11,70.11,25.00
13:29:42,70.37,70.04,25.25,70.58,70.92,24.75
13:29:43,71.10,71.10,25.00,70.13,70.13,25.00
13:29:44,71.85,71.17,25.50,70.13,70.46,24.75
13:29:45,71.84,71.16,25.50,69.28,69.94,24.50
13:29:46,71.85,71.51,25.25,70.91,70.91,25.00
13:29:47,70.37,70.37,25.00,69.70,70.37,24.50
13:29:48,73.23,72.88,25.25,68.82,69.15,24.75
13:29:49,71.11,70.77,25.25,70.14,70.47,24.75
13:29:50,71.10,70.76,25.25,69.69,70.02,24.75
13:29:51,71.10,70.43,25.50,69.67,70.00,24.75
13:29:52,69.63,69.30,25.25,69.69,70.02,24.75
13:29:53,71.84,71.50,25.25,69.68,70.01,24.75
13:29:54,71.10,70.76,25.25,70.54,71.22,24.50
13:29:55,69.62,69.62,25.00,70.11,70.44,24.75
13:29:56,71.85,72.19,24.75,70.10,70.10,25.00
13:29:56,71.11,70.77,25.25,70.15,70.15,25.00
13:29:57,71.84,71.84,25.00,69.25,68.92,25.25
13:29:58,71.11,71.45,24.75,69.67,70.00,24.75
13:29:59,71.10,70.43,25.50,69.24,69.57,24.75
13:30:00,70.37,70.71,24.75,69.23,69.23,25.00
13:30:01,71.11,70.44,25.50,69.23,69.89,24.50
13:30:02,71.10,70.76,25.25,70.13,70.46,24.75
13:30:03,71.10,70.76,25.25,70.58,70.92,24.75
13:30:04,71.09,70.75,25.25,69.67,69.67,25.00
13:30:05,70.37,70.04,25.25,70.13,70.13,25.00
13:30:06,71.10,71.10,25.00,69.66,70.33,24.50
13:30:07,70.37,69.71,25.50,70.11,69.78,25.25
13:30:08,69.62,69.62,25.00,69.25,69.25,25.00
13:30:09,71.10,70.76,25.25,69.68,69.68,25.00
13:30:10,71.10,71.10,25.00,70.16,70.83,24.50
13:30:11,71.09,70.75,25.25,69.67,70.00,24.75
13:30:12,71.11,71.11,25.00,69.68,70.35,24.50
13:30:13,71.10,70.43,25.50,69.23,69.23,25.00
13:30:14,71.12,70.78,25.25,69.66,69.99,24.75
13:30:15,71.11,70.44,25.50,69.69,69.36,25.25
13:30:16,71.85,71.51,25.25,70.11,69.78,25.25
13:30:17,71.84,71.50,25.25,70.14,71.15,24.25
13:30:18,72.49,72.15,25.25,69.64,70.31,24.50
13:30:19,71.85,71.51,25.25,70.56,70.90,24.75
13:30:20,71.84,72.53,24.50,70.13,70.13,25.00
13:30:21,71.83,71.49,25.25,70.11,70.11,25.00
13:30:22,71.84,71.84,25.00,70.08,70.41,24.75
13:30:23,71.10,70.76,25.25,69.65,69.98,24.75
13:30:24,71.10,70.43,25.50,69.66,69.99,24.75
