Time,Conductivity (mS),Conductivity @25*C (microS),Temperature
13:47:42,0.00,0.00,26.25
13:47:43,0.00,0.00,25.75
13:47:44,0.00,0.00,26.00
13:47:45,0.00,0.00,25.50
13:47:46,0.00,0.00,26.00
13:47:47,0.00,0.00,26.00
13:47:48,0.00,0.00,26.25
13:47:49,0.00,0.00,26.25
13:47:50,0.00,0.00,26.00
13:47:51,0.00,0.00,25.75
13:47:52,0.00,0.00,25.75
13:47:53,0.00,0.00,26.00
13:47:54,0.00,0.00,26.00
13:47:55,0.00,0.00,26.25
13:47:56,0.00,0.00,26.25
13:47:57,0.00,0.00,26.00
13:47:58,0.00,0.00,26.00
13:47:59,0.00,0.00,26.00
13:48:00,0.00,0.00,26.00
13:48:01,0.00,0.00,25.50
13:48:02,0.00,0.00,25.75
13:48:03,0.00,0.00,25.50
13:48:04,0.00,0.00,26.00
13:48:05,0.00,0.00,26.00
13:48:06,0.00,0.00,25.75
13:48:07,0.00,0.00,26.25
13:48:08,0.00,0.00,26.00
13:48:09,0.00,0.00,26.00
13:48:10,0.00,0.00,26.00
13:48:10,0.00,0.00,25.75
13:48:11,0.00,0.00,26.00
13:48:12,0.00,0.00,26.25
13:48:13,0.00,0.00,25.75
13:48:14,0.00,0.00,26.00
13:48:15,0.00,0.00,26.00
13:48:16,0.00,0.00,25.25
13:48:17,0.00,0.00,26.25
13:48:18,0.00,0.00,25.75
13:48:19,0.00,0.00,26.00
13:48:20,0.00,0.00,25.75
13:48:21,0.00,0.00,26.25
13:48:22,0.00,0.00,26.00
13:48:23,0.00,0.00,26.00
13:48:24,0.00,0.00,25.75
13:48:25,0.00,0.00,25.50
13:48:26,0.00,0.00,25.50
13:48:27,0.00,0.00,25.75
13:48:28,0.00,0.00,26.00
13:48:29,0.00,0.00,25.75
13:48:30,0.00,0.00,26.25
13:48:31,0.00,0.00,26.00
13:48:32,0.00,0.00,25.75
13:48:33,0.00,0.00,26.00
13:48:34,0.00,0.00,26.00
13:48:35,0.00,0.00,26.00
13:48:36,0.00,0.00,26.00
13:48:37,0.00,0.00,26.00
13:48:38,0.00,0.00,26.25
13:48:39,0.00,0.00,26.00
13:48:40,0.00,0.00,26.00
13:48:41,0.00,0.00,26.00
13:48:42,0.00,0.00,25.50
13:48:43,0.00,0.00,26.00
13:48:44,0.00,0.00,26.00
13:48:45,0.00,0.00,26.00
13:48:46,0.00,0.00,25.50
13:48:47,0.00,0.00,26.00
13:48:48,0.00,0.00,26.25
13:48:49,0.00,0.00,26.00
13:48:50,0.00,0.00,25.75
13:48:51,0.00,0.00,25.75
13:48:52,0.00,0.00,26.50
13:48:53,0.00,0.00,26.25
13:48:54,0.00,0.00,26.25
13:48:55,14.13,13.87,26.00
13:48:56,36.32,35.64,26.00
13:48:56,50.42,49.25,26.25
13:48:57,71.61,70.27,26.00
13:48:58,85.95,84.35,26.00
13:48:59,107.40,104.91,26.25
13:49:00,119.50,117.27,26.00
13:49:01,139.20,137.24,25.75
13:49:02,156.60,153.68,26.00
13:49:03,177.20,173.90,26.00
13:49:04,188.60,185.95,25.75
13:49:05,208.30,204.42,26.00
13:49:06,218.70,215.63,25.75
13:49:07,236.50,232.09,26.00
13:49:08,247.00,242.39,26.00
13:49:09,261.70,258.02,25.75
13:49:10,276.30,271.15,26.00
13:49:11,293.30,286.50,26.25
13:49:12,306.00,300.29,26.00
13:49:13,318.90,312.95,26.00
13:49:14,331.50,325.32,26.00
13:49:15,344.00,336.02,26.25
13:49:16,354.80,348.18,26.00
13:49:17,369.70,361.12,26.25
13:49:18,377.20,370.17,26.00
13:49:19,385.80,378.61,26.00
13:49:20,396.40,387.20,26.25
13:49:21,406.10,400.39,25.75
13:49:22,415.80,406.15,26.25
13:49:23,426.80,418.84,26.00
13:49:24,435.30,425.20,26.25
13:49:25,444.90,434.58,26.25
13:49:26,456.10,447.60,26.00
13:49:27,464.40,457.88,25.75
13:49:28,473.00,464.18,26.00
13:49:29,479.70,470.76,26.00
13:49:30,487.30,480.45,25.75
13:49:31,493.00,481.56,26.25
13:49:32,500.80,491.46,26.00
13:49:33,505.30,493.58,26.25
13:49:34,514.20,504.61,26.00
13:49:35,520.20,510.50,26.00
13:49:36,524.80,512.63,26.25
13:49:37,532.40,522.47,26.00
13:49:38,537.80,525.32,26.25
13:49:39,542.70,527.66,26.50
13:49:40,549.20,538.96,26.00
13:49:40,554.70,544.36,26.00
13:49:41,559.40,546.42,26.25
13:49:42,563.80,550.72,26.25
13:49:43,568.20,552.46,26.50
13:49:44,573.70,565.64,25.75
13:49:45,577.90,567.12,26.00
13:49:46,582.20,568.69,26.25
13:49:47,587.70,576.74,26.00
13:49:48,593.40,582.34,26.00
13:49:49,596.70,585.57,26.00
13:49:50,600.30,589.11,26.00
13:49:51,604.30,593.03,26.00
13:49:52,606.90,598.37,25.75
13:49:53,609.00,597.64,26.00
13:49:54,614.00,602.55,26.00
13:49:55,616.90,605.40,26.00
13:49:56,620.50,606.11,26.25
13:49:57,622.50,608.06,26.25
13:49:58,625.90,608.56,26.50
13:49:59,631.10,622.23,25.75
13:50:00,631.90,617.24,26.25
13:50:01,636.10,621.34,26.25
13:50:02,636.60,630.61,25.50
13:50:03,639.30,624.47,26.25
13:50:04,642.80,627.89,26.25
13:50:05,644.00,629.06,26.25
13:50:06,647.40,635.33,26.00
13:50:07,649.40,640.28,25.75
13:50:08,651.10,638.96,26.00
13:50:09,654.30,642.10,26.00
13:50:10,655.90,643.67,26.00
13:50:11,657.70,645.44,26.00
13:50:12,661.00,645.67,26.25
13:50:13,661.20,648.87,26.00
13:50:14,664.20,648.79,26.25
13:50:15,666.50,648.03,26.50
13:50:16,667.60,658.22,25.75
13:50:17,669.70,654.16,26.25
13:50:18,670.10,660.69,25.75
13:50:19,671.00,655.43,26.25
13:50:20,674.90,662.32,26.00
13:50:21,675.70,663.10,26.00
13:50:22,678.10,662.37,26.25
13:50:23,679.90,667.22,26.00
13:50:24,681.40,668.69,26.00
13:50:25,682.20,663.30,26.50
13:50:25,684.90,672.13,26.00
13:50:26,686.80,677.15,25.75
13:50:27,688.00,672.04,26.25
13:50:28,689.30,673.31,26.25
13:50:29,690.10,677.23,26.00
13:50:30,692.90,679.98,26.00
13:50:31,694.50,684.74,25.75
13:50:32,695.70,679.56,26.25
13:50:33,696.30,680.15,26.25
13:50:34,698.40,688.59,25.75
13:50:35,699.60,683.37,26.25
13:50:36,700.30,687.24,26.00
13:50:37,702.70,692.83,25.75
13:50:38,702.70,689.60,26.00
13:50:39,704.30,687.96,26.25
13:50:40,705.20,688.84,26.25
13:50:41,705.00,688.64,26.25
13:50:42,707.60,694.41,26.00
13:50:43,708.80,695.58,26.00
13:50:44,709.40,696.17,26.00
13:50:45,708.90,695.68,26.00
13:50:46,711.00,697.74,26.00
13:50:47,711.80,701.80,25.75
13:50:48,711.40,694.90,26.25
13:50:49,713.20,699.90,26.00
13:50:50,714.20,700.88,26.00
13:50:51,715.50,702.16,26.00
13:50:52,716.50,703.14,26.00
13:50:53,718.70,705.30,26.00
13:50:54,718.30,704.91,26.00
13:50:55,719.10,705.69,26.00
13:50:56,720.00,703.30,26.25
13:50:57,719.10,702.42,26.25
13:50:58,719.80,706.38,26.00
13:50:59,721.50,708.05,26.00
13:51:00,723.40,713.24,25.75
13:51:01,722.40,705.64,26.25
13:51:02,722.80,709.32,26.00
13:51:03,722.60,712.45,25.75
13:51:04,723.40,716.59,25.50
13:51:05,724.50,710.99,26.00
13:51:06,725.50,702.15,26.75
13:51:07,726.50,712.95,26.00
13:51:08,725.70,712.17,26.00
13:51:09,727.90,717.67,25.75
13:51:10,727.20,713.64,26.00
13:51:10,729.00,712.09,26.25
13:51:11,730.10,713.16,26.25
13:51:12,729.80,716.19,26.00
13:51:13,732.10,715.12,26.25
13:51:14,729.80,716.19,26.00
13:51:15,731.30,717.66,26.00
13:51:16,730.10,716.49,26.00
13:51:17,731.90,718.25,26.00
13:51:18,733.40,719.73,26.00
13:51:19,732.00,718.35,26.00
13:51:20,732.60,718.94,26.00
13:51:21,734.10,717.07,26.25
13:51:22,733.80,720.12,26.00
13:51:23,735.00,717.95,26.25
13:51:24,735.10,721.39,26.00
13:51:25,735.70,718.63,26.25
13:51:26,737.80,724.04,26.00
13:51:27,736.70,722.96,26.00
13:51:28,737.50,720.39,26.25
13:51:29,737.40,723.65,26.00
13:51:30,736.70,719.61,26.25
13:51:31,738.70,728.32,25.75
13:51:32,737.50,723.75,26.00
13:51:33,737.40,727.04,25.75
13:51:34,740.00,726.20,26.00
13:51:35,738.10,724.34,26.00
13:51:36,738.00,724.24,26.00
13:51:37,739.20,725.42,26.00
13:51:38,740.10,722.93,26.25
13:51:39,741.50,724.30,26.25
13:51:40,740.10,726.30,26.00
13:51:41,741.50,731.08,25.75
13:51:42,742.50,725.27,26.25
13:51:43,742.20,728.36,26.00
13:51:44,742.20,724.98,26.25
13:51:45,741.50,720.95,26.50
13:51:46,741.50,727.67,26.00
13:51:47,742.50,728.66,26.00
13:51:48,743.30,729.44,26.00
13:51:49,743.70,726.45,26.25
13:51:50,742.00,731.58,25.75
13:51:51,741.00,727.18,26.00
13:51:52,744.60,730.72,26.00
13:51:53,742.40,735.41,25.50
13:51:54,744.70,734.24,25.75
13:51:55,745.50,731.60,26.00
13:51:55,745.00,727.72,26.25
13:51:56,743.50,733.05,25.75
13:51:57,744.10,730.23,26.00
13:51:58,743.90,733.45,25.75
13:51:59,747.30,733.37,26.00
13:52:00,745.80,731.89,26.00
13:52:01,745.70,728.40,26.25
13:52:02,748.20,734.25,26.00
13:52:03,746.80,732.88,26.00
13:52:04,746.40,735.91,25.75
13:52:05,746.40,732.48,26.00
13:52:06,746.60,743.07,25.25
13:52:07,746.50,729.18,26.25
13:52:08,747.70,730.35,26.25
13:52:09,747.00,733.07,26.00
13:52:10,749.30,731.92,26.25
13:52:11,747.50,733.56,26.00
13:52:12,747.30,736.80,25.75
13:52:13,746.20,735.72,25.75
13:52:14,747.20,733.27,26.00
13:52:15,747.00,729.67,26.25
13:52:16,747.90,727.18,26.50
13:52:17,747.00,733.07,26.00
13:52:18,749.10,735.13,26.00
13:52:19,747.30,729.96,26.25
13:52:20,746.90,729.57,26.25
13:52:21,749.50,735.52,26.00
13:52:22,750.80,736.80,26.00
13:52:23,748.60,734.64,26.00
13:52:24,748.30,734.35,26.00
13:52:25,749.70,732.31,26.25
13:52:26,747.70,733.76,26.00
13:52:27,748.70,734.74,26.00
13:52:28,747.30,729.96,26.25
13:52:29,749.70,739.17,25.75
13:52:30,749.80,739.27,25.75
13:52:31,749.10,731.72,26.25
13:52:32,749.10,735.13,26.00
13:52:33,748.80,731.43,26.25
13:52:34,748.40,734.45,26.00
13:52:35,750.00,739.46,25.75
13:52:36,747.90,730.55,26.25
13:52:37,748.70,734.74,26.00
13:52:38,749.10,738.58,25.75
13:52:39,750.20,732.80,26.25
13:52:40,749.40,732.01,26.25
13:52:40,749.50,728.73,26.50
13:52:41,749.90,735.92,26.00
13:52:42,749.40,735.43,26.00
13:52:43,749.80,739.27,25.75
13:52:44,749.80,732.41,26.25
13:52:45,750.60,743.54,25.50
13:52:46,750.50,733.09,26.25
13:52:47,749.40,732.01,26.25
13:52:48,749.30,735.33,26.00
13:52:49,750.40,729.61,26.50
13:52:50,750.60,736.60,26.00
13:52:51,749.10,728.34,26.50
13:52:52,750.90,736.90,26.00
13:52:53,750.80,740.25,25.75
13:52:54,749.40,728.63,26.50
13:52:55,750.00,732.60,26.25
13:52:56,750.40,732.99,26.25
13:52:57,750.40,736.41,26.00
13:52:58,749.80,735.82,26.00
13:52:59,752.20,738.17,26.00
13:53:00,748.90,734.94,26.00
13:53:01,750.00,729.22,26.50
13:53:02,750.40,732.99,26.25
13:53:03,752.00,734.55,26.25
13:53:04,752.00,737.98,26.00
13:53:05,750.50,736.51,26.00
13:53:06,751.30,737.29,26.00
13:53:07,752.40,738.37,26.00
13:53:08,751.20,730.38,26.50
13:53:09,753.10,735.63,26.25
13:53:10,751.80,734.36,26.25
13:53:11,751.60,734.16,26.25
13:53:12,751.60,741.04,25.75
13:53:13,751.00,733.58,26.25
13:53:14,752.10,734.65,26.25
13:53:15,753.90,733.01,26.50
13:53:16,751.50,740.94,25.75
13:53:17,753.10,735.63,26.25
13:53:18,752.00,734.55,26.25
13:53:19,752.50,735.04,26.25
13:53:20,752.80,738.76,26.00
13:53:21,752.70,735.24,26.25
13:53:22,753.70,736.21,26.25
13:53:23,753.10,739.06,26.00
13:53:24,751.70,730.87,26.50
13:53:25,752.70,738.67,26.00
13:53:25,753.50,736.02,26.25
13:53:26,752.80,735.34,26.25
13:53:27,752.00,741.43,25.75
13:53:28,752.20,738.17,26.00
13:53:29,753.40,735.92,26.25
13:53:30,754.90,740.82,26.00
13:53:31,753.90,736.41,26.25
13:53:32,753.50,739.45,26.00
13:53:33,754.10,733.20,26.50
13:53:34,754.90,737.39,26.25
13:53:35,753.90,733.01,26.50
13:53:36,755.00,734.08,26.50
13:53:37,755.30,741.22,26.00
13:53:38,754.20,736.70,26.25
13:53:39,755.00,740.92,26.00
13:53:40,754.20,733.30,26.50
13:53:41,754.20,736.70,26.25
13:53:42,753.40,746.31,25.50
13:53:43,753.20,735.73,26.25
13:53:44,752.70,738.67,26.00
13:53:45,754.00,733.11,26.50
13:53:46,755.50,741.41,26.00
13:53:47,753.20,735.73,26.25
13:53:48,753.10,735.63,26.25
13:53:49,753.20,739.16,26.00
13:53:50,754.20,740.14,26.00
13:53:51,752.50,741.93,25.75
13:53:52,755.20,744.59,25.75
13:53:53,752.10,734.65,26.25
13:53:54,753.00,735.53,26.25
13:53:55,752.00,734.55,26.25
13:53:56,751.40,733.97,26.25
13:53:57,751.30,737.29,26.00
13:53:58,754.10,740.04,26.00
13:53:59,752.40,734.95,26.25
13:54:00,752.80,735.34,26.25
13:54:01,752.70,735.24,26.25
13:54:02,752.40,734.95,26.25
13:54:03,751.40,733.97,26.25
13:54:04,753.10,735.63,26.25
13:54:05,752.70,742.12,25.75
13:54:06,753.10,742.52,25.75
13:54:07,753.90,739.84,26.00
13:54:08,755.00,737.48,26.25
13:54:09,755.20,734.27,26.50
13:54:10,752.10,734.65,26.25
13:54:10,753.40,739.35,26.00
13:54:11,752.70,738.67,26.00
13:54:12,751.20,733.77,26.25
13:54:13,753.40,739.35,26.00
13:54:14,753.10,735.63,26.25
13:54:15,753.50,739.45,26.00
13:54:16,752.20,738.17,26.00
13:54:17,752.80,731.94,26.50
13:54:18,752.00,741.43,25.75
13:54:19,754.30,736.80,26.25
13:54:20,751.40,733.97,26.25
13:54:21,751.90,734.46,26.25
13:54:22,753.60,736.12,26.25
13:54:23,753.60,743.01,25.75
13:54:24,752.70,742.12,25.75
13:54:25,751.70,734.26,26.25
13:54:26,752.70,742.12,25.75
13:54:27,753.10,739.06,26.00
13:54:28,752.10,738.08,26.00
13:54:29,753.60,739.55,26.00
13:54:30,752.50,735.04,26.25
13:54:31,750.60,733.19,26.25
13:54:32,753.00,738.96,26.00
13:54:33,750.70,736.70,26.00
13:54:34,750.70,736.70,26.00
13:54:35,750.90,733.48,26.25
13:54:36,750.60,733.19,26.25
13:54:37,752.30,738.27,26.00
13:54:38,751.30,737.29,26.00
13:54:39,750.90,730.09,26.50
13:54:40,750.10,732.70,26.25
13:54:41,750.10,732.70,26.25
13:54:42,751.00,743.93,25.50
13:54:43,751.20,740.65,25.75
13:54:44,752.90,735.43,26.25
13:54:45,751.30,740.74,25.75
13:54:46,750.20,736.21,26.00
13:54:47,751.20,730.38,26.50
13:54:48,751.60,730.77,26.50
13:54:49,752.60,738.57,26.00
13:54:50,752.60,735.14,26.25
13:54:51,750.50,736.51,26.00
13:54:52,751.50,734.07,26.25
13:54:53,751.90,737.88,26.00
13:54:54,751.50,740.94,25.75
13:54:55,751.50,737.49,26.00
13:54:55,751.60,737.59,26.00
13:54:56,751.90,734.46,26.25
13:54:57,751.10,737.10,26.00
13:54:58,751.70,734.26,26.25
13:54:59,752.30,738.27,26.00
13:55:00,752.70,735.24,26.25
13:55:01,751.00,740.45,25.75
13:55:02,750.90,740.35,25.75
13:55:03,752.70,738.67,26.00
13:55:04,753.00,742.42,25.75
13:55:05,752.90,732.04,26.50
13:55:06,751.90,731.06,26.50
13:55:07,752.70,738.67,26.00
13:55:08,752.60,738.57,26.00
13:55:09,751.90,734.46,26.25
13:55:10,751.70,734.26,26.25
13:55:11,751.30,737.29,26.00
13:55:12,751.90,731.06,26.50
13:55:13,751.50,737.49,26.00
13:55:14,752.90,738.86,26.00
13:55:15,752.70,742.12,25.75
13:55:16,752.90,738.86,26.00
13:55:17,753.10,742.52,25.75
13:55:18,752.20,734.75,26.25
13:55:19,753.10,739.06,26.00
13:55:20,752.00,737.98,26.00
13:55:21,751.10,737.10,26.00
13:55:22,752.20,734.75,26.25
13:55:23,751.60,734.16,26.25
13:55:24,753.40,735.92,26.25
13:55:25,754.00,739.94,26.00
13:55:26,754.50,733.59,26.50
13:55:27,752.90,735.43,26.25
13:55:28,753.70,739.65,26.00
13:55:29,753.00,742.42,25.75
13:55:30,753.70,739.65,26.00
13:55:31,752.60,738.57,26.00
13:55:32,752.90,738.86,26.00
13:55:33,751.30,737.29,26.00
13:55:34,751.30,733.87,26.25
13:55:35,752.70,738.67,26.00
13:55:36,751.30,733.87,26.25
13:55:37,750.50,736.51,26.00
13:55:38,751.30,737.29,26.00
13:55:39,752.30,738.27,26.00
13:55:40,751.70,737.68,26.00
13:55:40,751.30,733.87,26.25
13:55:41,752.30,741.73,25.75
13:55:42,750.40,736.41,26.00
13:55:43,750.70,740.15,25.75
13:55:44,749.90,732.50,26.25
13:55:45,751.30,737.29,26.00
13:55:46,751.00,737.00,26.00
13:55:47,752.30,734.85,26.25
13:55:48,752.30,738.27,26.00
13:55:49,751.70,734.26,26.25
13:55:50,751.30,740.74,25.75
13:55:51,751.70,737.68,26.00
13:55:52,751.30,733.87,26.25
13:55:53,751.40,733.97,26.25
13:55:54,751.70,744.63,25.50
13:55:55,752.00,741.43,25.75
13:55:56,751.40,740.84,25.75
13:55:57,751.70,741.14,25.75
13:55:58,751.70,734.26,26.25
13:55:59,751.90,734.46,26.25
13:56:00,751.90,737.88,26.00
13:56:01,750.20,736.21,26.00
13:56:02,750.70,736.70,26.00
13:56:03,750.60,743.54,25.50
13:56:04,749.50,738.97,25.75
13:56:05,750.50,736.51,26.00
13:56:06,748.90,734.94,26.00
13:56:07,752.70,742.12,25.75
13:56:08,751.30,740.74,25.75
13:56:09,750.50,733.09,26.25
13:56:10,751.70,734.26,26.25
13:56:11,750.50,736.51,26.00
13:56:12,750.60,740.05,25.75
13:56:13,751.30,747.75,25.25
13:56:14,751.90,737.88,26.00
13:56:15,753.60,743.01,25.75
13:56:16,751.90,741.34,25.75
13:56:17,751.40,740.84,25.75
13:56:18,751.70,737.68,26.00
13:56:19,752.50,735.04,26.25
13:56:20,751.60,744.53,25.50
13:56:21,752.80,745.72,25.50
13:56:22,751.70,737.68,26.00
13:56:23,751.90,737.88,26.00
13:56:24,752.20,741.63,25.75
13:56:25,752.20,741.63,25.75
13:56:25,753.00,735.53,26.25
13:56:26,751.30,740.74,25.75
13:56:27,751.80,737.78,26.00
13:56:28,752.80,738.76,26.00
13:56:29,751.90,734.46,26.25
13:56:30,752.80,738.76,26.00
13:56:31,753.20,739.16,26.00
13:56:32,752.70,738.67,26.00
13:56:33,753.80,736.31,26.25
13:56:34,751.20,733.77,26.25
13:56:35,753.50,742.91,25.75
13:56:36,753.20,739.16,26.00
13:56:37,753.80,736.31,26.25
13:56:38,752.20,734.75,26.25
13:56:39,753.10,739.06,26.00
13:56:40,751.60,734.16,26.25
13:56:41,754.10,736.61,26.25
13:56:42,752.10,741.53,25.75
13:56:43,753.60,736.12,26.25
13:56:44,754.10,740.04,26.00
13:56:45,754.80,744.20,25.75
13:56:46,754.20,743.60,25.75
13:56:47,755.30,737.78,26.25
13:56:48,755.20,741.12,26.00
13:56:49,755.70,745.08,25.75
13:56:50,754.20,740.14,26.00
13:56:51,755.50,744.89,25.75
13:56:52,753.80,746.71,25.50
13:56:53,754.10,740.04,26.00
13:56:54,755.40,741.32,26.00
13:56:55,754.20,743.60,25.75
13:56:56,753.20,739.16,26.00
13:56:57,753.90,750.34,25.25
13:56:58,755.80,738.27,26.25
13:56:59,753.50,739.45,26.00
13:57:00,755.40,737.88,26.25
13:57:01,755.10,737.58,26.25
13:57:02,752.40,738.37,26.00
13:57:03,754.00,746.90,25.50
13:57:04,754.80,737.29,26.25
13:57:05,754.30,736.80,26.25
13:57:06,756.10,738.56,26.25
13:57:07,754.60,740.53,26.00
13:57:08,754.30,740.24,26.00
13:57:09,754.50,737.00,26.25
13:57:10,757.20,746.56,25.75
13:57:10,753.80,736.31,26.25
13:57:11,754.60,747.50,25.50
13:57:12,754.00,743.41,25.75
13:57:13,754.50,743.90,25.75
13:57:14,753.70,739.65,26.00
13:57:15,755.40,737.88,26.25
13:57:16,755.00,737.48,26.25
13:57:17,755.00,740.92,26.00
13:57:18,754.00,736.51,26.25
13:57:19,755.30,744.69,25.75
13:57:20,754.90,740.82,26.00
13:57:21,754.60,740.53,26.00
13:57:22,753.70,743.11,25.75
13:57:23,755.30,741.22,26.00
