t,T4,T5,T6,T7,T8,Tin,Tin_amb,Tout,note,flowrate,Tset,duty
2021-02-25 14:09:21,23.311682004545954,23.636956630564434,22.353664263139077,22.45306469657708,22.17379833323272,22.328369140625,22.482230366664215,21.961267747350952,Heater started,,,100.0
2021-02-25 14:09:22,23.31906710758572,23.640912115612487,22.361031108497887,22.460937064518653,22.159055222995825,22.33941650390625,22.478525745682024,21.961267747350952,,,,98.78155783393802
2021-02-25 14:09:23,23.315512452180688,23.629144547594528,22.350118395663465,22.453228023712796,22.16654912757682,22.332183837890625,22.48235385403029,21.968758419230305,,,,100.0
2021-02-25 14:09:24,23.319128394747878,23.635028331603507,22.357408821464613,22.45117010180276,22.172008972342972,22.32476806640625,22.473015121971017,21.961343872065175,,,,100.0
2021-02-25 14:09:25,23.304419475830496,23.629144547594528,22.35378653443134,22.44535565577122,22.170250198818863,22.328521728515625,22.467504498260006,21.961389546893706,,,,100.0
2021-02-25 14:09:26,23.315665670086076,23.62930935947153,22.357638080137605,22.44551898290694,22.16673265177064,22.332366943359375,22.475098971273496,21.961572246207837,,,,100.0
2021-02-25 14:09:27,23.311988440356732,23.633297806894983,22.361336786728543,22.44551898290694,22.16673265177064,22.332366943359375,22.47139435029131,21.957918259925226,,,,100.0
2021-02-25 14:09:28,23.30828056704631,23.625353874423478,22.34660309601092,22.453391350848513,22.163031580528596,22.32501220703125,22.467658857467597,21.957918259925226,,,,100.0
2021-02-25 14:09:29,23.311988440356732,23.637286254318436,22.361336786728543,22.453391350848513,22.170403135647046,22.328704833984375,22.47139435029131,21.965256682376136,,,,100.0
2021-02-25 14:09:30,23.31214165826212,23.62551868630048,22.35779091925293,22.45750719466859,22.16318451735678,22.325164794921875,22.46037310286929,21.96172449563628,,,,100.0
2021-02-25 14:09:31,23.315818887991465,23.629474171348534,22.36148962584387,22.45750719466859,22.17055607247523,22.328826904296875,22.46781321667519,21.96540893180458,,,,100.0
2021-02-25 14:09:32,23.319526761301887,23.63745106619544,22.36148962584387,22.465379562610163,22.17425714371727,22.325164794921875,22.475253330481088,21.97643179042379,,,,100.0
2021-02-25 14:09:33,23.31229487616751,23.62169505075403,22.35242626630492,22.44978182114916,22.159666970308557,22.330825805664062,22.466099829470927,21.96371896314887,,,,100.0
2021-02-25 14:09:34,23.3233878525177,23.641571363120494,22.365341171550135,22.449765488435588,22.163337454184965,22.3253173828125,22.45308734827098,21.96921516751563,,,,100.0
2021-02-25 14:09:35,23.31967997920728,23.63761587807244,22.35794375836826,22.457670521804307,22.159666970308557,22.3253173828125,22.45308734827098,21.96187674506472,,,,100.0
2021-02-25 14:09:36,23.312386806910744,23.63771476519864,22.369131581610272,22.45780118351288,22.167130287523918,22.34014892578125,22.460650949442954,21.961998544607475,,,,100.0
2021-02-25 14:09:37,23.323479783260936,23.633759280150592,22.369131581610272,22.461721034770097,22.174532430008,22.332794189453125,22.456915456619246,21.965652530890086,,,,100.0
2021-02-25 14:09:38,23.323479783260936,23.641670250246694,22.365432875019334,22.461721034770097,22.17820291388441,22.336456298828125,22.460650949442954,21.973021403226685,,,,100.0
2021-02-25 14:09:39,23.31980255353159,23.63771476519864,22.358066029660524,22.461721034770097,22.167130287523918,22.332794189453125,22.460650949442954,21.969336967058386,,,,100.0
2021-02-25 14:09:40,23.316278541707636,23.637912539451044,22.361948143189853,22.457997176075743,22.171014882959778,22.332977294921875,22.453396066686164,21.973204102540816,,,,100.0
2021-02-25 14:09:41,23.316278541707636,23.633957054402995,22.354581297831043,22.450092142707025,22.16364332784133,22.336669921875,22.445925081038745,21.965865680089905,,,,100.0
2021-02-25 14:09:42,23.31086994964739,23.634088903904594,22.35838699180271,22.45025546984274,22.16376567730388,22.329437255859375,22.442359383343387,21.958633832238906,,,,100.0
2021-02-25 14:09:43,23.32010898934237,23.634088903904594,22.362070414482115,22.45025546984274,22.171167819787964,22.333099365234375,22.438639326440438,21.96230304346436,,,,100.0
2021-02-25 14:09:44,23.32010898934237,23.62614497143309,22.362070414482115,22.45025546984274,22.17483830366437,22.333099365234375,22.44234394742263,21.96230304346436,,,,100.0
2021-02-25 14:09:45,23.316554333937336,23.630265268358144,22.358524547006507,22.4464662802941,22.167619685374103,22.32220458984375,22.43879368564803,21.958770856724502,,,,100.0
2021-02-25 14:09:46,23.323939436977103,23.642164685877702,22.365891392365317,22.45825849949289,22.167619685374103,22.329559326171875,22.44620292761241,21.9661397290611,,,,100.0
2021-02-25 14:09:47,23.327616666706447,23.646153133301155,22.369590098956255,22.454338648235673,22.17129016925051,22.333251953125,22.43879368564803,21.969793715343712,,,,100.0
2021-02-25 14:09:48,23.323939436977103,23.642164685877702,22.369590098956255,22.46221101617725,22.178661724368958,22.3369140625,22.44249830663022,21.969793715343712,,,,100.0
2021-02-25 14:09:49,23.323939436977103,23.642164685877702,22.376956944315065,22.46221101617725,22.17129016925051,22.3369140625,22.44620292761241,21.9661397290611,,,,100.0
2021-02-25 14:09:50,23.32409265488249,23.6344185276586,22.358677386121833,22.446629607429816,22.16774203483665,22.3297119140625,22.43521255203191,21.966261528603855,,,,100.0
2021-02-25 14:09:51,23.32040010336261,23.6344185276586,22.356843316737898,22.446629607429816,22.165906792898447,22.3260498046875,22.425904691814157,21.960765324237094,,,,100.0
2021-02-25 14:09:52,23.320568643058536,23.64648275705516,22.369895777186912,22.45466530250711,22.160523416546386,22.33721923828125,22.427926797433603,21.962759791749686,,,,100.0
2021-02-25 14:09:53,23.32424587278788,23.642494309631704,22.366197070595973,22.45466530250711,22.17529711414892,22.33721923828125,22.4353669112395,21.966444227917986,,,,100.0
2021-02-25 14:09:54,23.331630975827647,23.64648275705516,22.369895777186912,22.466490187133044,22.17529711414892,22.33355712890625,22.427926797433603,21.973782650368896,,,,100.0
2021-02-25 14:09:55,23.327923102517225,23.64648275705516,22.37726262254572,22.458585153764325,22.171596042906877,22.33721923828125,22.431631418415794,21.966444227917986,,,,100.0
2021-02-25 14:09:56,23.320568643058536,23.64648275705516,22.362528931828102,22.446792934565533,22.153182448793576,22.329864501953125,22.431631418415794,21.973782650368896,,,,100.0
2021-02-25 14:09:57,23.320721860963925,23.634748151412605,22.366380477534367,22.446956261701253,22.15333538562176,22.330047607421875,22.424376535659004,21.96291204117813,,,,100.0
2021-02-25 14:09:58,23.31704463123458,23.634748151412605,22.351646786816747,22.45090877838561,22.164377424616614,22.330047607421875,22.409465436205686,21.955573618727218,,,,100.0
2021-02-25 14:09:59,23.327923102517225,23.642494309631704,22.369895777186912,22.462537670448683,22.171596042906877,22.326171875,22.416751190803993,21.962759791749686,,,,100.0
2021-02-25 14:10:00,23.327923102517225,23.634583339535602,22.369895777186912,22.44875286019414,22.164224487788427,22.331695556640625,22.420471247706942,21.971940432284747,Ki set to 0.2,,,100.0
2021-02-25 14:10:01,23.32442973427435,23.634748151412605,22.370079184125306,22.45090877838561,22.175450050977105,22.333709716796875,22.416905550011585,21.959258054895518,,,,100.0
2021-02-25 14:10:02,23.331814837314116,23.642692083884107,22.36268177094343,22.462733663011544,22.168078495858655,22.33740234375,22.424376535659004,21.970280913514728,,,,100.0
2021-02-25 14:10:03,23.331814837314116,23.64668053130756,22.377446029484116,22.462733663011544,22.171779567100696,22.333709716796875,22.420641042835292,21.970280913514728,,,,100.0
2021-02-25 14:10:04,23.339016078867417,23.650471204478613,22.366197070595973,22.462537670448683,22.167925559030472,22.340911865234375,22.420455811786184,21.973782650368896,,,,100.0
2021-02-25 14:10:05,23.33549206704346,23.64668053130756,22.377446029484116,22.46665351426876,22.175450050977105,22.333709716796875,22.416905550011585,21.97393489979734,,,,100.0
2021-02-25 14:10:06,23.342907813664304,23.66256839625057,22.384812874842925,22.46665351426876,22.179151122219146,22.344757080078125,22.413200929029394,21.97393489979734,,,,100.0
2021-02-25 14:10:07,23.339199940353883,23.654624463779065,22.381114168251987,22.46665351426876,22.171779567100696,22.344757080078125,22.424376535659004,21.98495775841655,,,,100.0
2021-02-25 14:10:08,23.33549206704346,23.654624463779065,22.388481013610797,22.462733663011544,22.175450050977105,22.34844970703125,22.420641042835292,21.98127332224825,,,,100.0
2021-02-25 14:10:09,23.33748389981352,23.654772794468368,22.379417654071847,22.466800508690906,22.17928876536451,22.343063354492188,22.41332441639547,21.979568128649696,,,,100.0
2021-02-25 14:10:10,23.33549206704346,23.64668053130756,22.384812874842925,22.458781146327183,22.168078495858655,22.344757080078125,22.416905550011585,21.98127332224825,,,,100.0
2021-02-25 14:10:11,23.331937411638428,23.654756313280668,22.37020145541757,22.451039440094185,22.160829290202752,22.341217041015625,22.405884302589566,21.97408714922578,,,,100.0
2021-02-25 14:10:12,23.331814837314116,23.642692083884107,22.370079184125306,22.454861295069968,22.160706940740205,22.330047607421875,22.398320701417596,21.966596477346428,,,,100.0
2021-02-25 14:10:13,23.328229538328003,23.64282393338571,22.373900162008503,22.451039440094185,22.164530361444797,22.3338623046875,22.402179681607375,21.96674872677487,,,,100.0
2021-02-25 14:10:14,23.331937411638428,23.646812380809163,22.36650274882663,22.454991956778542,22.160829290202752,22.326507568359375,22.394739567801476,21.97040271305748,,,,100.0
2021-02-25 14:10:15,23.32442973427435,23.638736598836058,22.373747322893177,22.454861295069968,22.160706940740205,22.33740234375,22.390880587611694,21.970280913514728,,,,
2021-02-25 14:10:16,23.328106964003695,23.64668053130756,22.366380477534367,22.458781146327183,22.164377424616614,22.333709716796875,22.394585208593885,21.959258054895518,,,,100.0
2021-02-25 14:10:17,23.328106964003695,23.638736598836058,22.36268177094343,22.45090877838561,22.160706940740205,22.33740234375,22.394585208593885,21.959258054895518,,,,100.0
2021-02-25 14:10:18,23.328106964003695,23.642692083884107,22.37376260680471,22.45288503672779,22.164392718299432,22.331893920898438,22.39273289810279,21.96291204117813,,,,100.0
2021-02-25 14:10:19,23.328229538328003,23.64282393338571,22.36650274882663,22.451039440094185,22.157158806326347,22.3375244140625,22.39100407497777,21.96674872677487,Ki set to 0.1,,,100.0
2021-02-25 14:10:20,23.331937411638428,23.64282393338571,22.36650274882663,22.451039440094185,22.160829290202752,22.34490966796875,22.38726858215406,21.96674872677487,,,,100.0
2021-02-25 14:10:21,23.331814837314116,23.654624463779065,22.373747322893177,22.45090877838561,22.168078495858655,22.33740234375,22.390880587611694,21.966596477346428,,,,100.0
2021-02-25 14:10:22,23.331814837314116,23.638736598836058,22.366380477534367,22.443036410444037,22.1570364568638,22.333709716796875,22.390880587611694,21.966596477346428,,,,100.0
2021-02-25 14:10:23,23.328106964003695,23.642692083884107,22.366380477534367,22.43911655918682,22.1570364568638,22.326385498046875,22.379704980982087,21.96291204117813,,,,100.0
2021-02-25 14:10:24,23.32442973427435,23.642692083884107,22.366380477534367,22.45090877838561,22.15333538562176,22.33740234375,22.379704980982087,21.966596477346428,,,,100.0
2021-02-25 14:10:25,23.327923102517225,23.638538824583655,22.37726262254572,22.45071278582275,22.160523416546386,22.340911865234375,22.379519749932978,21.973782650368896,,,,100.0
2021-02-25 14:10:26,23.32424587278788,23.642494309631704,22.369895777186912,22.45071278582275,22.15685293266998,22.33721923828125,22.390695356562585,21.977436636651507,,,,100.0
2021-02-25 14:10:27,23.331554366874954,23.638456418645152,22.371668710924716,22.45063112225489,22.165998554995358,22.342666625976562,22.39061817695879,21.970022089486374,,,,100.0
2021-02-25 14:10:28,23.331630975827647,23.642494309631704,22.37726262254572,22.466490187133044,22.164224487788427,22.340911865234375,22.383255242756686,21.966444227917986,Ki set to 0.05,,,100.0
2021-02-25 14:10:29,23.331477757922258,23.638374012706652,22.37344164466252,22.446629607429816,22.160370479718203,22.34075927734375,22.383100883549094,21.969945964772155,,,,100.0
2021-02-25 14:10:30,23.331477757922258,23.642329497754705,22.37710978343039,22.450549458687032,22.160370479718203,22.337066650390625,22.383100883549094,21.969945964772155,,,,100.0
2021-02-25 14:10:31,23.331477757922258,23.638374012706652,22.37344164466252,22.45450197537139,22.156699995841798,22.34442138671875,22.375629897901675,21.973630400940454,,,,100.0
2021-02-25 14:10:32,23.335185631232683,23.642329497754705,22.36974293807158,22.446629607429816,22.156699995841798,22.337066650390625,22.375629897901675,21.966261528603855,,,,100.0
2021-02-25 14:10:33,23.323939436977103,23.642164685877702,22.365891392365317,22.450386131551316,22.16391861413206,22.333251953125,22.371770917711896,21.969793715343712,,,,100.0
2021-02-25 14:10:34,23.33503241332729,23.634253715781597,22.376956944315065,22.45825849949289,22.15654705901361,22.340606689453125,22.371770917711896,21.973478151512012,,,,100.0
2021-02-25 14:10:35,23.33503241332729,23.646153133301155,22.373288805547194,22.454338648235673,22.16391861413206,22.3369140625,22.371770917711896,21.9661397290611,,,,100.0
2021-02-25 14:10:36,23.33680974102981,23.648064951074378,22.382413300732274,22.4581931686386,22.162006903779766,22.340545654296875,22.3716937381081,21.97340202679779,,,,100.0
2021-02-25 14:10:37,23.338587068732327,23.649976768847605,22.373135966431864,22.462080354468675,22.160095193427473,22.34783935546875,22.371616558504304,21.97701033825187,,,,100.0
2021-02-25 14:10:38,23.32381686265279,23.62614497143309,22.376834673022802,22.45025546984274,22.156424709551064,22.3404541015625,22.367911937522113,21.96598747963266,Ki set to 0.0,,,100.0
2021-02-25 14:10:39,23.3348791954219,23.6420328363761,22.376834673022802,22.4542079865271,22.160095193427473,22.3404541015625,22.356767202734023,21.96598747963266,,,,100.0
2021-02-25 14:10:40,23.3348791954219,23.649976768847605,22.384201518381612,22.458127837784314,22.160095193427473,22.35150146484375,22.367911937522113,21.97701033825187,,,,100.0
2021-02-25 14:10:41,23.3348791954219,23.6420328363761,22.380502811790674,22.45025546984274,22.156424709551064,22.3404541015625,22.364207316539922,21.96967191580096,,,,100.0
2021-02-25 14:10:42,23.338433850826934,23.641900986874496,22.38038054049841,22.457997176075743,22.16364332784133,22.34033203125,22.367788450156038,21.973204102540816,,,,100.0
2021-02-25 14:10:43,23.338433850826934,23.633957054402995,22.38038054049841,22.454044659391382,22.15630236008852,22.35137939453125,22.36034833635014,21.973204102540816,,,,100.0
2021-02-25 14:10:44,23.33475662109759,23.64585647192255,22.3730136951396,22.454044659391382,22.145229733728026,22.344024658203125,22.35290822254424,21.976858088823427,,,,100.0
2021-02-25 14:10:45,23.334557437820585,23.645658697670147,22.383865272327892,22.455824925170702,22.156088248529063,22.34381103515625,22.356427612477322,21.9785023826506,,,,100.0
2021-02-25 14:10:46,23.345665735961315,23.641670250246694,22.383865272327892,22.45384866682852,22.159758732405468,22.34381103515625,22.35269211965361,21.973021403226685,,,,100.0
2021-02-25 14:10:47,23.345665735961315,23.645658697670147,22.387563978918827,22.461721034770097,22.167130287523918,22.34381103515625,22.35269211965361,21.980329375791907,,,,100.0
2021-02-25 14:10:48,23.34183528832658,23.645526848168547,22.383773568858693,22.457670521804307,22.15599648643215,22.343719482421875,22.352599504129056,21.97658403985223,,,,100.0
2021-02-25 14:10:49,23.34934296569066,23.645658697670147,22.387563978918827,22.45384866682852,22.167130287523918,22.3548583984375,22.35269211965361,21.980329375791907,,,,100.0
2021-02-25 14:10:50,23.338127415016157,23.641571363120494,22.383773568858693,22.461590373061522,22.148594343948066,22.343719482421875,22.34886401130535,21.96921516751563,,,,100.0
2021-02-25 14:10:51,23.338127415016157,23.63362743064899,22.36900931031801,22.45371800511995,22.148594343948066,22.35107421875,22.34512851848164,21.980238026134842,,,,100.0
2021-02-25 14:10:52,23.349220391366348,23.641571363120494,22.376406723499883,22.45371800511995,22.148594343948066,22.34002685546875,22.34142389749945,21.97658403985223,,,,100.0
2021-02-25 14:10:53,23.330589094071,23.63745106619544,22.383620729743367,22.45750719466859,22.159483446114738,22.350921630859375,22.341269538291858,21.96906291808719,,,,100.0
2021-02-25 14:10:54,23.334296967381423,23.639428808719465,22.381771376447897,22.447674901098406,22.155812962238333,22.350921630859375,22.344989595194807,21.9764013405381,,,,100.0
2021-02-25 14:10:55,23.34168207042119,23.645362036291544,22.383620729743367,22.45355467798423,22.159483446114738,22.339874267578125,22.330124803503768,21.97643179042379,,,,100.0
2021-02-25 14:10:56,23.34168207042119,23.649350483714997,22.383620729743367,22.45750719466859,22.16318451735678,22.3546142578125,22.341269538291858,21.98373976298901,,,,100.0
2021-02-25 14:10:57,23.33782097920538,23.64519722441454,22.383467890628037,22.457343867532874,22.155690612775786,22.347076416015625,22.344819800066457,21.972595104827047,,,,100.0
2021-02-25 14:10:58,23.34168207042119,23.64140655124349,22.398354420460986,22.461427045925806,22.155812962238333,22.350921630859375,22.341269538291858,21.9800857767064,,,,100.0
2021-02-25 14:10:59,23.34137563461041,23.64503241253754,22.390651329048456,22.453228023712796,22.16654912757682,22.346923828125,22.344665440858865,21.983435264132126,,,,100.0
2021-02-25 14:11:00,23.345236725826222,23.653141156886047,22.390804168163783,22.46126371879009,22.163031580528596,22.358123779296875,22.341115179084266,21.98358751356057,,,,100.0
2021-02-25 14:11:01,23.3415288525158,23.64519722441454,22.38713602939591,22.453391350848513,22.15198954153374,22.347076416015625,22.341115179084266,21.979933527277957,Ki set to 0.1,,,100.0
2021-02-25 14:11:02,23.345236725826222,23.649185671837994,22.383467890628037,22.46126371879009,22.1482884702917,22.358123779296875,22.341115179084266,21.979933527277957,,,,100.0
2021-02-25 14:11:03,23.333959887989568,23.647010155061565,22.385133836985112,22.457147874970012,22.15182131102274,22.341384887695312,22.33348983422926,21.970585412371612,,,,100.0
2021-02-25 14:11:04,23.34137563461041,23.64503241253754,22.383284483689643,22.46110039165437,22.159177572458372,22.343231201171875,22.337225327052966,21.972412405512916,,,,100.0
2021-02-25 14:11:05,23.34860751974479,23.644867600660536,22.379463505806445,22.457017213261437,22.155384739119416,22.346771240234375,22.333335475021666,21.97597504213846,,,,100.0
2021-02-25 14:11:06,23.344930290015444,23.64885604808399,22.386830351165255,22.45306469657708,22.159055222995825,22.343109130859375,22.333335475021666,21.97597504213846,Kp set to 0.0,,,100.0
2021-02-25 14:11:07,23.344930290015444,23.644867600660536,22.383162212397384,22.44911217989272,22.151683667877375,22.343109130859375,22.325926233057285,21.97597504213846,,,,83.72992223151459
2021-02-25 14:11:08,23.341069198799634,23.644702788783537,22.37561196010018,22.448981518184144,22.155201214925597,22.350311279296875,22.33321198765559,21.97213835654172,,,,81.90629177288318
2021-02-25 14:11:09,23.3375145433946,23.644867600660536,22.390498489933126,22.445192328635503,22.147982596635334,22.346771240234375,22.333335475021666,21.972290605970162,,,,86.53488408132411
2021-02-25 14:11:10,23.341069198799634,23.640747303735484,22.383009373282054,22.45290136944136,22.155201214925597,22.34295654296875,22.329476494831884,21.97213835654172,,,,87.40046144728812
2021-02-25 14:11:11,23.341222416705023,23.644867600660536,22.383162212397384,22.44911217989272,22.155384739119416,22.346771240234375,22.333335475021666,21.979629028421073,,,,85.4234735898189
2021-02-25 14:11:12,23.333837313665256,23.64288985813651,22.379463505806445,22.45306469657708,22.151683667877375,22.346771240234375,22.33148316453057,21.974132824054312,,,,87.5613590079908
2021-02-25 14:11:13,23.341222416705023,23.65281153313204,22.379463505806445,22.460937064518653,22.147982596635334,22.3504638671875,22.318486119251386,21.972290605970162,,,,86.99949362078799
2021-02-25 14:11:14,23.344930290015444,23.644867600660536,22.386830351165255,22.441272477378288,22.147982596635334,22.346771240234375,22.322190740233573,21.972290605970162,,,,90.42122188305193
2021-02-25 14:11:15,23.3484543018394,23.656635168678495,22.379310666691115,22.460773737382937,22.155201214925597,22.350311279296875,22.325771873849693,21.97947677899263,,,,88.58656646885905
2021-02-25 14:11:16,23.34860751974479,23.640912115612487,22.390498489933126,22.44911217989272,22.140611041516884,22.354156494140625,22.333335475021666,21.97597504213846,,,,89.24228196222803
2021-02-25 14:11:17,23.33739196907029,23.640747303735484,22.386677512049925,22.45290136944136,22.147829659807147,22.34661865234375,22.33321198765559,21.96845392037342,,,,94.10129376314833
2021-02-25 14:11:18,23.341222416705023,23.64885604808399,22.390498489933126,22.460937064518653,22.155384739119416,22.354156494140625,22.333335475021666,21.979629028421073,,,,89.44656957956653
2021-02-25 14:11:19,23.34860751974479,23.656799980555494,22.386830351165255,22.44911217989272,22.147982596635334,22.354156494140625,22.329630854039475,21.983283014703684,,,,92.92232373405417
2021-02-25 14:11:20,23.3375145433946,23.64885604808399,22.383162212397384,22.457017213261437,22.151683667877375,22.3504638671875,22.322190740233573,21.968606169801863,,,,95.0159378476329
2021-02-25 14:11:21,23.346830192042273,23.64495000659904,22.38505741742745,22.45118643451633,22.149894306987626,22.35052490234375,22.327840287231417,21.97419372382569,,,,94.43213569583814
2021-02-25 14:11:22,23.3375145433946,23.644867600660536,22.37579536703857,22.44911217989272,22.151683667877375,22.346771240234375,22.322190740233573,21.972290605970162,,,,96.57002015028327
2021-02-25 14:11:23,23.34137563461041,23.652976345009044,22.383284483689643,22.449275507028435,22.148135533463517,22.3505859375,22.322345099441165,21.979750827963827,,,,94.6145547033769
2021-02-25 14:11:24,23.348760737650178,23.64503241253754,22.390651329048456,22.453228023712796,22.159177572458372,22.346923828125,22.322345099441165,21.972412405512916,,,,98.06918694501965
2021-02-25 14:11:25,23.345052864339756,23.64503241253754,22.383284483689643,22.449275507028435,22.148135533463517,22.354278564453125,22.322345099441165,21.968758419230305,,,,94.87341788669718
2021-02-25 14:11:26,23.345052864339756,23.64503241253754,22.379585777098708,22.44535565577122,22.155507088581963,22.3505859375,22.326049720423356,21.976096841681215,,,,99.61153473127504
2021-02-25 14:11:27,23.3415288525158,23.64124173936649,22.3797691840371,22.441599131649724,22.155690612775786,22.35076904296875,22.322499458648757,21.972595104827047,Kp set to 0.1,,,98.9837866574454
2021-02-25 14:11:28,23.33782097920538,23.64124173936649,22.3797691840371,22.44551898290694,22.144617986415295,22.35076904296875,22.322499458648757,21.972595104827047,,,,100.0
2021-02-25 14:11:29,23.3415288525158,23.649185671837994,22.383467890628037,22.449438834164155,22.14091691517325,22.358123779296875,22.318794837666566,21.979933527277957,,,,98.11983737568599
2021-02-25 14:11:30,23.34529801298838,23.647273854064768,22.379845603594763,22.44364072084619,22.152066009947834,22.34716796875,22.320724327761457,21.97082901145712,,,,100.0
2021-02-25 14:11:31,23.345236725826222,23.649185671837994,22.3797691840371,22.44551898290694,22.15198954153374,22.347076416015625,22.322499458648757,21.972595104827047,,,,100.0
2021-02-25 14:11:32,23.35277504677138,23.649350483714997,22.383620729743367,22.44176245878544,22.13736878075939,22.3546142578125,22.32265381785635,21.97274735425549,,,,98.05419061433324
2021-02-25 14:11:33,23.334296967381423,23.633462618771986,22.379922023152428,22.437809942101083,22.144770923243478,22.34356689453125,22.307773590244548,21.96172449563628,,,,100.0
2021-02-25 14:11:34,23.345389943731615,23.64140655124349,22.379922023152428,22.437809942101083,22.148441407119883,22.34356689453125,22.31147821122674,21.96540893180458,,,,100.0
2021-02-25 14:11:35,23.345543161637003,23.63761587807244,22.376406723499883,22.4379732692368,22.14492386007166,22.347381591796875,22.32280817706394,21.96556118123302,,,,99.39362682888225
2021-02-25 14:11:36,23.345543161637003,23.649515295592,22.372708016908945,22.449765488435588,22.15229541519011,22.347381591796875,22.32280817706394,21.97289960368393,,,,100.0
2021-02-25 14:11:37,23.34183528832658,23.63761587807244,22.380074862267755,22.4379732692368,22.14492386007166,22.347381591796875,22.31910355608175,21.96921516751563,,,,100.0
2021-02-25 14:11:38,23.35292826467677,23.645526848168547,22.376406723499883,22.449765488435588,22.15229541519011,22.347381591796875,22.32654366988765,21.97658403985223,,,,100.0
2021-02-25 14:11:39,23.35668210335881,23.651575444054526,22.38565348997723,22.44591096803266,22.14865551867934,22.35296630859375,22.322869920746978,21.97662971468076,,,,98.75662416769359
2021-02-25 14:11:40,23.345543161637003,23.653470780640053,22.387441707626568,22.45371800511995,22.15599648643215,22.35107421875,22.32280817706394,21.983892012417453,,,,100.0
